,0
C4A,0.116447866
C4BPA,-0.056470484
C4BPB,-0.1098056
C4orf10,0.08366703
C4orf11,-0.18142633
C4orf12,-0.042942937
C4orf14,0.11621129
C4orf17,-0.19399798
C4orf19,0.017661696
C4orf21,-0.035735004
C4orf22,-0.115415946
C4orf23,0.07625207
C4orf26,-0.18460271
C4orf27,0.041642655
C4orf29,-0.010976275
C4orf31,0.014574579
C4orf32,0.07890648
C4orf33,0.057253685
C4orf34,0.083850175
C4orf35,-0.1921335
C4orf36,-0.123480074
C4orf37,-0.19529416
C4orf38,-0.0991107
C4orf39,-0.08249301
C4orf3,0.16521353
C4orf40,-0.1544749
C4orf41,0.11495251
C4orf42,0.058023807
C4orf43,0.024134882
C4orf44,-0.09685803
C4orf45,-0.15837157
C4orf46,0.024870317
C4orf47,-0.15188858
C4orf48,-0.107099965
C4orf49,-0.12079797
C4orf50,-0.15218379
C4orf51,-0.14822519
C4orf52,0.109178916
C4orf6,-0.17306596
C4orf7,-0.08883198
C5AR1,0.07400747
C5orf13,0.10809968
C5orf15,0.10218427
C5orf20,-0.123828255
C5orf22,0.08176244
C5orf23,0.047121983
C5orf24,0.124218516
C5orf25,0.034459684
C5orf27,-0.10727112
C5orf28,0.055256233
C5orf30,0.03553153
C5orf32,0.110187314
C5orf33,0.10495514
C5orf34,-0.048625883
C5orf35,-0.0037228575
C5orf36,-0.06653144
C5orf38,-0.079373755
C5orf39,-0.08736722
C5orf40,-0.17084257
C5orf41,0.057567365
C5orf42,0.09676798
C5orf43,0.14005089
C5orf44,0.052584056
C5orf45,0.038797442
C5orf46,-0.15356852
C5orf47,-0.16020116
C5orf48,-0.13796507
C5orf49,-0.080076106
C5orf4,0.06626798
C5orf51,0.10493533
C5orf52,-0.16856766
C5orf53,0.048910454
C5orf54,-0.014400834
C5orf55,-0.037928946
C5orf56,-0.0020946886
C5orf58,-0.13683234
C5orf60,-0.17408773
C5orf62,0.0668445
C5,0.0550999
C6orf103,-0.14455956
C6orf105,-0.04890671
C6orf106,0.104625605
C6orf108,0.09006135
C6orf10,-0.16879809
C6orf114,-0.12090044
C6orf115,0.0988807
C6orf118,-0.12876947
C6orf120,0.11768698
C6orf122,-0.06555038
C6orf123,-0.0985561
C6orf124,-0.05412298
C6orf125,0.05231143
C6orf126,-0.17303771
C6orf127,-0.20789793
C6orf129,0.034502167
C6orf130,0.0977856
C6orf132,-0.012470215
C6orf134,0.024536747
C6orf136,0.10024828
C6orf138,-0.08891323
C6orf141,-0.11876843
C6orf142,-0.12735566
C6orf145,0.13281147
C6orf146,-0.18348627
C6orf147,-0.12289033
C6orf150,-0.04282059
C6orf153,0.1316031
C6orf154,-0.062921375
C6orf155,-0.09695795
C6orf15,-0.19656372
C6orf162,-0.0037088846
C6orf163,-0.089487724
C6orf164,-0.13916425
C6orf165,-0.13675356
C6orf167,-0.033293135
C6orf168,-0.06967779
C6orf170,-0.036694035
C6orf174,-0.03411944
C6orf176,-0.11710601
C6orf182,-0.0092217075
C6orf186,-0.08044256
C6orf191,-0.18628569
C6orf192,0.06525827
C6orf195,-0.14801216
C6orf1,0.048749026
C6orf201,-0.082396425
C6orf203,0.026978245
C6orf204,-0.05474106
C6orf208,-0.13141096
C6orf211,0.10216368
C6orf217,-0.1455504
C6orf218,-0.14488521
C6orf221,-0.15618649
C6orf222,-0.15856215
C6orf223,-0.09411471
C6orf225,0.058514502
C6orf226,-0.04318615
C6orf227,-0.18875203
C6orf25,-0.15446302
C6orf26,-0.09700787
C6orf27,0.007309042
C6orf35,0.065790474
C6orf41,-0.091497265
C6orf47,0.09430285
C6orf48,0.10860653
C6orf52,-0.15426855
C6orf57,-0.016398156
C6orf58,-0.15899372
C6orf59,-0.14503016
C6orf62,0.090881
C6orf64,0.10461201
C6orf70,0.077708215
C6orf72,0.083086625
C6orf81,-0.10857498
C6orf89,0.116908446
C6orf94,-0.2024257
C6orf97,-0.010312038
C6,-0.042973604
C7orf10,-0.07021521
C7orf11,0.043478932
C7orf13,-0.022326935
C7orf16,-0.16586764
C7orf23,0.067519225
C7orf25,0.04848272
C7orf26,0.06365867
C7orf27,0.12787807
C7orf28A,0.08233395
C7orf28B,0.09478969
C7orf29,0.030884009
C7orf30,0.08052066
C7orf31,0.0051752646
C7orf33,-0.14975688
C7orf34,-0.16754842
C7orf36,0.05012197
C7orf40,0.05466122
C7orf41,0.07058699
C7orf42,0.090822056
C7orf43,0.09462572
C7orf44,0.09005907
C7orf45,-0.16037309
C7orf46,0.0025956512
C7orf47,0.022698827
C7orf49,0.09445937
C7orf4,-0.19842991
C7orf50,0.11957625
C7orf51,-0.07270462
C7orf52,-0.17878598
C7orf53,-0.061038863
C7orf54,-0.19230075
C7orf55,0.070825264
C7orf57,-0.0949991
C7orf58,0.109369956
C7orf59,0.12526879
C7orf60,0.045899786
C7orf61,-0.1225937
C7orf63,-0.0078085116
C7orf64,0.055419624
C7orf65,-0.16402256
C7orf66,-0.1505825
C7orf68,0.011006835
C7orf69,-0.20384102
C7orf70,0.04844185
C7orf71,-0.19987197
C7orf72,-0.1604466
C7,0.09667279
C8A,-0.11313708
C8B,-0.10522196
C8G,-0.08461521
C8ORFK29,-0.1359321
C8orf12,-0.11044363
C8orf22,-0.14291705
C8orf30A,0.03704747
C8orf31,-0.1036043
C8orf33,0.12309546
C8orf34,-0.111074746
C8orf37,-0.08130976
C8orf38,0.034096442
C8orf39,-0.1090386
C8orf40,0.06176682
C8orf41,0.06347274
C8orf42,0.055724885
C8orf44,-0.044021808
C8orf45,-0.11554895
C8orf46,-0.07765571
C8orf47,-0.07955501
C8orf48,-0.11382365
C8orf4,0.08745686
C8orf51,-0.06520061
C8orf55,0.064559415
C8orf56,-0.14629492
C8orf58,0.02822203
C8orf59,0.038815875
C8orf71,-0.15456057
C8orf73,0.009771692
C8orf74,-0.20829217
C8orf75,-0.14661355
C8orf76,0.09458688
C8orf77,-0.16093399
C8orf79,0.0070142625
C8orf80,-0.057370618
C8orf83,0.07040337
C8orf84,0.032769307
C8orf85,-0.050186716
C8orf86,-0.182335
C9orf100,-0.06668501
C9orf102,-0.018962225
C9orf103,0.012368373
C9orf106,-0.19067508
C9orf109,-0.15299346
C9orf110,-0.08554479
C9orf114,0.12029277
C9orf116,-0.060384434
C9orf117,-0.113671176
C9orf119,0.10316874
C9orf11,-0.1844771
C9orf122,-0.05369801
C9orf123,0.09448639
C9orf125,0.028764445
C9orf128,-0.20234478
C9orf129,-0.053819355
C9orf130,0.04152768
C9orf131,-0.12829952
C9orf135,-0.10830545
C9orf139,-0.17449985
C9orf140,-0.00030754268
C9orf142,0.048323546
C9orf144B,-0.21585898
C9orf144,-0.21014786
C9orf150,0.019531496
C9orf152,-0.0049678544
C9orf153,-0.19099645
C9orf156,0.08354293
C9orf163,-0.08509137
C9orf167,0.01017502
C9orf169,-0.07250811
C9orf16,0.13067053
C9orf170,-0.14050508
C9orf171,-0.09631426
C9orf172,-0.061866764
C9orf173,-0.1707864
C9orf21,0.019743903
C9orf23,0.06905619
C9orf24,-0.0918996
C9orf25,0.04576163
C9orf27,-0.21720925
C9orf30,0.030666206
C9orf37,0.043162905
C9orf3,0.06575329
C9orf40,0.009112618
C9orf41,0.030542418
C9orf43,-0.11527927
C9orf44,-0.14052463
C9orf45,0.009821165
C9orf46,0.038895156
C9orf47,-0.081271164
C9orf4,-0.15383027
C9orf50,-0.13902038
C9orf53,-0.20592812
C9orf57,-0.16374967
C9orf5,0.0918464
C9orf64,0.057820834
C9orf66,-0.071568415
C9orf68,-0.062113274
C9orf69,0.08690323
C9orf6,0.109486595
C9orf70,-0.12305961
C9orf71,-0.1231385
C9orf72,0.10509687
C9orf78,0.06671912
C9orf79,-0.1765026
C9orf7,0.08217248
C9orf80,0.011290129
C9orf82,0.076198936
C9orf84,-0.15250288
C9orf85,0.01917826
C9orf86,0.08614828
C9orf89,0.062126633
C9orf91,0.09376897
C9orf93,-0.09767258
C9orf95,0.06651243
C9orf96,-0.120652415
C9orf98,-0.10875073
C9orf9,0.0034806244
C9,-0.1297416
CA10,-0.14084624
CA11,-0.0019354102
CA12,0.09065237
CA13,-0.0023979219
CA14,-0.04838931
CA1,-0.15129432
CA2,0.1445911
CA3,-0.035641924
CA4,-0.027993547
CA5A,-0.09920698
CA5BP,0.048088543
CA5B,0.020870896
CA6,-0.18684715
CA7,-0.11389913
CA8,-0.02345096
CA9,-0.16383082
CAB39L,0.08841967
CAB39,0.114404835
CABC1,0.14470965
CABIN1,0.1027851
CABLES1,0.10720232
CABLES2,0.041183077
CABP1,-0.06950539
CABP2,-0.19107886
CABP4,-0.13461521
CABP5,-0.22823982
CABP7,-0.16049407
CABYR,-0.10189242
CACHD1,0.09666117
CACNA1A,-0.08604772
CACNA1B,-0.12225079
CACNA1C,0.041916523
CACNA1D,0.0070584877
CACNA1E,-0.13024375
CACNA1F,-0.124391235
CACNA1G,-0.11558301
CACNA1H,0.06241457
CACNA1I,-0.11774539
CACNA1S,-0.15593761
CACNA2D1,-0.033520047
CACNA2D2,0.0017745171
CACNA2D3,-0.04147247
CACNA2D4,-0.014616013
CACNB1,-0.018643215
CACNB2,-0.0066558123
CACNB3,0.0044370233
CACNB4,0.0021051848
CACNG1,-0.10707442
CACNG2,-0.1943263
CACNG3,-0.13332772
CACNG4,-0.061021626
CACNG5,-0.19502494
CACNG6,-0.15446387
CACNG7,-0.18249199
CACNG8,-0.17968683
CACYBP,0.10912444
CADM1,0.110118665
CADM2,-0.067519724
CADM3,-0.052989822
CADM4,0.06378582
CADPS2,0.06588747
CADPS,-0.15012042
CAD,0.046225276
CAGE1,-0.18490587
CALB1,-0.12793078
CALB2,-0.036178272
CALCA,-0.1227675
CALCB,-0.19760484
CALCOCO1,0.16815971
CALCOCO2,0.15472609
CALCRL,0.088591106
CALCR,-0.13969591
CALD1,0.13640212
CALHM1,-0.13111974
CALHM2,0.022687525
CALHM3,-0.17058688
CALM1,0.17091952
CALM2,0.19258547
CALM3,0.11085461
CALML3,-0.04810463
CALML4,0.07554514
CALML5,-0.14290634
CALML6,-0.17624716
CALN1,-0.13722922
CALR3,-0.1510131
CALR,0.1734805
CALU,0.13923182
CALY,-0.18880033
CAMK1D,0.0023628785
CAMK1G,-0.07371499
CAMK1,0.10994036
CAMK2A,-0.071293935
CAMK2B,-0.07280993
CAMK2D,0.10125588
CAMK2G,0.07517649
CAMK2N1,0.14355628
CAMK2N2,-0.1488829
CAMK4,-0.07277163
CAMKK1,0.0058144247
CAMKK2,0.12801059
CAMKV,-0.12453054
CAMLG,0.09951931
CAMP,-0.092930965
CAMSAP1L1,0.06712314
CAMSAP1,0.12874046
CAMTA1,0.05327754
CAMTA2,0.07403859
CAND1,0.1493998
CAND2,0.031215834
CANT1,0.12427258
CANX,0.22128288
CAP1,0.17622794
CAP2,0.043905277
CAPG,0.12117318
CAPN10,0.08576219
CAPN11,-0.1493266
CAPN12,-0.026751032
CAPN13,-0.06477875
CAPN14,-0.072721
CAPN1,0.10020336
CAPN2,0.17300634
CAPN3,0.028006457
CAPN5,0.123436786
CAPN6,-0.012179843
CAPN7,0.068215705
CAPN8,-0.11088585
CAPN9,-0.12119085
CAPNS1,0.18571249
CAPNS2,-0.13956185
CAPRIN1,0.14021148
CAPRIN2,0.09032775
CAPS2,-0.03014306
CAPSL,-0.0804872
CAPS,0.068099245
CAPZA1,0.15452856
CAPZA2,0.11336572
CAPZA3,-0.116586015
CAPZB,0.17978592
CARD10,0.081362054
CARD11,-0.040272705
CARD14,-0.079697564
CARD16,-0.010111284
CARD17,-0.1398288
CARD18,-0.18217887
CARD6,0.020710347
CARD8,0.04969722
CARD9,-0.034058828
CARHSP1,0.083404616
CARKD,0.14926843
CARM1,0.15616721
CARNS1,-0.060569786
CARS2,0.09219906
CARS,0.081690356
CARTPT,-0.16038005
CASC1,-0.08298966
CASC2,-0.052054495
CASC3,0.12779558
CASC4,0.12941654
CASC5,-0.05393794
CASD1,0.047552522
CASKIN1,-0.087684266
CASKIN2,0.119507425
CASK,0.13110273
CASP10,0.09047808
CASP12,-0.16411342
CASP14,-0.15886615
CASP1,0.07775468
CASP2,0.110956654
CASP3,0.11201004
CASP4,0.07868541
CASP5,-0.12226969
CASP6,0.06914873
CASP7,0.119064026
CASP8AP2,0.08808296
CASP8,0.11394837
CASP9,0.07924433
CASQ1,-0.06578738
CASQ2,-0.052484084
CASR,-0.0918227
CASS4,-0.07769182
CAST,0.15282372
CASZ1,0.061308865
CATSPER1,-0.14628834
CATSPER2P1,-0.072654195
CATSPER2,-0.102370895
CATSPER3,-0.09548072
CATSPER4,-0.16185577
CATSPERB,-0.14652626
CATSPERG,-0.054175746
CAT,0.15007503
CAV1,0.16151184
CAV2,0.12441468
CAV3,-0.13033283
CBARA1,0.14994691
CBFA2T2,0.065984026
CBFA2T3,0.032778855
CBFB,0.04572819
CBLB,0.06999179
CBLC,0.04455235
CBLL1,0.113049954
CBLN1,-0.14785387
CBLN2,-0.10027297
CBLN3,-0.032604422
CBLN4,-0.11313711
CBL,0.09736167
CBR1,0.081559435
CBR3,-0.0062272735
CBR4,0.093704596
CBS,0.049965043
CBWD1,0.05191112
CBWD2,0.09074785
CBWD3,0.06308713
CBWD5,-0.15616204
CBWD6,-0.013965712
CBX1,0.071297854
CBX2,-0.04583553
CBX3,0.13569309
CBX4,0.09124802
CBX5,0.13017812
CBX6,0.07403706
CBX7,0.16215584
CBX8,-0.055425342
CBY1,0.07531841
CC2D1A,0.10097585
CC2D1B,0.09589911
CC2D2A,0.04451433
CC2D2B,-0.14321093
CCAR1,0.08594934
CCBE1,-0.08187517
CCBL1,-0.021328188
CCBL2,0.080680996
CCBP2,-0.02175392
CCDC101,0.087901734
CCDC102A,-0.011831037
CCDC102B,-0.010917436
CCDC103,-0.011930087
CCDC104,0.09022053
CCDC105,-0.16539767
CCDC106,0.09587191
CCDC107,0.12159775
CCDC108,-0.07498282
CCDC109A,0.06687466
CCDC109B,-0.029798126
CCDC110,-0.09287445
CCDC111,0.056702048
CCDC112,-0.007898997
CCDC113,0.0295668
CCDC114,-0.07893253
CCDC115,0.10551924
CCDC116,-0.125666
CCDC117,0.08858881
CCDC11,-0.06284662
CCDC120,0.08050031
CCDC121,-0.025367493
CCDC122,-0.048666365
CCDC123,0.080572754
CCDC124,0.090417966
CCDC125,0.07445187
CCDC126,0.028895836
CCDC127,0.11232914
CCDC129,-0.1026898
CCDC12,0.06391473
CCDC130,0.041096848
CCDC132,0.051924855
CCDC134,-0.07377353
CCDC135,-0.09756543
CCDC136,-0.057149224
CCDC137,0.08880278
CCDC138,-0.03727658
CCDC13,-0.06437826
CCDC140,-0.20755269
CCDC141,-0.11640486
CCDC142,0.009675144
CCDC144A,-0.12341449
CCDC144B,-0.07009495
CCDC144C,-0.1528365
CCDC144NL,-0.1547076
CCDC146,0.06399777
CCDC147,-0.13104504
CCDC148,-0.0996875
CCDC149,0.040476285
CCDC14,0.06955263
CCDC150,-0.058723755
CCDC151,-0.07955538
CCDC152,-0.019369824
CCDC153,-0.098814115
CCDC154,-0.14767298
CCDC155,-0.17056929
CCDC157,-0.061548293
CCDC158,-0.14129092
CCDC159,0.0607027
CCDC15,-0.080168955
CCDC160,-0.103264235
CCDC163P,-0.118226744
CCDC17,-0.081068434
CCDC18,-0.085611574
CCDC19,-0.11105063
CCDC21,0.07899623
CCDC22,0.10256942
CCDC23,0.028664142
CCDC24,0.00023200797
CCDC25,0.07557189
CCDC27,-0.1678907
CCDC28A,0.10630598
CCDC28B,-0.0490498
CCDC30,-0.042679142
CCDC33,-0.1651715
CCDC34,0.036134012
CCDC36,-0.13203874
CCDC37,-0.15760674
CCDC38,-0.163309
CCDC39,-0.093973756
CCDC3,0.07727184
CCDC40,-0.01472878
CCDC41,-0.014949886
CCDC42B,-0.08039655
CCDC42,-0.18875436
CCDC43,0.07301955
CCDC45,0.073609255
CCDC46,0.028911954
CCDC47,0.157001
CCDC48,-0.06329643
CCDC50,0.094256565
CCDC51,0.05682521
CCDC52,0.04570619
CCDC53,0.08322147
CCDC54,-0.20922793
CCDC55,0.076076314
CCDC56,0.07855164
CCDC57,0.040052906
CCDC58,0.048013873
CCDC59,0.11708932
CCDC60,-0.1309134
CCDC61,0.02865665
CCDC62,-0.16184302
CCDC63,-0.15955272
CCDC64B,0.013258149
CCDC64,0.018754166
CCDC65,-0.085382074
CCDC66,0.038265854
CCDC67,-0.16378886
CCDC68,0.027288947
CCDC69,0.0821201
CCDC6,0.08267431
CCDC70,-0.15690534
CCDC71,0.053145576
CCDC72,0.10768003
CCDC73,-0.09267535
CCDC74A,-0.0008597088
CCDC74B,-0.08375552
CCDC75,-0.047591664
CCDC76,0.07391305
CCDC77,-0.023640824
CCDC78,-0.13231109
CCDC79,-0.22045615
CCDC7,-0.05434497
CCDC80,0.101348594
CCDC81,-0.11485291
CCDC82,0.04896194
CCDC83,-0.15783831
CCDC84,0.01196031
CCDC85A,-0.006336528
CCDC85B,0.035552427
CCDC85C,0.0955845
CCDC86,0.08288759
CCDC87,-0.06439471
CCDC88A,0.0791587
CCDC88B,0.057845693
CCDC88C,0.10275234
CCDC89,-0.11356719
CCDC8,0.042881504
CCDC90A,0.02918545
CCDC90B,0.059887227
CCDC91,0.04788948
CCDC92,0.08112574
CCDC93,0.077017285
CCDC94,0.05970415
CCDC96,-0.04982871
CCDC97,0.13977535
CCDC99,-0.0054004434
CCDC9,0.11101345
CCHCR1,0.101652406
CCIN,-0.13870367
CCKAR,-0.18546088
CCKBR,-0.12885237
CCK,-0.11201101
CCL11,-0.10272829
CCL13,-0.07892518
CCL14-CCL15,-0.057566516
CCL14,0.06622693
CCL15,-0.12709624
CCL16,-0.09243498
CCL17,-0.12739754
CCL18,-0.03844997
CCL19,0.036610402
CCL1,-0.18956426
CCL20,-0.096443035
CCL21,0.09739213
CCL22,-0.07833021
CCL23,-0.05008593
CCL24,-0.103950724
CCL25,-0.21047258
CCL26,-0.10537532
CCL27,-0.16052803
CCL28,-0.021496054
CCL2,0.119590744
CCL3L1,-0.08929908
CCL3L3,-0.11514678
CCL3,-0.033676997
CCL4L2,-0.084797345
CCL4,0.01342139
CCL5,0.05605203
CCL7,-0.18751213
CCL8,-0.06420727
CCM2,0.109999046
CCNA1,-0.10916904
CCNA2,-0.06771214
CCNB1IP1,0.09138915
CCNB1,0.04767828
CCNB2,-0.09518879
CCNB3,-0.14619905
CCNC,0.06476207
CCND1,0.14706977
CCND2,0.07242344
CCND3,0.095109835
CCNDBP1,0.13487104
CCNE1,-0.10965349
CCNE2,-0.07674215
CCNF,-0.004514401
CCNG1,0.1559738
CCNG2,0.0897209
CCNH,0.040357713
CCNI2,-0.06048098
CCNI,0.11848694
CCNJL,0.013439119
CCNJ,0.035026975
CCNK,0.06814898
CCNL1,0.14613962
CCNL2,0.11551085
CCNO,-0.06496356
CCNT1,-0.0010130334
CCNT2,0.113211855
CCNYL1,0.110707976
CCNY,0.15908873
CCPG1,0.1321107
CCR10,-0.06545768
CCR1,0.001057004
CCR2,-0.026517691
CCR3,-0.12424104
CCR4,-0.08628559
CCR5,-0.025872309
CCR6,-0.013865171
CCR7,-0.036651004
CCR8,-0.13480797
CCR9,-0.10448473
CCRL1,-0.05644117
CCRL2,-0.016934354
CCRN4L,0.022354657
CCS,0.07029241
CCT2,0.07639265
CCT3,0.15562455
CCT4,0.12024518
CCT5,0.093022235
CCT6A,0.13918102
CCT6B,-0.064223625
CCT6P1,-0.04026938
CCT7,0.187219
CCT8L2,-0.1554192
CCT8,0.15422809
CD101,-0.03126167
CD109,0.09688099
CD14,0.07617748
CD151,0.12748396
CD160,-0.08671423
CD163L1,0.007256989
CD163,0.10598906
CD164L2,-0.15329799
CD164,0.15140268
CD177,-0.11332187
CD180,-0.03414041
CD19,-0.15909928
CD1A,-0.13113104
CD1B,-0.17397495
CD1C,-0.069402955
CD1D,-0.032982375
CD1E,-0.088288926
CD200R1L,-0.16638023
CD200R1,-0.04260276
CD200,0.031314943
CD207,-0.07184603
CD209,-0.027726116
CD226,-0.04511874
CD22,-0.04509343
CD244,-0.045657862
CD247,-0.0019478278
CD248,0.035821322
CD24,0.13766247
CD274,-0.053872213
CD276,0.08585588
CD27,-0.071268834
CD28,-0.052533098
CD2AP,0.12140598
CD2BP2,0.072490275
CD2,0.024867933
CD300A,-0.010813854
CD300C,-0.070411325
CD300E,-0.15904568
CD300LB,-0.06740979
CD300LD,-0.21739788
CD300LF,-0.08130568
CD300LG,-0.060487855
CD302,0.11516221
CD320,0.10205327
CD33,-0.023701353
CD34,0.11021453
CD36,0.083045214
CD37,0.07628606
CD38,-0.04077024
CD3D,-0.0782547
CD3EAP,0.06073601
CD3E,0.03817637
CD3G,-0.07400669
CD40LG,-0.115546495
CD40,0.09242126
CD44,0.09634231
CD46,0.16041414
CD47,0.13412765
CD48,0.014167338
CD4,0.085073814
CD52,0.06889822
CD53,0.09382628
CD55,0.0968854
CD58,0.08027895
CD59,0.18685302
CD5L,-0.10223289
CD5,-0.03281749
CD63,0.13990751
CD68,0.08029848
CD69,0.016552744
CD6,-0.0073950132
CD70,-0.15361167
CD72,-0.060538325
CD74,0.22305696
CD79A,-0.053157058
CD79B,-0.028606411
CD7,-0.061372537
CD80,-0.09610455
CD81,0.21619606
CD82,0.08325906
CD83,0.08712709
CD84,-0.047737975
CD86,-0.026927967
CD8A,-0.021099059
CD8B,-0.08200193
CD93,0.13990998
CD96,-0.008549518
CD97,0.09376856
CD99L2,0.121027544
CD99,0.1358103
CD9,0.14159177
CDADC1,0.07855304
CDAN1,0.039693166
CDA,-0.04795827
CDC123,0.070162944
CDC14A,0.066957675
CDC14B,0.108867876
CDC14C,-0.12263477
CDC16,0.14473994
CDC20B,-0.14092886
CDC20,-0.05978722
CDC23,0.06452001
CDC25A,-0.048548777
CDC25B,0.10670277
CDC25C,-0.10645896
CDC26,-0.019738253
CDC27,0.13591091
CDC34,0.09944451
CDC37L1,0.0961928
CDC37,0.13057713
CDC40,0.110790305
CDC42BPA,0.13487038
CDC42BPB,0.08749332
CDC42BPG,0.08922132
CDC42EP1,0.10548444
CDC42EP2,0.11348713
CDC42EP3,0.10382941
CDC42EP4,0.116827205
CDC42EP5,0.010462272
CDC42SE1,0.14410646
CDC42SE2,0.14570321
CDC42,0.147125
CDC45,-0.099012375
CDC5L,0.07483911
CDC6,-0.047517963
CDC73,0.10375894
CDC7,-0.030662976
CDCA2,-0.050161127
CDCA3,-0.06789929
CDCA4,0.02284445
CDCA5,-0.01932876
CDCA7L,0.101122685
CDCA7,-0.012941433
CDCA8,-0.055246968
CDCP1,0.06813417
CDCP2,-0.14517209
CDH10,-0.10608469
CDH11,0.07043385
CDH12,-0.14298254
CDH13,0.072979555
CDH15,-0.09968573
CDH16,-0.046151485
CDH17,-0.07980497
CDH18,-0.13355504
CDH19,-0.09183119
CDH1,0.09474595
CDH20,-0.13672808
CDH22,-0.1374639
CDH23,0.0058534057
CDH24,0.0021338512
CDH26,-0.07256394
CDH2,0.043538027
CDH3,0.02167623
CDH4,-0.103775986
CDH5,0.09624781
CDH6,0.016964586
CDH7,-0.18736719
CDH8,-0.10157493
CDH9,-0.15546592
CDHR1,-0.073595844
CDHR2,-0.044120163
CDHR3,-0.039644744
CDHR4,-0.15338737
CDHR5,-0.049205236
CDIPT,0.12907167
CDK10,0.11512867
CDK11A,0.088542424
CDK11B,0.09262645
CDK12,0.12478045
CDK13,0.08826734
CDK14,0.08319159
CDK15,-0.18372431
CDK16,0.11867629
CDK17,0.09769612
CDK18,0.10940537
CDK19,0.07869031
CDK1,-0.033132683
CDK20,0.01914384
CDK2AP1,0.1501983
CDK2AP2,0.12708664
CDK2,0.0398179
CDK3,0.017198997
CDK4,0.08277892
CDK5R1,-0.03348786
CDK5R2,-0.16242151
CDK5RAP1,0.10828037
CDK5RAP2,0.1176092
CDK5RAP3,0.07449274
CDK5,0.07367603
CDK6,0.06077022
CDK7,0.059926495
CDK8,0.034199018
CDK9,0.09274518
CDKAL1,0.061038863
CDKL1,-0.046877142
CDKL2,-0.063441746
CDKL3,-0.041431304
CDKL4,-0.17649363
CDKL5,-0.04594987
CDKN1A,0.14451171
CDKN1B,0.12748791
CDKN1C,0.07624697
CDKN2AIPNL,0.05099084
CDKN2AIP,0.06130046
CDKN2A,-0.0466022
CDKN2BAS,-0.105471455
CDKN2B,0.013185113
CDKN2C,0.08592184
CDKN2D,-0.0053815576
CDKN3,-0.11268747
CDNF,-0.030407798
CDO1,0.06698918
CDON,0.037772857
CDR1,-0.07781027
CDR2L,0.09856312
CDR2,0.05113018
CDRT15P,-0.14860381
CDRT15,-0.14644219
CDRT1,-0.14307953
CDRT4,0.043101802
CDS1,0.0870157
CDS2,0.054632246
CDSN,-0.0803574
CDT1,-0.016742472
CDV3,0.0997675
CDX1,-0.10141742
CDX2,-0.15580727
CDX4,-0.19999866
CDY1B,-0.18840215
CDY1,-0.17606044
CDY2B,-0.22027448
CDYL2,-0.029499596
CDYL,0.11802266
CEACAM16,-0.16635172
CEACAM18,-0.140519
CEACAM19,-0.025369266
CEACAM1,0.114272594
CEACAM20,-0.19682889
CEACAM21,-0.11919976
CEACAM22P,-0.18444552
CEACAM3,-0.16935624
CEACAM4,-0.09466016
CEACAM5,0.009848738
CEACAM6,-0.0048439484
CEACAM7,-0.070709884
CEACAM8,-0.1591798
CEBPA,0.05186908
CEBPB,0.076115705
CEBPD,0.13544819
CEBPE,-0.18532796
CEBPG,0.12732017
CEBPZ,0.10808431
CECR1,0.08193539
CECR2,-0.040261455
CECR4,-0.14081398
CECR5,0.12920333
CECR6,-0.12821993
CECR7,-0.10623899
CELA1,-0.16073282
CELA2A,-0.18303026
CELA2B,-0.19811508
CELA3A,-0.175139
CELA3B,-0.14925666
CELF1,0.15926994
CELF2,0.11129509
CELF3,-0.10078394
CELF4,-0.08128071
CELF5,-0.11225171
CELF6,-0.08799936
CELP,-0.19175906
CELSR1,0.13053596
CELSR2,0.059528302
CELSR3,-0.08035098
CEL,-0.031403083
CEMP1,0.031078361
CEND1,-0.09124095
CENPA,-0.13586046
CENPBD1,0.08119672
CENPB,0.10198935
CENPC1,0.050333668
CENPE,-0.045318466
CENPF,-0.032242753
CENPH,-0.028736494
CENPI,-0.10069305
CENPJ,0.022899335
CENPK,-0.105859935
CENPL,-0.055316903
CENPM,-0.059751857
CENPN,0.04342009
CENPO,-0.07769998
CENPP,-0.050972577
CENPQ,-0.03281895
CENPT,0.09925703
CENPV,-0.017607354
CENPW,-0.043271594
CEP110,0.095263414
CEP120,0.0370777
CEP135,0.031653095
CEP152,-0.0158836
CEP164,0.050895534
CEP170L,-0.11952346
CEP170,0.123580694
CEP192,0.10426969
CEP250,0.05645639
CEP290,0.055408448
CEP350,0.10662694
CEP55,-0.08323429
CEP57,0.12136572
CEP63,0.096008554
CEP68,0.070625134
CEP70,0.10865396
CEP72,-0.012305579
CEP76,-0.01761857
CEP78,0.050114047
CEP97,-0.030658685
CEPT1,0.08918228
CER1,-0.17051485
CERCAM,0.07827335
CERKL,-0.028197285
CERK,0.12077259
CES1,0.104201436
CES2,0.1582845
CES3,0.035134155
CES4,-0.101723485
CES7,-0.18652037
CES8,-0.05817289
CETN1,-0.1989809
CETN2,0.11684523
CETN3,0.05923577
CETN4P,-0.12815444
CETP,-0.05712717
CFB,0.1515422
CFC1B,-0.16625014
CFDP1,0.06113329
CFD,0.10402318
CFHR1,-0.1341625
CFHR2,-0.105118364
CFHR3,-0.07309197
CFHR4,-0.15906008
CFHR5,-0.11756329
CFH,0.097558364
CFI,0.09784075
CFL1,0.18544513
CFL2,0.100611135
CFLAR,0.1365854
CFLP1,-0.17434879
CFP,-0.0023050397
CFTR,-0.019041598
