,0
CARD10,0.115246
CARD11,0.051922705
CARD14,-0.06861031
CARD16,-0.018696873
CARD17,-0.30431843
CARD18,-0.27813077
CARD6,0.06045664
CARD8,0.18495505
CARD9,-0.07487431
CARHSP1,0.2566949
CARKD,0.23012656
CARM1,0.19372563
CARNS1,-0.02581061
CARS2,0.19178818
CARS,0.1896301
CARTPT,-0.21966508
CASC1,-0.1990239
CASC2,-0.11833881
CASC3,0.22385505
CASC4,0.23794763
CASC5,-0.024120586
CASD1,0.16790402
CASKIN1,-0.15635346
CASKIN2,0.16930537
CASK,0.17882319
CASP10,0.12462524
CASP12,-0.2814869
CASP14,-0.22667307
CASP1,0.08572501
CASP2,0.17102347
CASP3,0.17121674
CASP4,0.12145793
CASP5,-0.21557292
CASP6,0.0916656
CASP7,0.17324953
CASP8AP2,0.1467636
CASP8,0.13590899
CASP9,0.13055542
CASQ1,-0.17208335
CASQ2,-0.14735004
CASR,-0.24002355
CASS4,-0.14383651
CAST,0.27209038
CASZ1,0.14676358
CATSPER1,-0.25783908
CATSPER2P1,-0.15601476
CATSPER2,-0.1351474
CATSPER3,-0.1756902
CATSPER4,-0.32209167
CATSPERB,-0.17739262
CATSPERG,-0.2006808
CAT,0.19617121
CAV1,0.16181748
CAV2,0.12513588
CAV3,-0.26247403
CBARA1,0.18384151
CBFA2T2,0.20031339
CBFA2T3,0.005757911
CBFB,0.20462729
CBLB,0.1492272
CBLC,-0.031196559
CBLL1,0.16970833
CBLN1,-0.20399788
CBLN2,-0.19390428
CBLN3,-0.06889529
CBLN4,-0.22360268
CBL,0.2223519
CBR1,0.21506147
CBR3,0.034430824
CBR4,0.19484855
CBS,0.106086
CBWD1,0.14612037
CBWD2,0.18349665
CBWD3,0.11749598
CBWD5,-0.2709422
CBWD6,0.032071512
CBX1,0.2070986
CBX2,0.047198895
CBX3,0.27733326
CBX4,0.17405872
CBX5,0.24902156
CBX6,0.11905828
CBX7,0.20310988
CBX8,0.045379322
CBY1,0.13713549
CC2D1A,0.20159423
CC2D1B,0.20844375
CC2D2A,0.046568193
CC2D2B,-0.23997945
CCAR1,0.19890283
CCBE1,-0.2211497
CCBL1,0.042099502
CCBL2,0.15057993
CCBP2,-0.14886595
CCDC101,0.14711007
CCDC102A,0.033213623
CCDC102B,-0.05448489
CCDC103,-0.011484823
CCDC104,0.18253411
CCDC105,-0.33140016
CCDC106,0.08252948
CCDC107,0.13590042
CCDC108,-0.16797353
CCDC109A,0.1983528
CCDC109B,0.08003995
CCDC110,-0.1538751
CCDC111,0.070460655
CCDC112,0.044903796
CCDC113,0.04266455
CCDC114,-0.15724148
CCDC115,0.18326221
CCDC116,-0.25008506
CCDC117,0.19143973
CCDC11,-0.15675506
CCDC120,0.119468
CCDC121,-0.05984852
CCDC122,-0.12404836
CCDC123,0.13432522
CCDC124,0.1903794
CCDC125,0.10578067
CCDC126,0.06022335
CCDC127,0.13820063
CCDC129,-0.25562233
CCDC12,0.17136113
CCDC130,0.1822274
CCDC132,0.18096744
CCDC134,-0.058578983
CCDC135,-0.23101823
CCDC136,-0.080146514
CCDC137,0.15085146
CCDC138,-0.09628447
CCDC13,-0.17761861
CCDC140,-0.32383204
CCDC141,-0.20012796
CCDC142,0.05358333
CCDC144A,-0.13281573
CCDC144B,-0.17337702
CCDC144C,-0.2406032
CCDC144NL,-0.25019646
CCDC146,0.03215721
CCDC147,-0.24055517
CCDC148,-0.20382541
CCDC149,0.12698802
CCDC14,0.21446651
CCDC150,-0.14866155
CCDC151,-0.16287856
CCDC152,-0.029177463
CCDC153,-0.20110787
CCDC154,-0.15235364
CCDC155,-0.2806511
CCDC157,-0.11263539
CCDC158,-0.27861288
CCDC159,0.07324898
CCDC15,-0.06862795
CCDC160,-0.21356335
CCDC163P,-0.1860956
CCDC17,-0.17416692
CCDC18,-0.08159346
CCDC19,-0.14561531
CCDC21,0.12169317
CCDC22,0.15215151
CCDC23,0.14052467
CCDC24,0.047395855
CCDC25,0.1874162
CCDC27,-0.338839
CCDC28A,0.12931325
CCDC28B,-0.0011169292
CCDC30,-0.07250257
CCDC33,-0.22806656
CCDC34,0.10104969
CCDC36,-0.22060521
CCDC37,-0.3113747
CCDC38,-0.35420227
CCDC39,-0.18296677
CCDC3,0.11283046
CCDC40,-0.040351138
CCDC41,0.095311455
CCDC42B,-0.15996604
CCDC42,-0.30830607
CCDC43,0.13850062
CCDC45,0.15700935
CCDC46,-0.019472903
CCDC47,0.21997993
CCDC48,-0.121936366
CCDC50,0.20291385
CCDC51,0.11789166
CCDC52,0.10730693
CCDC53,0.18799171
CCDC54,-0.30666488
CCDC55,0.18937814
CCDC56,0.18553166
CCDC57,0.138841
CCDC58,0.06253919
CCDC59,0.18303023
CCDC60,-0.26923445
CCDC61,0.07036552
CCDC62,-0.22818547
CCDC63,-0.3284572
CCDC64B,-0.008676288
CCDC64,0.084477596
CCDC65,-0.15984926
CCDC66,0.06530796
CCDC67,-0.2264113
CCDC68,-0.07437396
CCDC69,0.11730985
CCDC6,0.18485016
CCDC70,-0.30609506
CCDC71,0.16641511
CCDC72,0.17619467
CCDC73,-0.0917483
CCDC74A,-0.01847591
CCDC74B,-0.09161305
CCDC75,-0.06852597
CCDC76,0.09527572
CCDC77,0.06879074
CCDC78,-0.09492652
CCDC79,-0.29416293
CCDC7,-0.14969619
CCDC80,0.17922494
CCDC81,-0.16983333
CCDC82,0.1456643
CCDC83,-0.28611642
CCDC84,0.024594609
CCDC85A,-0.11072931
CCDC85B,0.15094632
CCDC85C,0.18709074
CCDC86,0.20190658
CCDC87,-0.15922758
CCDC88A,0.2055182
CCDC88B,0.15258665
CCDC88C,0.18826441
CCDC89,-0.18505608
CCDC8,0.018544402
CCDC90A,0.13244626
CCDC90B,0.1784
CCDC91,0.18562461
CCDC92,0.2010506
CCDC93,0.17985383
CCDC94,0.20525655
CCDC96,-0.08313964
CCDC97,0.23513836
CCDC99,0.09592829
CCDC9,0.12288452
CCHCR1,0.14086755
CCIN,-0.23258966
CCKAR,-0.32311723
CCKBR,-0.24014723
CCK,-0.21647012
CCL11,-0.17971711
CCL13,-0.16720957
CCL14-CCL15,-0.20329286
CCL14,-0.03897912
CCL15,-0.17469871
CCL16,-0.247299
CCL17,-0.20903575
CCL18,-0.01326088
CCL19,-0.087861344
CCL1,-0.337587
CCL20,-0.11355175
CCL21,-0.07676846
CCL22,-0.09020328
CCL23,-0.24056089
CCL24,-0.22026338
CCL25,-0.2381084
CCL26,-0.23797652
CCL27,-0.29652
CCL28,-0.07007403
CCL2,0.11782072
CCL3L1,-0.17125331
CCL3L3,-0.201954
CCL3,-0.013019609
CCL4L2,-0.071968876
CCL4,-0.02426046
CCL5,0.119882055
CCL7,-0.28871736
CCL8,-0.14495276
CCM2,0.26024964
CCNA1,-0.17544031
CCNA2,0.105480395
CCNB1IP1,0.16856791
CCNB1,0.18918817
CCNB2,0.090259805
CCNB3,-0.16832419
CCNC,0.19647706
CCND1,0.18399678
CCND2,0.22842668
CCND3,0.24424572
CCNDBP1,0.18031855
CCNE1,0.015709326
CCNE2,0.025562227
CCNF,0.12811379
CCNG1,0.17212962
CCNG2,0.17337745
CCNH,0.15825047
CCNI2,-0.15005934
CCNI,0.2309934
CCNJL,-0.056804005
CCNJ,0.06026594
CCNK,0.18552749
CCNL1,0.20346716
CCNL2,0.19380292
CCNO,-0.09535529
CCNT1,-0.021907367
CCNT2,0.18796703
CCNYL1,0.16203861
CCNY,0.2581006
CCPG1,0.24466348
CCR10,-0.19362812
CCR1,0.032976516
CCR2,-0.10287486
CCR3,-0.26390508
CCR4,-0.18604794
CCR5,-0.0059077935
CCR6,-0.082761034
CCR7,-0.06999271
CCR8,-0.23921615
CCR9,-0.22639997
CCRL1,-0.087472916
CCRL2,-0.030899221
CCRN4L,-0.0039184922
CCS,0.17516804
CCT2,0.26285738
CCT3,0.24427484
CCT4,0.26616034
CCT5,0.25453302
CCT6A,0.2602952
CCT6B,-0.14579128
CCT6P1,-0.05342934
CCT7,0.27569956
CCT8L2,-0.34355524
CCT8,0.28019804
CD101,-0.083252266
CD109,0.100770436
CD14,0.1854584
CD151,0.23851769
CD160,-0.16787128
CD163L1,-0.09840969
CD163,0.08727422
CD164L2,-0.20193839
CD164,0.28184846
CD177,-0.17010114
CD180,-0.06636375
CD19,-0.16341577
CD1A,-0.20980306
CD1B,-0.21224804
CD1C,-0.19216351
CD1D,-0.11500188
CD1E,-0.18207927
CD200R1L,-0.35822356
CD200R1,-0.17996463
CD200,0.09098634
CD207,-0.12841848
CD209,-0.08128507
CD226,-0.19911973
CD22,-0.048750028
CD244,-0.11343851
CD247,-0.07011592
CD248,0.12144816
CD24,0.22564052
CD274,-0.12449542
CD276,0.18654244
CD27,-0.019424692
CD28,-0.1360562
CD2AP,0.16917002
CD2BP2,0.24254835
CD2,0.04069325
CD300A,0.054503508
CD300C,-0.15797041
CD300E,-0.27837908
CD300LB,-0.18389504
CD300LD,-0.37465099
CD300LF,-0.07327359
CD300LG,-0.23248094
CD302,0.20055887
CD320,0.15286773
CD33,-0.07010995
CD34,0.18230106
CD36,0.039948978
CD37,0.112427264
CD38,-0.056009967
CD3D,-0.060119998
CD3EAP,0.18967101
CD3E,0.032478157
CD3G,-0.19020793
CD40LG,-0.20282108
CD40,0.11756754
CD44,0.2889106
CD46,0.2594251
CD47,0.26959193
CD48,0.026733931
CD4,0.15380718
CD52,0.035913493
CD53,0.1968103
CD55,0.15962759
CD58,0.10391339
CD59,0.28452247
CD5L,-0.22689551
CD5,-0.058528684
CD63,0.25245795
CD68,0.26889277
CD69,-0.0628295
CD6,-0.0031024443
CD70,-0.20122729
CD72,-0.040347416
CD74,0.35813105
CD79A,-0.09673721
CD79B,-0.071091555
CD7,-0.037432782
CD80,-0.15388012
CD81,0.3187046
CD82,0.24389593
CD83,0.12869814
CD84,-0.04893494
CD86,0.030222608
CD8A,-0.000720433
CD8B,-0.13221684
CD93,0.146603
CD96,-0.057115313
CD97,0.21160668
CD99L2,0.19908059
CD99,0.24009131
CD9,0.2395211
CDADC1,0.061071914
CDAN1,0.15985669
CDA,-0.013713295
CDC123,0.23519206
CDC14A,0.03293472
CDC14B,0.12875514
CDC14C,-0.19234729
CDC16,0.21973424
CDC20B,-0.2260227
CDC20,0.12178525
CDC23,0.21130025
CDC25A,0.024481773
CDC25B,0.18174617
CDC25C,-0.05972052
CDC26,-0.020066898
CDC27,0.23636094
CDC34,0.19305761
CDC37L1,0.128126
CDC37,0.2997287
CDC40,0.17452942
CDC42BPA,0.23684686
CDC42BPB,0.2798768
CDC42BPG,0.042587586
CDC42EP1,0.23588744
CDC42EP2,0.09191216
CDC42EP3,0.16058369
CDC42EP4,0.19753708
CDC42EP5,0.011159985
CDC42SE1,0.20661137
CDC42SE2,0.24122658
CDC42,0.2576545
CDC45,-0.011529698
CDC5L,0.175331
CDC6,0.070263535
CDC73,0.1884732
CDC7,0.061020028
CDCA2,-0.0054223747
CDCA3,0.040990204
CDCA4,0.148276
CDCA5,0.09728766
CDCA7L,0.13588527
CDCA7,0.05852157
CDCA8,0.10084665
CDCP1,0.096957475
CDCP2,-0.3323117
CDH10,-0.1725255
CDH11,0.08360828
CDH12,-0.1874379
CDH13,0.088958226
CDH15,-0.22026293
CDH16,-0.1386338
CDH17,-0.12337152
CDH18,-0.1908095
CDH19,-0.16159794
CDH1,0.19784124
CDH20,-0.21441105
CDH22,-0.1868348
CDH23,-0.07312899
CDH24,0.073092505
CDH26,-0.14444259
CDH2,0.05781893
CDH3,0.099231645
CDH4,-0.14057001
CDH5,0.15340997
CDH6,-0.050261214
CDH7,-0.23242971
CDH8,-0.20733485
CDH9,-0.22615415
CDHR1,-0.081454694
CDHR2,-0.1431137
CDHR3,-0.10280795
CDHR4,-0.25258178
CDHR5,-0.059250426
CDIPT,0.24864835
CDK10,0.18257271
CDK11A,0.1547597
CDK11B,0.22285195
CDK12,0.22499107
CDK13,0.255751
CDK14,0.15331246
CDK15,-0.30390537
CDK16,0.23551838
CDK17,0.18125784
CDK18,0.13989964
CDK19,0.2009846
CDK1,0.1523256
CDK20,0.044205345
CDK2AP1,0.20845334
CDK2AP2,0.24325924
CDK2,0.16429728
CDK3,0.038014118
CDK4,0.26587972
CDK5R1,0.022935139
CDK5R2,-0.14531142
CDK5RAP1,0.20593823
CDK5RAP2,0.18428677
CDK5RAP3,0.23186415
CDK5,0.14355347
CDK6,0.15431264
CDK7,0.13675646
CDK8,0.036035426
CDK9,0.20306545
CDKAL1,0.13585019
CDKL1,-0.16843809
CDKL2,-0.13569257
CDKL3,-0.1408138
CDKL4,-0.32937232
CDKL5,-0.16116978
CDKN1A,0.24391602
CDKN1B,0.20474875
CDKN1C,0.08520256
CDKN2AIPNL,0.18089837
CDKN2AIP,0.15955201
CDKN2A,0.02877745
CDKN2BAS,-0.17085925
CDKN2B,0.09362687
CDKN2C,0.11411444
CDKN2D,0.07273117
CDKN3,0.023757454
CDNF,-0.15818731
CDO1,-0.054770086
CDON,0.053643964
CDR1,-0.20836748
CDR2L,0.11388836
CDR2,0.12439396
CDRT15P,-0.19480976
CDRT15,-0.35795945
CDRT1,-0.23698072
CDRT4,0.071123324
CDS1,0.0945835
CDS2,0.24716815
CDSN,-0.14683573
CDT1,0.10009398
CDV3,0.254748
CDX1,-0.21563712
CDX2,-0.14920935
CDX4,-0.31471214
CDY1B,-0.33310524
CDY1,-0.30325645
CDY2B,-0.31974494
CDYL2,-0.07138011
CDYL,0.18726915
CEACAM16,-0.2954381
CEACAM18,-0.31335142
CEACAM19,-0.012689757
CEACAM1,0.063837595
CEACAM20,-0.2480216
CEACAM21,-0.17729092
CEACAM22P,-0.30275124
CEACAM3,-0.2669831
CEACAM4,-0.2049199
CEACAM5,-0.062340904
CEACAM6,-0.044195827
CEACAM7,-0.18082806
CEACAM8,-0.30781278
CEBPA,0.19150981
CEBPB,0.17776482
CEBPD,0.15302287
CEBPE,-0.2553414
CEBPG,0.18061393
CEBPZ,0.19647455
CECR1,0.19677259
CECR2,-0.09916079
CECR4,-0.22029185
CECR5,0.19080877
CECR6,-0.09478102
CECR7,-0.11991405
CELA1,-0.30336407
CELA2A,-0.28034008
CELA2B,-0.3574794
CELA3A,-0.34039065
CELA3B,-0.31914154
CELF1,0.2471985
CELF2,0.1461468
CELF3,-0.19451876
CELF4,-0.15298723
CELF5,-0.13205414
CELF6,-0.078130655
CELP,-0.28126702
CELSR1,0.15603851
CELSR2,0.1818372
CELSR3,0.042425122
CEL,-0.10414184
CEMP1,0.07454245
CEND1,-0.15330109
CENPA,-0.0697102
CENPBD1,0.110563494
CENPB,0.24760003
CENPC1,0.13022228
CENPE,0.040260606
CENPF,0.1553982
CENPH,0.037619136
CENPI,-0.09463525
CENPJ,0.07911939
CENPK,-0.035703234
CENPL,0.021682499
CENPM,0.0126303295
CENPN,0.12548268
CENPO,0.02812494
CENPP,-0.008395168
CENPQ,0.0123012485
CENPT,0.21634036
CENPV,0.015313826
CENPW,0.026235119
CEP110,0.1693196
CEP120,0.14716502
CEP135,0.066642955
CEP152,-0.019567428
CEP164,0.14761443
CEP170L,-0.24555914
CEP170,0.19406131
CEP192,0.16924813
CEP250,0.2122932
CEP290,0.11664734
CEP350,0.26589477
CEP55,0.049896095
CEP57,0.20625614
CEP63,0.16695087
CEP68,0.15803675
CEP70,0.10111724
CEP72,-0.009542895
CEP76,0.038946897
CEP78,0.09838718
CEP97,0.018710364
CEPT1,0.19487113
CER1,-0.3025962
CERCAM,0.1434992
CERKL,-0.04756456
CERK,0.1715521
CES1,0.023893224
CES2,0.22197442
CES3,-0.06349355
CES4,-0.25574404
CES7,-0.26015657
CES8,-0.046702515
CETN1,-0.35446835
CETN2,0.20008993
CETN3,0.12832358
CETN4P,-0.28912932
CETP,-0.16852573
CFB,0.19064155
CFC1B,-0.252928
CFDP1,0.16133478
CFD,0.059187323
CFHR1,-0.26819685
CFHR2,-0.2377718
CFHR3,-0.25172585
CFHR4,-0.26185519
CFHR5,-0.25990832
CFH,0.18082419
CFI,0.085617095
CFL1,0.33468056
CFL2,0.178345
CFLAR,0.19687085
CFLP1,-0.21913442
CFP,-0.07559147
CFTR,-0.13007413
CG030,-0.106733546
CGA,-0.23122685
CGB1,-0.30504087
CGB2,-0.30359828
CGB5,-0.2373107
CGB7,-0.20023438
CGB8,-0.24468794
CGB,-0.28538558
CGGBP1,0.2775169
CGNL1,0.07062365
CGN,0.1002525
CGREF1,-0.006734306
CGRRF1,0.09388865
CH25H,-0.101608425
CHAC1,-0.029135939
CHAC2,-0.06215015
CHADL,-0.023869619
CHAD,-0.11698284
CHAF1A,0.1514106
CHAF1B,0.068810895
CHAT,-0.2927713
CHCHD10,0.17302057
CHCHD1,0.18052876
CHCHD2,0.28012377
CHCHD3,0.18525583
CHCHD4,0.09963343
CHCHD5,0.17700651
CHCHD6,0.07798456
CHCHD7,0.16445655
CHCHD8,0.17322312
CHD1L,0.23365015
CHD1,0.21225506
CHD2,0.26643476
CHD3,0.25098005
CHD4,0.26036412
CHD5,-0.13057087
CHD6,0.20780791
CHD7,0.18938568
CHD8,0.2354772
CHD9,0.21578644
CHDH,0.07288784
CHEK1,0.07916992
CHEK2,0.04666239
CHERP,0.23841633
CHFR,0.14793828
CHGA,-0.08190496
CHGB,-0.099189736
CHI3L1,0.07018722
CHI3L2,-0.031230908
CHIA,-0.25898522
CHIC1,0.10091989
CHIC2,0.09831551
CHID1,0.2231989
CHIT1,-0.0856999
CHKA,0.15253204
CHKB-CPT1B,0.161005
CHKB,0.11430147
CHL1,0.026941448
CHML,0.15417337
CHMP1A,0.2612253
CHMP1B,0.25446936
CHMP2A,0.2488186
CHMP2B,0.20154524
CHMP4A,0.20642361
CHMP4B,0.21257697
CHMP4C,0.002842035
CHMP5,0.21587814
CHMP6,0.19207397
CHMP7,0.23329107
CHM,0.12995195
CHN1,0.07407474
CHN2,0.021476114
CHODL,-0.13172543
CHORDC1,0.14025676
CHP2,-0.16776332
CHPF2,0.22965558
CHPF,0.22974822
CHPT1,0.16994177
CHP,0.27772397
CHRAC1,0.20800711
CHRDL1,-0.038879424
CHRDL2,-0.14890859
CHRD,-0.015120142
CHRFAM7A,-0.096855745
CHRM1,-0.14960048
CHRM2,-0.2614286
CHRM3,-0.15169027
CHRM4,-0.2044503
CHRM5,-0.20003878
CHRNA10,-0.20916596
CHRNA1,-0.2027074
CHRNA2,-0.23330565
CHRNA3,-0.15612142
CHRNA4,-0.15116723
CHRNA5,-0.07738466
CHRNA6,-0.26687363
CHRNA7,-0.21505329
CHRNA9,-0.28370285
CHRNB1,0.071517505
CHRNB2,-0.15546155
CHRNB3,-0.33794156
CHRNB4,-0.23451732
CHRND,-0.3354282
CHRNE,-0.17217194
CHRNG,-0.27538794
CHST10,0.07135274
CHST11,0.0797837
CHST12,0.11710557
CHST13,-0.16255419
CHST14,0.18084031
CHST15,0.14925113
CHST1,0.022098413
CHST2,0.1228832
CHST3,0.1492363
CHST4,-0.22594473
CHST5,-0.18256924
CHST6,-0.0738483
CHST7,-0.028020909
CHST8,-0.1545459
CHST9,-0.11108567
CHSY1,0.20831035
CHSY3,-0.10565564
CHTF18,0.13373712
CHTF8,0.22567129
CHUK,0.19375302
CHURC1,0.24936101
CIAO1,0.26705888
CIAPIN1,0.17979713
CIB1,0.25371006
CIB2,-0.0029927362
CIB3,-0.3013513
CIB4,-0.30344495
CIC,0.1976099
CIDEA,-0.24406363
CIDEB,0.1432146
CIDECP,0.011031442
CIDEC,-0.23090576
CIITA,0.0824866
CILP2,-0.1072765
CILP,-0.040968385
CINP,0.13765313
CIR1,0.22477835
CIRBP,0.23372632
CIRH1A,0.1866106
CISD1,0.15459076
CISD2,0.18856412
CISD3,0.18138817
CISH,0.10999727
CITED1,-0.12904808
CITED2,0.16491906
CITED4,0.10950299
CIT,0.17176351
CIZ1,0.22090767
CKAP2L,-0.018719662
CKAP2,0.20126937
CKAP4,0.20562245
CKAP5,0.25625908
CKB,0.21697246
CKLF,0.11181717
CKMT1A,-0.035786305
CKMT1B,0.06251927
CKMT2,-0.18367364
CKM,-0.23482706
CKS1B,0.1621173
CKS2,0.11459356
CLASP1,0.2618669
CLASP2,0.18684088
CLCA1,-0.30097696
CLCA2,-0.08647609
CLCA3P,-0.2414066
CLCA4,-0.14083184
CLCC1,0.20582972
CLCF1,-0.010484741
CLCN1,-0.21461372
CLCN2,0.03472499
CLCN3,0.21160772
CLCN4,0.06396698
CLCN5,0.09001305
CLCN6,0.19367552
CLCN7,0.26013136
CLCNKA,-0.19792521
CLCNKB,-0.20239668
CLC,-0.26687902
CLDN10,-0.08232749
CLDN11,-0.064543724
CLDN12,0.21806481
CLDN14,-0.22787693
CLDN15,0.05278662
CLDN16,-0.26343077
CLDN17,-0.30179596
CLDN18,-0.22408237
CLDN19,-0.21622382
CLDN1,0.09473751
CLDN20,-0.23174518
CLDN22,-0.3249956
CLDN23,-0.018810444
CLDN25,-0.2976796
CLDN2,-0.10347234
CLDN3,0.0029463102
CLDN4,0.16704902
CLDN5,0.0665331
CLDN6,-0.2043891
CLDN7,0.100416504
CLDN8,-0.19764693
CLDN9,-0.12093178
CLDND1,0.24708673
CLDND2,-0.25926864
CLEC10A,-0.12655604
CLEC11A,0.07803322
CLEC12A,-0.12478028
CLEC12B,-0.23351398
CLEC14A,0.086243376
CLEC16A,0.2341393
CLEC17A,-0.19567037
CLEC18A,-0.12421378
CLEC18B,-0.14671881
CLEC18C,-0.23695898
CLEC1A,-0.09945106
CLEC1B,-0.27303103
CLEC2A,-0.28336412
CLEC2B,0.040541343
CLEC2D,0.17402762
CLEC2L,-0.18246621
CLEC3A,-0.2772593
CLEC3B,0.025211522
CLEC4A,-0.082615
CLEC4C,-0.28645763
CLEC4D,-0.22614685
CLEC4E,-0.13618587
CLEC4F,-0.20513134
CLEC4GP1,-0.24478982
CLEC4G,-0.2258138
CLEC4M,-0.2806575
CLEC5A,-0.077174716
CLEC6A,-0.28666833
CLEC7A,0.025596928
CLEC9A,-0.2298755
CLECL1,-0.23459816
CLGN,-0.09718533
CLIC1,0.25170654
CLIC2,0.078612864
CLIC3,-0.059907228
CLIC4,0.25284255
CLIC5,-0.03538556
CLIC6,-0.04890934
CLINT1,0.20077878
CLIP1,0.21313064
CLIP2,0.22308305
CLIP3,0.104616
CLIP4,0.09045161
CLK1,0.22330447
CLK2P,-0.16819246
CLK2,0.18308547
CLK3,0.22346039
CLK4,0.14373459
CLLU1OS,-0.2991089
CLLU1,-0.26012713
CLMN,0.15311842
CLN3,0.17885639
CLN5,0.19201331
CLN6,0.23236859
CLN8,0.14281641
CLNK,-0.29720134
CLNS1A,0.23726177
CLOCK,0.08116591
CLP1,0.124859706
CLPB,0.13205595
CLPP,0.22589676
CLPS,-0.34202453
CLPTM1L,0.24085128
CLPTM1,0.26837304
CLPX,0.21029235
CLRN1OS,-0.3135419
CLRN1,-0.35380855
CLRN2,-0.292163
CLRN3,-0.12437582
CLSPN,-0.031050585
CLSTN1,0.27860224
CLSTN2,-0.07180212
CLSTN3,0.20676483
CLTA,0.24162146
CLTB,0.23986234
CLTCL1,0.028107753
CLTC,0.2737291
CLUAP1,0.14982186
CLUL1,-0.20384887
CLU,0.24479553
CLVS1,-0.1326173
CLVS2,-0.24922603
CLYBL,-0.028242745
CMA1,-0.27029467
CMAH,0.008442667
CMAS,0.21474041
CMBL,0.12735528
CMC1,0.053090837
CMIP,0.2669702
CMKLR1,0.065487705
CMPK1,0.22317639
CMPK2,0.08167278
CMTM1,-0.047539566
CMTM2,-0.251761
CMTM3,0.21088396
CMTM4,0.22449893
CMTM5,-0.20317319
CMTM6,0.26507214
CMTM7,0.1049196
CMTM8,-0.0020253444
CMYA5,-0.025775159
CN5H6.4,-0.18270378
CNBD1,-0.3003017
CNBP,0.33169982
CNDP1,-0.16754402
CNDP2,0.28623387
CNFN,-0.11593213
CNGA1,-0.15869676
CNGA2,-0.33121014
CNGA3,-0.20685981
CNGA4,-0.2458882
CNGB1,-0.15798615
CNGB3,-0.26443267
CNIH2,-0.11837806
CNIH3,-0.09975476
CNIH4,0.21619931
CNIH,0.25625485
CNKSR1,0.042464823
CNKSR2,-0.17913699
CNKSR3,0.11904775
CNN1,-0.008971312
CNN2,0.1843985
CNN3,0.19786999
CNNM1,-0.07669938
CNNM2,0.086854935
CNNM3,0.21959655
CNNM4,0.13811629
CNOT10,0.17746207
CNOT1,0.2254921
CNOT2,0.22114255
CNOT3,0.21106327
CNOT4,0.21119514
CNOT6L,0.17911482
CNOT6,0.16870198
CNOT7,0.21638124
CNOT8,0.20418097
CNO,0.12135005
CNPY1,-0.30482402
CNPY2,0.21649233
CNPY3,0.2622725
CNPY4,0.11938529
CNP,0.27295777
CNR1,-0.114763595
CNR2,-0.21505505
CNRIP1,0.05738905
CNST,0.21048123
CNTD1,-0.0871804
CNTD2,-0.17883907
CNTFR,-0.09758924
CNTF,-0.1455245
CNTLN,0.074378856
CNTN1,-0.07432219
CNTN2,-0.124687046
CNTN3,-0.1402413
CNTN4,-0.07008802
CNTN5,-0.2301675
CNTN6,-0.17330356
CNTNAP1,0.08642087
CNTNAP2,-0.046668492
CNTNAP3,-0.1249747
CNTNAP4,-0.20393108
CNTNAP5,-0.20098259
CNTROB,0.18232112
COASY,0.21948516
COBLL1,0.15760472
COBL,0.123565674
COBRA1,0.18375084
COCH,-0.049494196
COG1,0.18341514
COG2,0.2120226
COG3,0.19314629
COG4,0.259418
COG5,0.22305673
COG6,0.1417105
COG7,0.1894654
COG8,0.16822341
COIL,0.19975427
COL10A1,-0.039946668
COL11A1,-0.024777269
COL11A2,-0.088322975
COL12A1,0.13528153
COL13A1,-0.110948406
COL14A1,0.07170805
COL15A1,0.1461709
COL16A1,0.12042473
COL17A1,0.024504429
COL18A1,0.2571448
COL19A1,-0.18032596
COL1A1,0.2592804
COL1A2,0.29088295
COL20A1,-0.19259855
COL21A1,-0.12055649
COL22A1,-0.07928365
COL23A1,-0.063536145
COL24A1,-0.13470927
COL25A1,-0.247953
COL27A1,0.055540856
COL28A1,-0.13630366
COL29A1,-0.20321447
COL2A1,-0.18128282
COL3A1,0.21754256
COL4A1,0.26692623
COL4A2,0.2453249
COL4A3BP,0.18739042
COL4A3,-0.10529728
COL4A4,-0.030187111
COL4A5,0.08941372
COL4A6,-0.09232778
COL5A1,0.15204164
COL5A2,0.15558726
COL5A3,0.104264066
COL6A1,0.20541023
COL6A2,0.20106432
COL6A3,0.16579996
COL6A4P2,-0.22531123
COL6A6,-0.2466668
COL7A1,0.064703055
COL8A1,-0.014665669
COL8A2,0.07686342
COL9A1,-0.19175276
COL9A2,0.059979245
COL9A3,-0.053867757
COLEC10,-0.23596404
COLEC11,-0.10966331
COLEC12,0.03884942
COLQ,-0.07274044
COMMD10,0.15163
COMMD1,0.13485624
COMMD2,0.18341933
COMMD3,0.20903246
COMMD4,0.22102988
COMMD5,0.2007756
COMMD6,0.17865607
COMMD7,0.18108276
COMMD8,0.108790256
COMMD9,0.2323257
COMP,-0.03961905
COMTD1,0.08464045
COMT,0.27604562
COPA,0.24666947
COPB1,0.25313744
COPB2,0.26863605
COPE,0.24685936
COPG2,0.11729413
COPG,0.2379999
COPS2,0.1860225
COPS3,0.24280176
COPS4,0.2012762
COPS5,0.19990572
COPS6,0.26609284
COPS7A,0.24043144
COPS7B,0.18239957
COPS8,0.2339715
COPZ1,0.29692802
COPZ2,0.04695903
COQ10A,0.051807027
COQ10B,0.14402159
COQ2,0.11754363
COQ3,0.061597273
COQ4,0.22720443
COQ5,0.20139888
COQ6,0.11428808
COQ7,0.13482532
COQ9,0.20233911
CORIN,-0.13015807
CORO1A,0.24052775
CORO1B,0.22432138
CORO1C,0.21902043
