Genes	Process	name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
51735;	GO:0007265	Ras protein signal transduction	1	75	1.33333333333333	0.309229647188506	0.338026104304915	1	1	0.939068552062821	0.93906855206282	1
399;	GO:0007266	Rho protein signal transduction	1	80	1.25	0.325871527618377	0.35268081641535	1	1	0.939068552062821	0.93906855206282	1
26025; 3689; 944; 1234;	GO:0007267	cell-cell signaling	4	316	1.26582278481013	0.070251231106006	0.113183748108667	1	1	0.939068552062821	0.93906855206282	0.816635327579291
10085; 1462; 128611; 8477; 2322;	GO:0007275	multicellular organism development	5	568	0.880281690140845	0.145666759473575	0.187742799794489	1	1	0.939068552062821	0.93906855206282	1
9201; 26025; 8522;	GO:0007399	nervous system development	3	327	0.917431192660551	0.215412934688103	0.253056907356106	1	1	0.939068552062821	0.93906855206282	1
4958;	GO:0007409	axonogenesis	1	102	0.980392156862745	0.394503724086238	0.414038984151031	1	1	0.939068552062821	0.93906855206282	1
9201; 1462;	GO:0007417	central nervous system development	2	118	1.69491525423729	0.115161059278976	0.160342861733319	1	1	0.939068552062821	0.93906855206282	1
8516;	GO:0007420	brain development	1	201	0.497512437810945	0.62705115012789	0.63453584555382	1	1	0.939068552062821	0.93906855206282	1
10320; 22806;	GO:0007498	mesoderm development	2	31	6.45161290322581	0.0111372214065372	0.0629459254310212	1	1	0.726059226463873	0.93906855206282	0.454162963262101
2200;	GO:0007507	heart development	1	188	0.531914893617021	0.602493748125203	0.612936973092707	1	1	0.939068552062821	0.93906855206282	1
3689;	GO:0007568	aging	1	154	0.649350649350649	0.530438104790787	0.544716384865909	1	1	0.939068552062821	0.93906855206282	1
10800;	GO:0007585	respiratory gaseous exchange	1	32	3.125	0.148254208227766	0.189477321403326	1	1	0.939068552062821	0.93906855206282	1
5027;	GO:0007596	blood coagulation	1	171	0.584795321637427	0.567950535790469	0.580115473638726	1	1	0.939068552062821	0.93906855206282	1
64805;	GO:0007599	hemostasis	1	9	11.1111111111111	0.0474371850266357	0.0947501889406363	1	1	0.939068552062821	0.93906855206282	0.683634822814381
4036;	GO:0007605	sensory perception of sound	1	136	0.735294117647059	0.487201839861477	0.504389421729046	1	1	0.939068552062821	0.93906855206282	1
1524; 8516;	GO:0007613	memory	2	72	2.77777777777778	0.0501475783653198	0.0993833825785429	1	1	0.939068552062821	0.93906855206282	0.717063911950018
1462; 10666;	GO:0008037	cell recognition	2	23	8.69565217391304	0.00648900951463705	0.0567606808141324	1	1	0.616455903890519	0.93906855206282	0.409535626314208
2533; 53829; 56670;	GO:0008150	biological_process	3	611	0.490998363338789	0.575294799907466	0.586831460333418	1	1	0.939068552062821	0.93906855206282	1
64407;	GO:0008277	regulation of G-protein coupled receptor protein signaling pathway	1	41	2.4390243902439	0.184762389447543	0.225197608863379	1	1	0.939068552062821	0.93906855206282	1
944; 4036; 10673;	GO:0008283	cell proliferation	3	365	0.821917808219178	0.2643397641185	0.298801837070245	1	1	0.939068552062821	0.93906855206282	1
2335; 3082; 3575; 2322; 3572; 10673;	GO:0008284	positive regulation of cell proliferation	6	477	1.25786163522013	0.0301244983094877	0.0826777168404385	1	1	0.895787357325557	0.93906855206282	0.596530380940168
80243;	GO:0008344	adult locomotory behavior	1	50	2	0.219720710746885	0.255559302286393	1	1	0.939068552062821	0.93906855206282	1
64805;	GO:0008347	glial cell migration	1	9	11.1111111111111	0.0474371850266357	0.0947501889406363	1	1	0.939068552062821	0.93906855206282	0.683634822814381
10154; 2335; 3689;	GO:0008360	regulation of cell shape	3	159	1.88679245283019	0.0442334011861243	0.0937533319368206	1	1	0.939068552062821	0.93906855206282	0.676442371075822
3575;	GO:0008361	regulation of cell size	1	22	4.54545454545455	0.105789034383918	0.15258418380894	1	1	0.939068552062821	0.93906855206282	1
4036;	GO:0008584	male gonad development	1	92	1.08695652173913	0.364210017735048	0.387576350811494	1	1	0.939068552062821	0.93906855206282	1
3572;	GO:0008593	regulation of Notch signaling pathway	1	13	7.69230769230769	0.065782064732448	0.109588898233314	1	1	0.939068552062821	0.93906855206282	0.790698022492531
1233;	GO:0009314	response to radiation	1	29	3.44827586206897	0.135728733985959	0.177939903833826	1	1	0.939068552062821	0.93906855206282	1
2327;	GO:0009404	toxin metabolic process	1	6	16.6666666666667	0.0334449061858489	0.083637831385063	1	1	0.924075379135838	0.93906855206282	0.603457731100991
2335; 729230; 1524;	GO:0009611	response to wounding	3	64	4.6875	0.00422835249913822	0.0460890422406066	1	1	0.541947744929062	0.93906855206282	0.332538378847796
5027;	GO:0009612	response to mechanical stimulus	1	60	1.66666666666667	0.256824711810009	0.2924735150911	1	1	0.939068552062821	0.93906855206282	1
9201; 10859; 51311;	GO:0009615	response to virus	3	106	2.83018867924528	0.016016191064703	0.0702733175368172	1	1	0.768777171105743	0.93906855206282	0.507031041520772
1233;	GO:0009617	response to bacterium	1	26	3.84615384615385	0.123020933257398	0.167915871333444	1	1	0.939068552062821	0.93906855206282	1
2200;	GO:0009653	anatomical structure morphogenesis	1	139	0.719424460431655	0.494672194454355	0.510737326615254	1	1	0.939068552062821	0.93906855206282	1
64407; 2322;	GO:0009968	negative regulation of signal transduction	2	93	2.1505376344086	0.0777148833792574	0.123021692984177	1	1	0.939068552062821	0.93906855206282	0.887617367583882
5027;	GO:0010043	response to zinc ion	1	34	2.94117647058824	0.156504512363655	0.197703547903093	1	1	0.939068552062821	0.93906855206282	1
2322;	GO:0010243	response to organonitrogen compound	1	12	8.33333333333333	0.0612289019715984	0.106418342151092	1	1	0.939068552062821	0.93906855206282	0.767822051798154
8477;	GO:0010447	response to acidic pH	1	12	8.33333333333333	0.0612289019715984	0.106418342151092	1	1	0.939068552062821	0.93906855206282	0.767822051798154
3082; 944; 2200; 10673;	GO:0010469	regulation of signaling receptor activity	4	440	0.909090909090909	0.169103251144353	0.210826438926702	1	1	0.939068552062821	0.93906855206282	1
3082;	GO:0010507	negative regulation of autophagy	1	41	2.4390243902439	0.184762389447543	0.225197608863379	1	1	0.939068552062821	0.93906855206282	1
5027;	GO:0010524	positive regulation of calcium ion transport into cytosol	1	12	8.33333333333333	0.0612289019715984	0.106418342151092	1	1	0.939068552062821	0.93906855206282	0.767822051798154
5341;	GO:0010572	positive regulation of platelet activation	1	3	33.3333333333333	0.0192491787224047	0.0702733175368172	1	1	0.798065100162769	0.93906855206282	0.507031041520772
729230;	GO:0010574	regulation of vascular endothelial growth factor production	1	3	33.3333333333333	0.0192491787224047	0.0702733175368172	1	1	0.798065100162769	0.93906855206282	0.507031041520772
3572;	GO:0010575	positive regulation of vascular endothelial growth factor production	1	27	3.7037037037037	0.127277286716657	0.171274373482909	1	1	0.939068552062821	0.93906855206282	1
3572;	GO:0010613	positive regulation of cardiac muscle hypertrophy	1	20	5	0.0970478075547262	0.142125675939071	1	1	0.939068552062821	0.93906855206282	1
2335; 3575; 10859; 5027; 10333;	GO:0010628	positive regulation of gene expression	5	298	1.67785234899329	0.0160450879991541	0.0702733175368172	1	1	0.770164223959394	0.93906855206282	0.507031041520772
57713;	GO:0010629	negative regulation of gene expression	1	160	0.625	0.544032223817345	0.557925519855691	1	1	0.939068552062821	0.93906855206282	1
64805;	GO:0010700	negative regulation of norepinephrine secretion	1	8	12.5	0.0427955184494293	0.091828128634049	1	1	0.939068552062821	0.93906855206282	0.662551781162629
10085;	GO:0010811	positive regulation of cell-substrate adhesion	1	37	2.7027027027027	0.168731846455733	0.210707690418534	1	1	0.939068552062821	0.93906855206282	1
5294;	GO:0010818	T cell chemotaxis	1	11	9.09090909090909	0.0566537711269077	0.103166652433963	1	1	0.939068552062821	0.93906855206282	0.744360691472956
729230;	GO:0010820	positive regulation of T cell chemotaxis	1	11	9.09090909090909	0.0566537711269077	0.103166652433963	1	1	0.939068552062821	0.93906855206282	0.744360691472956
5579;	GO:0010829	negative regulation of glucose transmembrane transport	1	5	20	0.028735746167264	0.0800196143270893	1	1	0.883572075180209	0.93906855206282	0.577351828780505
5294;	GO:0010897	negative regulation of triglyceride catabolic process	1	4	25	0.0240038731582409	0.0732598208789513	1	1	0.840135560538433	0.93906855206282	0.52857904797819
10499;	GO:0010906	regulation of glucose metabolic process	1	21	4.76190476190476	0.101428943859667	0.147129817804042	1	1	0.939068552062821	0.93906855206282	1
5341;	GO:0010920	negative regulation of inositol phosphate biosynthetic process	1	1	100	0.00967088926059922	0.0567606808141324	1	1	0.713873617068675	0.93906855206282	0.409535626314208
5341;	GO:0010925	positive regulation of inositol-polyphosphate 5-phosphatase activity	1	1	100	0.00967088926059922	0.0567606808141324	1	1	0.713873617068675	0.93906855206282	0.409535626314208
2335;	GO:0010952	positive regulation of peptidase activity	1	14	7.14285714285714	0.0703133638315967	0.113183748108667	1	1	0.939068552062821	0.93906855206282	0.816635327579291
5027;	GO:0014049	positive regulation of glutamate secretion	1	7	14.2857142857143	0.0381314611403215	0.0876334483435702	1	1	0.93906855206282	0.93906855206282	0.632286622335969
5027;	GO:0014054	positive regulation of gamma-aminobutyric acid secretion	1	3	33.3333333333333	0.0192491787224047	0.0702733175368172	1	1	0.798065100162769	0.93906855206282	0.507031041520772
10859;	GO:0014063	negative regulation of serotonin secretion	1	4	25	0.0240038731582409	0.0732598208789513	1	1	0.840135560538433	0.93906855206282	0.52857904797819
5294; 80243;	GO:0014065	phosphatidylinositol 3-kinase signaling	2	31	6.45161290322581	0.0111372214065372	0.0629459254310212	1	1	0.726059226463873	0.93906855206282	0.454162963262101
3082; 2322;	GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	2	67	2.98507462686567	0.044234861726416	0.0937533319368206	1	1	0.939068552062821	0.93906855206282	0.676442371075822
1234;	GO:0014808	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	1	7	14.2857142857143	0.0381314611403215	0.0876334483435702	1	1	0.93906855206282	0.93906855206282	0.632286622335969
4773;	GO:0014904	myotube cell development	1	4	25	0.0240038731582409	0.0732598208789513	1	1	0.840135560538433	0.93906855206282	0.52857904797819
917; 54734; 124460;	GO:0015031	protein transport	3	365	0.821917808219178	0.2643397641185	0.298801837070245	1	1	0.939068552062821	0.93906855206282	1
10499;	GO:0015721	bile acid and bile salt transport	1	28	3.57142857142857	0.131513187863543	0.175121400244125	1	1	0.939068552062821	0.93906855206282	1
225;	GO:0015909	long-chain fatty acid transport	1	10	10	0.0520565672824588	0.0995467690138247	1	1	0.939068552062821	0.93906855206282	0.718242766134721
3572; 729230; 1524;	GO:0016032	viral process	3	333	0.900900900900901	0.223011552998044	0.258992107971854	1	1	0.939068552062821	0.93906855206282	1
51311;	GO:0016064	immunoglobulin mediated immune response	1	11	9.09090909090909	0.0566537711269077	0.103166652433963	1	1	0.939068552062821	0.93906855206282	0.744360691472956
5027;	GO:0016079	synaptic vesicle exocytosis	1	44	2.27272727272727	0.196584095084235	0.235839095203257	1	1	0.939068552062821	0.93906855206282	1
9201;	GO:0016197	endosomal transport	1	78	1.28205128205128	0.319262950371965	0.346019362405979	1	1	0.939068552062821	0.93906855206282	1
5294;	GO:0016310	phosphorylation	1	101	0.99009900990099	0.39153981848192	0.411494327137335	1	1	0.939068552062821	0.93906855206282	1
5788;	GO:0016311	dephosphorylation	1	88	1.13636363636364	0.351676647543873	0.377928566304191	1	1	0.939068552062821	0.93906855206282	1
6402;	GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	1	45	2.22222222222222	0.20048682463311	0.238645003424436	1	1	0.939068552062821	0.93906855206282	1
4773; 399; 5294; 3071;	GO:0016477	cell migration	4	211	1.8957345971564	0.020689872056438	0.0732598208789513	1	1	0.809098258229535	0.93906855206282	0.52857904797819
4325; 5027;	GO:0016485	protein processing	2	66	3.03030303030303	0.0430858060956613	0.091828128634049	1	1	0.939068552062821	0.93906855206282	0.662551781162629
729230; 1524;	GO:0016525	negative regulation of angiogenesis	2	76	2.63157894736842	0.0550707750194311	0.103166652433963	1	1	0.939068552062821	0.93906855206282	0.744360691472956
399;	GO:0016601	Rac protein signal transduction	1	23	4.34782608695652	0.110128179209321	0.157061309788247	1	1	0.939068552062821	0.93906855206282	1
5027;	GO:0017121	phospholipid scrambling	1	8	12.5	0.0427955184494293	0.091828128634049	1	1	0.939068552062821	0.93906855206282	0.662551781162629
2327;	GO:0017144	drug metabolic process	1	24	4.16666666666667	0.114446477946567	0.159639237062579	1	1	0.939068552062821	0.93906855206282	1
9201; 5579; 127933;	GO:0018105	peptidyl-serine phosphorylation	3	153	1.96078431372549	0.0402869355552414	0.0917580054586544	1	1	0.93906855206282	0.93906855206282	0.662045833416012
9201;	GO:0018107	peptidyl-threonine phosphorylation	1	74	1.35135135135135	0.305852787818102	0.335777952669369	1	1	0.939068552062821	0.93906855206282	1
3082; 2322;	GO:0018108	peptidyl-tyrosine phosphorylation	2	155	1.29032258064516	0.176717114715189	0.217210185638478	1	1	0.939068552062821	0.93906855206282	1
4958;	GO:0018146	keratan sulfate biosynthetic process	1	29	3.44827586206897	0.135728733985959	0.177939903833826	1	1	0.939068552062821	0.93906855206282	1
2335;	GO:0018149	peptide cross-linking	1	51	1.96078431372549	0.223512155300974	0.259178988593682	1	1	0.939068552062821	0.93906855206282	1
1234;	GO:0019064	fusion of virus membrane with host plasma membrane	1	7	14.2857142857143	0.0381314611403215	0.0876334483435702	1	1	0.93906855206282	0.93906855206282	0.632286622335969
10499;	GO:0019216	regulation of lipid metabolic process	1	90	1.11111111111111	0.35797360999581	0.382540426368071	1	1	0.939068552062821	0.93906855206282	1
2335; 3689; 3082; 2322; 3572; 729230; 1234;	GO:0019221	cytokine-mediated signaling pathway	7	310	2.25806451612903	0.000894196112716239	0.0158667821861044	0.644715397268408	0.68227163400249	0.296508416455532	0.644715397268408	0.114480878082764
729230; 5027;	GO:0019233	sensory perception of pain	2	53	3.77358490566038	0.0292431741139699	0.0805506925955201	1	1	0.883572075180209	0.93906855206282	0.58118362692253
4325;	GO:0019538	protein metabolic process	1	4	25	0.0240038731582409	0.0732598208789513	1	1	0.840135560538433	0.93906855206282	0.52857904797819
1234;	GO:0019722	calcium-mediated signaling	1	56	1.78571428571429	0.242197515010149	0.277472528457573	1	1	0.939068552062821	0.93906855206282	1
729230;	GO:0019725	cellular homeostasis	1	13	7.69230769230769	0.065782064732448	0.109588898233314	1	1	0.939068552062821	0.93906855206282	0.790698022492531
3512;	GO:0019731	antibacterial humoral response	1	30	3.33333333333333	0.139924021913819	0.181877391346242	1	1	0.939068552062821	0.93906855206282	1
5027;	GO:0019835	cytolysis	1	21	4.76190476190476	0.101428943859667	0.147129817804042	1	1	0.939068552062821	0.93906855206282	1
1524;	GO:0021795	cerebral cortex cell migration	1	9	11.1111111111111	0.0474371850266357	0.0947501889406363	1	1	0.939068552062821	0.93906855206282	0.683634822814381
9201;	GO:0021952	central nervous system projection neuron axonogenesis	1	8	12.5	0.0427955184494293	0.091828128634049	1	1	0.939068552062821	0.93906855206282	0.662551781162629
2335; 2200; 4325;	GO:0022617	extracellular matrix disassembly	3	80	3.75	0.00767056512940634	0.0567606808141324	1	1	0.651998035999539	0.93906855206282	0.409535626314208
1536;	GO:0022900	electron transport chain	1	67	1.49253731343284	0.281752785209126	0.315216092543348	1	1	0.939068552062821	0.93906855206282	1
1234;	GO:0023052	signaling	1	34	2.94117647058824	0.156504512363655	0.197703547903093	1	1	0.939068552062821	0.93906855206282	1
4036;	GO:0030001	metal ion transport	1	6	16.6666666666667	0.0334449061858489	0.083637831385063	1	1	0.924075379135838	0.93906855206282	0.603457731100991
3071;	GO:0030011	maintenance of cell polarity	1	7	14.2857142857143	0.0381314611403215	0.0876334483435702	1	1	0.93906855206282	0.93906855206282	0.632286622335969
5341; 8516;	GO:0030030	cell projection organization	2	29	6.89655172413793	0.00987009615082413	0.057052146689991	1	1	0.715230218114624	0.93906855206282	0.411638590167123
3071; 399;	GO:0030031	cell projection assembly	2	21	9.52380952380952	0.00550695232643139	0.0567606808141324	1	1	0.583736946601727	0.93906855206282	0.409535626314208
9459;	GO:0030032	lamellipodium assembly	1	31	3.2258064516129	0.144099148021041	0.186036632724288	1	1	0.939068552062821	0.93906855206282	1
51735;	GO:0030033	microvillus assembly	1	17	5.88235294117647	0.083777116024585	0.128615572488447	1	1	0.939068552062821	0.93906855206282	0.927977929040312
1794; 399;	GO:0030036	actin cytoskeleton organization	2	137	1.45985401459854	0.146070374559758	0.187945524096282	1	1	0.939068552062821	0.93906855206282	1
2322; 729230;	GO:0030097	hemopoiesis	2	54	3.7037037037037	0.0302320878092822	0.0826777168404385	1	1	0.895787357325557	0.93906855206282	0.596530380940168
10320;	GO:0030098	lymphocyte differentiation	1	7	14.2857142857143	0.0381314611403215	0.0876334483435702	1	1	0.93906855206282	0.93906855206282	0.632286622335969
3689;	GO:0030101	natural killer cell activation	1	21	4.76190476190476	0.101428943859667	0.147129817804042	1	1	0.939068552062821	0.93906855206282	1
8522; 3702; 2322;	GO:0030154	cell differentiation	3	617	0.486223662884927	0.581941701838992	0.592819116826637	1	1	0.939068552062821	0.93906855206282	1
5579; 5294; 3937;	GO:0030168	platelet activation	3	111	2.7027027027027	0.0180313665050775	0.0702733175368172	1	1	0.78829287444649	0.93906855206282	0.507031041520772
3676; 2322;	GO:0030183	B cell differentiation	2	66	3.03030303030303	0.0430858060956613	0.091828128634049	1	1	0.939068552062821	0.93906855206282	0.662551781162629
2335; 3689; 1462; 3676; 2200; 8516;	GO:0030198	extracellular matrix organization	6	197	3.04568527918782	0.00046629526009534	0.0107423469742073	0.341328130389789	0.355783283452744	0.204886623085447	0.341328130389789	0.0775074176888863
1462;	GO:0030203	glycosaminoglycan metabolic process	1	29	3.44827586206897	0.135728733985959	0.177939903833826	1	1	0.939068552062821	0.93906855206282	1
1462;	GO:0030206	chondroitin sulfate biosynthetic process	1	25	4	0.118744029737539	0.164133504872722	1	1	0.939068552062821	0.93906855206282	1
1462;	GO:0030207	chondroitin sulfate catabolic process	1	14	7.14285714285714	0.0703133638315967	0.113183748108667	1	1	0.939068552062821	0.93906855206282	0.816635327579291
1462;	GO:0030208	dermatan sulfate biosynthetic process	1	12	8.33333333333333	0.0612289019715984	0.106418342151092	1	1	0.939068552062821	0.93906855206282	0.767822051798154
3082;	GO:0030212	hyaluronan metabolic process	1	11	9.09090909090909	0.0566537711269077	0.103166652433963	1	1	0.939068552062821	0.93906855206282	0.744360691472956
5788; 3575; 399;	GO:0030217	T cell differentiation	3	33	9.09090909090909	0.000702408729804427	0.013071655142458	0.507841511648601	0.535937860840778	0.262426865999269	0.507841511648601	0.0943136762798834
10320;	GO:0030218	erythrocyte differentiation	1	41	2.4390243902439	0.184762389447543	0.225197608863379	1	1	0.939068552062821	0.93906855206282	1
1234;	GO:0030260	entry into host cell	1	4	25	0.0240038731582409	0.0732598208789513	1	1	0.840135560538433	0.93906855206282	0.52857904797819
55619; 10154;	GO:0030334	regulation of cell migration	2	80	2.5	0.0601566552929694	0.106418342151092	1	1	0.939068552062821	0.93906855206282	0.767822051798154
3082;	GO:0030335	positive regulation of cell migration	1	190	0.526315789473684	0.60637344335366	0.616062499705516	1	1	0.939068552062821	0.93906855206282	1
1524;	GO:0030336	negative regulation of cell migration	1	101	0.99009900990099	0.39153981848192	0.411494327137335	1	1	0.939068552062821	0.93906855206282	1
4958;	GO:0030500	regulation of bone mineralization	1	17	5.88235294117647	0.083777116024585	0.128615572488447	1	1	0.939068552062821	0.93906855206282	0.927977929040312
5027;	GO:0030501	positive regulation of bone mineralization	1	34	2.94117647058824	0.156504512363655	0.197703547903093	1	1	0.939068552062821	0.93906855206282	1
8516;	GO:0030511	positive regulation of transforming growth factor beta receptor signaling pathway	1	26	3.84615384615385	0.123020933257398	0.167915871333444	1	1	0.939068552062821	0.93906855206282	1
4036;	GO:0030514	negative regulation of BMP signaling pathway	1	45	2.22222222222222	0.20048682463311	0.238645003424436	1	1	0.939068552062821	0.93906855206282	1
10499;	GO:0030522	intracellular receptor signaling pathway	1	39	2.56410256410256	0.176785747420046	0.217210185638478	1	1	0.939068552062821	0.93906855206282	1
4325;	GO:0030574	collagen catabolic process	1	65	1.53846153846154	0.274716189381115	0.308701697345789	1	1	0.939068552062821	0.93906855206282	1
3689; 5294; 3071;	GO:0030593	neutrophil chemotaxis	3	63	4.76190476190476	0.0040531337090226	0.0454785444115331	1	1	0.536402233120486	0.93906855206282	0.328133558341647
5341;	GO:0030836	positive regulation of actin filament depolymerization	1	9	11.1111111111111	0.0474371850266357	0.0947501889406363	1	1	0.939068552062821	0.93906855206282	0.683634822814381
3071; 399;	GO:0030838	positive regulation of actin filament polymerization	2	50	4	0.0263570384828616	0.0800196143270893	1	1	0.862195331425849	0.93906855206282	0.577351828780505
5341;	GO:0030845	phospholipase C-inhibiting G-protein coupled receptor signaling pathway	1	1	100	0.00967088926059922	0.0567606808141324	1	1	0.713873617068675	0.93906855206282	0.409535626314208
2124;	GO:0030854	positive regulation of granulocyte differentiation	1	6	16.6666666666667	0.0334449061858489	0.083637831385063	1	1	0.924075379135838	0.93906855206282	0.603457731100991
5341; 3071;	GO:0030866	cortical actin cytoskeleton organization	2	25	8	0.00754453822179602	0.0567606808141324	1	1	0.648830287074457	0.93906855206282	0.409535626314208
22806;	GO:0030888	regulation of B cell proliferation	1	3	33.3333333333333	0.0192491787224047	0.0702733175368172	1	1	0.798065100162769	0.93906855206282	0.507031041520772
4332;	GO:0030889	negative regulation of B cell proliferation	1	16	6.25	0.0793107862791833	0.123498224349014	1	1	0.939068552062821	0.93906855206282	0.891055602787507
5788; 3071; 4773; 115352; 10673;	GO:0030890	positive regulation of B cell proliferation	5	41	12.1951219512195	2.83200573869546e-06	0.000308688625517806	0.00214382834419247	0.00216082037862464	0.00213816433271508	0.00214382834419247	0.00222722821104765
9201; 4036;	GO:0030900	forebrain development	2	46	4.34782608695652	0.0227026292174961	0.0732598208789513	1	1	0.82860330552614	0.93906855206282	0.52857904797819
5579;	GO:0030949	positive regulation of vascular endothelial growth factor receptor signaling pathway	1	15	6.66666666666667	0.0748229031998671	0.118689969109145	1	1	0.939068552062821	0.93906855206282	0.856363421635088
3082; 2322;	GO:0031100	animal organ regeneration	2	43	4.65116279069767	0.0201125974456863	0.0727294400524106	1	1	0.804503897827451	0.93906855206282	0.524752281969274
127933;	GO:0031175	neuron projection development	1	118	0.847457627118644	0.440027880042395	0.457413177755242	1	1	0.939068552062821	0.93906855206282	1
917; 10673;	GO:0031295	T cell costimulation	2	73	2.73972602739726	0.051362682164084	0.0995467690138247	1	1	0.939068552062821	0.93906855206282	0.718242766134721
10673;	GO:0031296	B cell costimulation	1	3	33.3333333333333	0.0192491787224047	0.0702733175368172	1	1	0.798065100162769	0.93906855206282	0.507031041520772
5341;	GO:0031529	ruffle organization	1	13	7.69230769230769	0.065782064732448	0.109588898233314	1	1	0.939068552062821	0.93906855206282	0.790698022492531
5341; 8477; 399;	GO:0031532	actin cytoskeleton reorganization	3	55	5.45454545454545	0.00281043022139549	0.0340374326813454	1	1	0.484495529950438	0.93906855206282	0.24558446289481
3689; 10859;	GO:0031623	receptor internalization	2	41	4.8780487804878	0.0184600938372705	0.0702733175368172	1	1	0.79303527810292	0.93906855206282	0.507031041520772
3082;	GO:0031643	positive regulation of myelination	1	13	7.69230769230769	0.065782064732448	0.109588898233314	1	1	0.939068552062821	0.93906855206282	0.790698022492531
5027;	GO:0031668	cellular response to extracellular stimulus	1	18	5.55555555555556	0.0882219949067566	0.132768012058886	1	1	0.939068552062821	0.93906855206282	0.9579383156287
9770;	GO:0031954	positive regulation of protein autophosphorylation	1	23	4.34782608695652	0.110128179209321	0.157061309788247	1	1	0.939068552062821	0.93906855206282	1
225;	GO:0032000	positive regulation of fatty acid beta-oxidation	1	9	11.1111111111111	0.0474371850266357	0.0947501889406363	1	1	0.939068552062821	0.93906855206282	0.683634822814381
80243;	GO:0032007	negative regulation of TOR signaling	1	29	3.44827586206897	0.135728733985959	0.177939903833826	1	1	0.939068552062821	0.93906855206282	1
5027;	GO:0032060	bleb assembly	1	10	10	0.0520565672824588	0.0995467690138247	1	1	0.939068552062821	0.93906855206282	0.718242766134721
3071;	GO:0032147	activation of protein kinase activity	1	90	1.11111111111111	0.35797360999581	0.382540426368071	1	1	0.939068552062821	0.93906855206282	1
5341;	GO:0032233	positive regulation of actin filament bundle assembly	1	11	9.09090909090909	0.0566537711269077	0.103166652433963	1	1	0.939068552062821	0.93906855206282	0.744360691472956
5294;	GO:0032252	secretory granule localization	1	3	33.3333333333333	0.0192491787224047	0.0702733175368172	1	1	0.798065100162769	0.93906855206282	0.507031041520772
5027;	GO:0032308	positive regulation of prostaglandin secretion	1	7	14.2857142857143	0.0381314611403215	0.0876334483435702	1	1	0.93906855206282	0.93906855206282	0.632286622335969
3512;	GO:0032461	positive regulation of protein oligomerization	1	16	6.25	0.0793107862791833	0.123498224349014	1	1	0.939068552062821	0.93906855206282	0.891055602787507
54734;	GO:0032482	Rab protein signal transduction	1	70	1.42857142857143	0.2921811452629	0.324976988098532	1	1	0.939068552062821	0.93906855206282	1
5027;	GO:0032496	response to lipopolysaccharide	1	167	0.598802395209581	0.559400227796124	0.572147954166813	1	1	0.939068552062821	0.93906855206282	1
10499;	GO:0032570	response to progesterone	1	41	2.4390243902439	0.184762389447543	0.225197608863379	1	1	0.939068552062821	0.93906855206282	1
3702; 10859;	GO:0032609	interferon-gamma production	2	8	25	0.0010205192546171	0.0158909426790377	0.73273282481508	0.778656191272849	0.317381488185919	0.729671267051228	0.114655199152624
3702;	GO:0032633	interleukin-4 production	1	1	100	0.00967088926059922	0.0567606808141324	1	1	0.713873617068675	0.93906855206282	0.409535626314208
8832;	GO:0032685	negative regulation of granulocyte macrophage colony-stimulating factor production	1	1	100	0.00967088926059922	0.0567606808141324	1	1	0.713873617068675	0.93906855206282	0.409535626314208
10859;	GO:0032689	negative regulation of interferon-gamma production	1	25	4	0.118744029737539	0.164133504872722	1	1	0.939068552062821	0.93906855206282	1
3071;	GO:0032700	negative regulation of interleukin-17 production	1	11	9.09090909090909	0.0566537711269077	0.103166652433963	1	1	0.939068552062821	0.93906855206282	0.744360691472956
8832;	GO:0032701	negative regulation of interleukin-18 production	1	2	50	0.014471553911037	0.0679163198146127	1	1	0.755311612654049	0.93906855206282	0.490024999229894
3082; 3071;	GO:0032715	negative regulation of interleukin-6 production	2	27	7.40740740740741	0.00867205460520437	0.0567606808141324	1	1	0.685092313811145	0.93906855206282	0.409535626314208
51284;	GO:0032722	positive regulation of chemokine production	1	19	5.26315789473684	0.0926455249139971	0.136993285870891	1	1	0.939068552062821	0.93906855206282	0.988424210655484
729230; 10666;	GO:0032729	positive regulation of interferon-gamma production	2	43	4.65116279069767	0.0201125974456863	0.0727294400524106	1	1	0.804503897827451	0.93906855206282	0.524752281969274
3082;	GO:0032733	positive regulation of interleukin-10 production	1	24	4.16666666666667	0.114446477946567	0.159639237062579	1	1	0.939068552062821	0.93906855206282	1
729230;	GO:0032743	positive regulation of interleukin-2 production	1	14	7.14285714285714	0.0703133638315967	0.113183748108667	1	1	0.939068552062821	0.93906855206282	0.816635327579291
5027; 51284;	GO:0032755	positive regulation of interleukin-6 production	2	47	4.25531914893617	0.0235950069126583	0.0732598208789513	1	1	0.83606820017052	0.93906855206282	0.52857904797819
51284;	GO:0032757	positive regulation of interleukin-8 production	1	26	3.84615384615385	0.123020933257398	0.167915871333444	1	1	0.939068552062821	0.93906855206282	1
10499;	GO:0032870	cellular response to hormone stimulus	1	49	2.04081632653061	0.215910939303833	0.253056907356106	1	1	0.939068552062821	0.93906855206282	1
