Genes	Process	name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
26585;	GO:0009954	proximal/distal pattern formation	1	23	4.34782608695652	0.110128179209321	0.192724313616312	1	1	0.998503926676964	0.998503926676964	1
4486;	GO:0009968	negative regulation of signal transduction	1	93	1.0752688172043	0.367305693955974	0.419000569401629	1	1	0.998503926676964	0.998503926676964	1
2525;	GO:0009988	cell-cell recognition	1	6	16.6666666666667	0.0334449061858489	0.121077216816691	1	1	0.981816314452909	0.998503926676964	0.847694781851795
6286;	GO:0010033	response to organic substance	1	40	2.5	0.180783679781611	0.259586822250519	1	1	0.998503926676964	0.998503926676964	1
4751; 9928; 22974;	GO:0010389	regulation of G2/M transition of mitotic cell cycle	3	82	3.65853658536585	0.00818858847325932	0.0992877964088187	1	1	0.792442367449796	0.998503926676964	0.695141077158593
151648;	GO:0010457	centriole-centriole cohesion	1	10	10	0.0520565672824588	0.13473464473107	1	1	0.998503926676964	0.998503926676964	0.943314178142213
11065;	GO:0010458	exit from mitosis	1	11	9.09090909090909	0.0566537711269077	0.140720657315222	1	1	0.998503926676964	0.998503926676964	0.98522389299276
10563; 7472; 374; 6356; 255738;	GO:0010469	regulation of signaling receptor activity	5	440	1.13636363636364	0.0653566974104828	0.147889605383898	1	1	0.998503926676964	0.998503926676964	1
2810;	GO:0010482	regulation of epidermal cell division	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
284340;	GO:0010575	positive regulation of vascular endothelial growth factor production	1	27	3.7037037037037	0.127277286716657	0.211328325114449	1	1	0.998503926676964	0.998503926676964	1
10551; 11187;	GO:0010628	positive regulation of gene expression	2	298	0.671140939597315	0.428198584161787	0.47526185197056	1	1	0.998503926676964	0.998503926676964	1
57111;	GO:0010634	positive regulation of epithelial cell migration	1	35	2.85714285714286	0.160599945882917	0.238960305951393	1	1	0.998503926676964	0.998503926676964	1
26585;	GO:0010717	regulation of epithelial to mesenchymal transition	1	13	7.69230769230769	0.065782064732448	0.147889605383898	1	1	0.998503926676964	0.998503926676964	1
1277;	GO:0010718	positive regulation of epithelial to mesenchymal transition	1	42	2.38095238095238	0.188721967914471	0.267863438330218	1	1	0.998503926676964	0.998503926676964	1
3169;	GO:0010719	negative regulation of epithelial to mesenchymal transition	1	24	4.16666666666667	0.114446477946567	0.197476275672507	1	1	0.998503926676964	0.998503926676964	1
4314;	GO:0010727	negative regulation of hydrogen peroxide metabolic process	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
284340;	GO:0010759	positive regulation of macrophage chemotaxis	1	12	8.33333333333333	0.0612289019715984	0.144509592392738	1	1	0.998503926676964	0.998503926676964	1
10551; 25975;	GO:0010811	positive regulation of cell-substrate adhesion	2	37	5.40540540540541	0.0153389953185231	0.101346103358986	1	1	0.874322733155818	0.998503926676964	0.709551848292747
1277;	GO:0010812	negative regulation of cell-substrate adhesion	1	15	6.66666666666667	0.0748229031998671	0.155712528280804	1	1	0.998503926676964	0.998503926676964	1
10563;	GO:0010820	positive regulation of T cell chemotaxis	1	11	9.09090909090909	0.0566537711269077	0.140720657315222	1	1	0.998503926676964	0.998503926676964	0.98522389299276
1048;	GO:0010832	negative regulation of myotube differentiation	1	16	6.25	0.0793107862791833	0.15965831486267	1	1	0.998503926676964	0.998503926676964	1
2810;	GO:0010839	negative regulation of keratinocyte proliferation	1	13	7.69230769230769	0.065782064732448	0.147889605383898	1	1	0.998503926676964	0.998503926676964	1
57082;	GO:0010923	negative regulation of phosphatase activity	1	55	1.81818181818182	0.238496403972345	0.31799520529646	1	1	0.998503926676964	0.998503926676964	1
5266; 5268;	GO:0010951	negative regulation of endopeptidase activity	2	123	1.6260162601626	0.123121773762589	0.206656710184619	1	1	0.998503926676964	0.998503926676964	1
255738;	GO:0010989	negative regulation of low-density lipoprotein particle clearance	1	5	20	0.028735746167264	0.11420141702603	1	1	0.964361802195968	0.998503926676964	0.79955542288036
11065;	GO:0010994	free ubiquitin chain polymerization	1	5	20	0.028735746167264	0.11420141702603	1	1	0.964361802195968	0.998503926676964	0.79955542288036
374;	GO:0014009	glial cell proliferation	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
4060;	GO:0014070	response to organic cyclic compound	1	43	2.32558139534884	0.192662506247941	0.271579185008539	1	1	0.998503926676964	0.998503926676964	1
5307;	GO:0014707	branchiomeric skeletal muscle development	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
7138;	GO:0014883	transition between fast and slow fiber	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
1277; 57111;	GO:0015031	protein transport	2	365	0.547945205479452	0.533508990571688	0.565648086389259	1	1	0.998503926676964	0.998503926676964	1
64078;	GO:0015855	pyrimidine nucleobase transport	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
64078;	GO:0015860	purine nucleoside transmembrane transport	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
64078;	GO:0015864	pyrimidine nucleoside transport	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
4312; 3880;	GO:0016032	viral process	2	333	0.600600600600601	0.484824531132093	0.525795618270017	1	1	0.998503926676964	0.998503926676964	1
7472;	GO:0016055	Wnt signaling pathway	1	184	0.543478260869565	0.594620432340324	0.621878075248963	1	1	0.998503926676964	0.998503926676964	1
653145;	GO:0016197	endosomal transport	1	78	1.28205128205128	0.319262950371965	0.381875684328408	1	1	0.998503926676964	0.998503926676964	1
11226; 727897;	GO:0016266	O-glycan processing	2	64	3.125	0.0408222604216388	0.126740573869464	1	1	0.990763725570879	0.998503926676964	0.887345496888195
55359;	GO:0016477	cell migration	1	211	0.4739336492891	0.644913926736111	0.668799627726337	1	1	0.998503926676964	0.998503926676964	1
255738;	GO:0016540	protein autoprocessing	1	13	7.69230769230769	0.065782064732448	0.147889605383898	1	1	0.998503926676964	0.998503926676964	1
11065; 23624;	GO:0016567	protein ubiquitination	2	483	0.41407867494824	0.685024061747169	0.703291370060427	1	1	0.998503926676964	0.998503926676964	1
63967;	GO:0016579	protein deubiquitination	1	270	0.37037037037037	0.734320524606803	0.747671806872382	1	1	0.998503926676964	0.998503926676964	1
63967;	GO:0018105	peptidyl-serine phosphorylation	1	153	0.65359477124183	0.528133732728095	0.562855327613333	1	1	0.998503926676964	0.998503926676964	1
4486;	GO:0018108	peptidyl-tyrosine phosphorylation	1	155	0.645161290322581	0.532731335378836	0.565648086389259	1	1	0.998503926676964	0.998503926676964	1
4060;	GO:0018146	keratan sulfate biosynthetic process	1	29	3.44827586206897	0.135728733985959	0.217731510769143	1	1	0.998503926676964	0.998503926676964	1
5266;	GO:0018149	peptide cross-linking	1	51	1.96078431372549	0.223512155300974	0.303937058864017	1	1	0.998503926676964	0.998503926676964	1
11226;	GO:0018242	protein O-linked glycosylation via serine	1	21	4.76190476190476	0.101428943859667	0.183226479230366	1	1	0.998503926676964	0.998503926676964	1
11226;	GO:0018243	protein O-linked glycosylation via threonine	1	20	5	0.0970478075547262	0.179523872233367	1	1	0.998503926676964	0.998503926676964	1
4312; 4314; 6356; 131578;	GO:0019221	cytokine-mediated signaling pathway	4	310	1.29032258064516	0.0665130959955464	0.148935178033719	1	1	0.998503926676964	0.998503926676964	1
5266;	GO:0019730	antimicrobial humoral response	1	52	1.92307692307692	0.227285360241388	0.305693846962217	1	1	0.998503926676964	0.998503926676964	1
3512;	GO:0019731	antibacterial humoral response	1	30	3.33333333333333	0.139924021913819	0.220442960355275	1	1	0.998503926676964	0.998503926676964	1
9928;	GO:0021685	cerebellar granular layer structural organization	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
9928;	GO:0021693	cerebellar Purkinje cell layer structural organization	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
9928;	GO:0021695	cerebellar cortex development	1	6	16.6666666666667	0.0334449061858489	0.121077216816691	1	1	0.981816314452909	0.998503926676964	0.847694781851795
9928;	GO:0021766	hippocampus development	1	57	1.75438596491228	0.245880816677305	0.324331013004753	1	1	0.998503926676964	0.998503926676964	1
9928;	GO:0021772	olfactory bulb development	1	16	6.25	0.0793107862791833	0.15965831486267	1	1	0.998503926676964	0.998503926676964	1
9928;	GO:0021846	cell proliferation in forebrain	1	11	9.09090909090909	0.0566537711269077	0.140720657315222	1	1	0.998503926676964	0.998503926676964	0.98522389299276
259266;	GO:0021873	forebrain neuroblast division	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
3169;	GO:0021904	dorsal/ventral neural tube patterning	1	10	10	0.0520565672824588	0.13473464473107	1	1	0.998503926676964	0.998503926676964	0.943314178142213
79977;	GO:0021915	neural tube development	1	28	3.57142857142857	0.131513187863543	0.213752305340218	1	1	0.998503926676964	0.998503926676964	1
5307;	GO:0021983	pituitary gland development	1	27	3.7037037037037	0.127277286716657	0.211328325114449	1	1	0.998503926676964	0.998503926676964	1
9928; 259266;	GO:0021987	cerebral cortex development	2	59	3.38983050847458	0.0353714726932608	0.121077216816691	1	1	0.986360331235009	0.998503926676964	0.847694781851795
7472; 255738;	GO:0022008	neurogenesis	2	50	4	0.0263570384828616	0.11420141702603	1	1	0.953284708937528	0.998503926676964	0.79955542288036
4312; 4314; 4319; 4321; 4322;	GO:0022617	extracellular matrix disassembly	5	80	6.25	5.83680668567732e-05	0.00472471191100787	0.0356628888494884	0.0359547291837723	0.0353710485152046	0.0356628888494884	0.0330790031189607
2877;	GO:0022900	electron transport chain	1	67	1.49253731343284	0.281752785209126	0.354203501405758	1	1	0.998503926676964	0.998503926676964	1
79983;	GO:0030036	actin cytoskeleton organization	1	137	0.72992700729927	0.489704026648569	0.52922400072898	1	1	0.998503926676964	0.998503926676964	1
7138;	GO:0030049	muscle filament sliding	1	38	2.63157894736842	0.172768500433013	0.251596681481646	1	1	0.998503926676964	0.998503926676964	1
11065;	GO:0030071	regulation of mitotic metaphase/anaphase transition	1	10	10	0.0520565672824588	0.13473464473107	1	1	0.998503926676964	0.998503926676964	0.943314178142213
222;	GO:0030148	sphingolipid biosynthetic process	1	52	1.92307692307692	0.227285360241388	0.305693846962217	1	1	0.998503926676964	0.998503926676964	1
10551; 3853; 4605; 55359; 284340; 25975; 26298; 4486; 4602; 3169;	GO:0030154	cell differentiation	10	617	1.62074554294976	0.000929332561524943	0.0336746386999626	0.557599536914966	0.572468857899365	0.344782380325754	0.557599536914966	0.2357653756604
9928;	GO:0030155	regulation of cell adhesion	1	42	2.38095238095238	0.188721967914471	0.267863438330218	1	1	0.998503926676964	0.998503926676964	1
1277;	GO:0030168	platelet activation	1	111	0.900900900900901	0.420543767519137	0.467608232476152	1	1	0.998503926676964	0.998503926676964	1
7472; 255738;	GO:0030182	neuron differentiation	2	107	1.86915887850467	0.0981610327135687	0.179961893308209	1	1	0.998503926676964	0.998503926676964	1
1277; 1301; 3694; 5268; 4060; 1300; 25975;	GO:0030198	extracellular matrix organization	7	197	3.55329949238579	6.13598949481542e-05	0.00472471191100787	0.0373681760234259	0.037797695288063	0.0371840963385814	0.0373681760234259	0.0330790031189607
26585; 1277; 1301; 4060;	GO:0030199	collagen fibril organization	4	42	9.52380952380952	7.25240175609709e-05	0.00496386609083979	0.0440946026770703	0.0446747948175581	0.0439495546419484	0.0440946026770703	0.0347533870834392
3868;	GO:0030216	keratinocyte differentiation	1	72	1.38888888888889	0.299049964679206	0.369909193257813	1	1	0.998503926676964	0.998503926676964	1
4322;	GO:0030282	bone mineralization	1	36	2.77777777777778	0.164675692686062	0.243261934519458	1	1	0.998503926676964	0.998503926676964	1
2810; 3872;	GO:0030307	positive regulation of cell growth	2	79	2.53164556962025	0.0588703723550082	0.144509592392738	1	1	0.998503926676964	0.998503926676964	1
26585;	GO:0030308	negative regulation of cell growth	1	118	0.847457627118644	0.440027880042395	0.484896554751548	1	1	0.998503926676964	0.998503926676964	1
7472;	GO:0030324	lung development	1	77	1.2987012987013	0.315934651102408	0.379367924130767	1	1	0.998503926676964	0.998503926676964	1
26585;	GO:0030326	embryonic limb morphogenesis	1	38	2.63157894736842	0.172768500433013	0.251596681481646	1	1	0.998503926676964	0.998503926676964	1
4319; 9928;	GO:0030334	regulation of cell migration	2	80	2.5	0.0601566552929694	0.144509592392738	1	1	0.998503926676964	0.998503926676964	1
1277; 4680; 6356; 131578;	GO:0030335	positive regulation of cell migration	4	190	2.10526315789474	0.0147573625986306	0.101346103358986	1	1	0.870684393319205	0.998503926676964	0.709551848292747
3868;	GO:0030336	negative regulation of cell migration	1	101	0.99009900990099	0.39153981848192	0.440929667614009	1	1	0.998503926676964	0.998503926676964	1
26585;	GO:0030502	negative regulation of bone mineralization	1	14	7.14285714285714	0.0703133638315967	0.150916488223915	1	1	0.998503926676964	0.998503926676964	1
26585;	GO:0030514	negative regulation of BMP signaling pathway	1	45	2.22222222222222	0.20048682463311	0.280045088376408	1	1	0.998503926676964	0.998503926676964	1
1277; 4312; 4314; 4319; 1301; 4321; 4322; 1300;	GO:0030574	collagen catabolic process	8	65	12.3076923076923	2.37681307968529e-09	4.88038952362047e-07	1.45936323092677e-06	1.46411685708614e-06	1.45936323092677e-06	1.45936323092677e-06	3.41689447556489e-06
6356;	GO:0030593	neutrophil chemotaxis	1	63	1.58730158730159	0.267611352780174	0.339194636445653	1	1	0.998503926676964	0.998503926676964	1
9928;	GO:0030705	cytoskeleton-dependent intracellular transport	1	22	4.54545454545455	0.105789034383918	0.187270497967546	1	1	0.998503926676964	0.998503926676964	1
6356;	GO:0030838	positive regulation of actin filament polymerization	1	50	2	0.219720710746885	0.299442384557702	1	1	0.998503926676964	0.998503926676964	1
26298;	GO:0030855	epithelial cell differentiation	1	69	1.44927536231884	0.288721789147669	0.361601927675163	1	1	0.998503926676964	0.998503926676964	1
195814;	GO:0031065	positive regulation of histone deacetylation	1	11	9.09090909090909	0.0566537711269077	0.140720657315222	1	1	0.998503926676964	0.998503926676964	0.98522389299276
3872;	GO:0031069	hair follicle morphogenesis	1	26	3.84615384615385	0.123020933257398	0.206656710184619	1	1	0.998503926676964	0.998503926676964	1
11065;	GO:0031145	anaphase-promoting complex-dependent catabolic process	1	80	1.25	0.325871527618377	0.386002450746731	1	1	0.998503926676964	0.998503926676964	1
9928;	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	1	73	1.36986301369863	0.302459586409567	0.371886437581423	1	1	0.998503926676964	0.998503926676964	1
374;	GO:0031175	neuron projection development	1	118	0.847457627118644	0.440027880042395	0.484896554751548	1	1	0.998503926676964	0.998503926676964	1
57111;	GO:0031268	pseudopodium organization	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
3853; 3854; 3880; 3868; 3852; 3866; 2810; 1830; 3872; 25984; 11187;	GO:0031424	keratinization	11	181	6.07734806629834	2.34510943997179e-09	4.88038952362047e-07	1.44224230558265e-06	1.44458741502262e-06	1.43989719614268e-06	1.44224230558265e-06	3.41689447556489e-06
7138;	GO:0031444	slow-twitch skeletal muscle fiber contraction	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
11065;	GO:0031536	positive regulation of exit from mitosis	1	5	20	0.028735746167264	0.11420141702603	1	1	0.964361802195968	0.998503926676964	0.79955542288036
3852; 1308;	GO:0031581	hemidesmosome assembly	2	11	18.1818181818182	0.001752200990219	0.0454279657693962	1	1	0.492368478251539	0.998503926676964	0.318053640026771
9928;	GO:0031641	regulation of myelination	1	16	6.25	0.0793107862791833	0.15965831486267	1	1	0.998503926676964	0.998503926676964	1
1277;	GO:0031960	response to corticosteroid	1	6	16.6666666666667	0.0334449061858489	0.121077216816691	1	1	0.981816314452909	0.998503926676964	0.847694781851795
9928; 63967; 22974;	GO:0032147	activation of protein kinase activity	3	90	3.33333333333333	0.0104637555395752	0.101346103358986	1	1	0.831792953236625	0.998503926676964	0.709551848292747
4751;	GO:0032212	positive regulation of telomere maintenance via telomerase	1	34	2.94117647058824	0.156504512363655	0.235713397594159	1	1	0.998503926676964	0.998503926676964	1
26585;	GO:0032331	negative regulation of chondrocyte differentiation	1	18	5.55555555555556	0.0882219949067566	0.170895436674724	1	1	0.998503926676964	0.998503926676964	1
1277; 374; 3169;	GO:0032355	response to estradiol	3	89	3.37078651685393	0.0101613905511859	0.101346103358986	1	1	0.829229207832814	0.998503926676964	0.709551848292747
3512; 4312; 4314;	GO:0032461	positive regulation of protein oligomerization	3	16	18.75	0.000101198525180091	0.00566711741008508	0.0613263062591349	0.0623382915109358	0.0612251077339548	0.0613263062591349	0.0396770423286467
79733;	GO:0032466	negative regulation of cytokinesis	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
9928;	GO:0032467	positive regulation of cytokinesis	1	35	2.85714285714286	0.160599945882917	0.238960305951393	1	1	0.998503926676964	0.998503926676964	1
57111;	GO:0032482	Rab protein signal transduction	1	70	1.42857142857143	0.2921811452629	0.364610324087135	1	1	0.998503926676964	0.998503926676964	1
9928;	GO:0032487	regulation of Rap protein signal transduction	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
10563; 57402;	GO:0032496	response to lipopolysaccharide	2	167	1.19760479041916	0.197670463195649	0.276738648473908	1	1	0.998503926676964	0.998503926676964	1
255738;	GO:0032802	low-density lipoprotein particle receptor catabolic process	1	10	10	0.0520565672824588	0.13473464473107	1	1	0.998503926676964	0.998503926676964	0.943314178142213
255738;	GO:0032805	positive regulation of low-density lipoprotein particle receptor catabolic process	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
255738;	GO:0032869	cellular response to insulin stimulus	1	85	1.17647058823529	0.342116389181948	0.40065341394692	1	1	0.998503926676964	0.998503926676964	1
26585;	GO:0032872	regulation of stress-activated MAPK cascade	1	9	11.1111111111111	0.0474371850266357	0.131627504398233	1	1	0.996425232574142	0.998503926676964	0.921560237013758
79733;	GO:0032877	positive regulation of DNA endoreduplication	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
4060;	GO:0032914	positive regulation of transforming growth factor beta1 production	1	6	16.6666666666667	0.0334449061858489	0.121077216816691	1	1	0.981816314452909	0.998503926676964	0.847694781851795
1277;	GO:0032964	collagen biosynthetic process	1	8	12.5	0.0427955184494293	0.126740573869464	1	1	0.992486792919698	0.998503926676964	0.887345496888195
4602;	GO:0032967	positive regulation of collagen biosynthetic process	1	25	4	0.118744029737539	0.202621391463502	1	1	0.998503926676964	0.998503926676964	1
3169;	GO:0033148	positive regulation of intracellular estrogen receptor signaling pathway	1	10	10	0.0520565672824588	0.13473464473107	1	1	0.998503926676964	0.998503926676964	0.943314178142213
7472;	GO:0033278	cell proliferation in midbrain	1	6	16.6666666666667	0.0334449061858489	0.121077216816691	1	1	0.981816314452909	0.998503926676964	0.847694781851795
79733;	GO:0033301	cell cycle comprising mitosis without cytokinesis	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
63967;	GO:0033314	mitotic DNA replication checkpoint	1	9	11.1111111111111	0.0474371850266357	0.131627504398233	1	1	0.996425232574142	0.998503926676964	0.921560237013758
9928;	GO:0033624	negative regulation of integrin activation	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
10563;	GO:0033625	positive regulation of integrin activation	1	4	25	0.0240038731582409	0.107147723662873	1	1	0.942242801111997	0.998503926676964	0.750170582247759
3694;	GO:0033627	cell adhesion mediated by integrin	1	16	6.25	0.0793107862791833	0.15965831486267	1	1	0.998503926676964	0.998503926676964	1
10563;	GO:0033634	positive regulation of cell-cell adhesion mediated by integrin	1	4	25	0.0240038731582409	0.107147723662873	1	1	0.942242801111997	0.998503926676964	0.750170582247759
4486;	GO:0033674	positive regulation of kinase activity	1	67	1.49253731343284	0.281752785209126	0.354203501405758	1	1	0.998503926676964	0.998503926676964	1
26585;	GO:0033689	negative regulation of osteoblast proliferation	1	9	11.1111111111111	0.0474371850266357	0.131627504398233	1	1	0.996425232574142	0.998503926676964	0.921560237013758
57082;	GO:0034080	CENP-A containing nucleosome assembly	1	30	3.33333333333333	0.139924021913819	0.220442960355275	1	1	0.998503926676964	0.998503926676964	1
1048;	GO:0034109	homotypic cell-cell adhesion	1	6	16.6666666666667	0.0334449061858489	0.121077216816691	1	1	0.981816314452909	0.998503926676964	0.847694781851795
57402;	GO:0034142	toll-like receptor 4 signaling pathway	1	16	6.25	0.0793107862791833	0.15965831486267	1	1	0.998503926676964	0.998503926676964	1
5349;	GO:0034220	ion transmembrane transport	1	234	0.427350427350427	0.682847642437571	0.70222729172211	1	1	0.998503926676964	0.998503926676964	1
79977;	GO:0034329	cell junction assembly	1	18	5.55555555555556	0.0882219949067566	0.170895436674724	1	1	0.998503926676964	0.998503926676964	1
81607;	GO:0034332	adherens junction organization	1	40	2.5	0.180783679781611	0.259586822250519	1	1	0.998503926676964	0.998503926676964	1
255738;	GO:0034383	low-density lipoprotein particle clearance	1	24	4.16666666666667	0.114446477946567	0.197476275672507	1	1	0.998503926676964	0.998503926676964	1
9928;	GO:0034446	substrate adhesion-dependent cell spreading	1	41	2.4390243902439	0.184762389447543	0.263457481249274	1	1	0.998503926676964	0.998503926676964	1
57082;	GO:0034501	protein localization to kinetochore	1	11	9.09090909090909	0.0566537711269077	0.140720657315222	1	1	0.998503926676964	0.998503926676964	0.98522389299276
1277;	GO:0034504	protein localization to nucleus	1	31	3.2258064516129	0.144099148021041	0.222936807072136	1	1	0.998503926676964	0.998503926676964	1
1277;	GO:0034505	tooth mineralization	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
2877;	GO:0034599	cellular response to oxidative stress	1	90	1.11111111111111	0.35797360999581	0.412171483658727	1	1	0.998503926676964	0.998503926676964	1
10551;	GO:0034976	response to endoplasmic reticulum stress	1	73	1.36986301369863	0.302459586409567	0.371886437581423	1	1	0.998503926676964	0.998503926676964	1
195814;	GO:0035067	negative regulation of histone acetylation	1	10	10	0.0520565672824588	0.13473464473107	1	1	0.998503926676964	0.998503926676964	0.943314178142213
5307;	GO:0035116	embryonic hindlimb morphogenesis	1	28	3.57142857142857	0.131513187863543	0.213752305340218	1	1	0.998503926676964	0.998503926676964	1
79977;	GO:0035264	multicellular organism growth	1	80	1.25	0.325871527618377	0.386002450746731	1	1	0.998503926676964	0.998503926676964	1
4321;	GO:0035313	wound healing, spreading of epidermal cells	1	9	11.1111111111111	0.0474371850266357	0.131627504398233	1	1	0.996425232574142	0.998503926676964	0.921560237013758
64078;	GO:0035725	sodium ion transmembrane transport	1	75	1.33333333333333	0.309229647188506	0.374971383204961	1	1	0.998503926676964	0.998503926676964	1
10563;	GO:0035754	B cell chemotaxis	1	6	16.6666666666667	0.0334449061858489	0.121077216816691	1	1	0.981816314452909	0.998503926676964	0.847694781851795
10563;	GO:0035768	endothelial cell chemotaxis to fibroblast growth factor	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
6356;	GO:0035962	response to interleukin-13	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
1301;	GO:0035987	endodermal cell differentiation	1	28	3.57142857142857	0.131513187863543	0.213752305340218	1	1	0.998503926676964	0.998503926676964	1
1301;	GO:0035989	tendon development	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
2525; 2524;	GO:0036065	fucosylation	2	11	18.1818181818182	0.001752200990219	0.0454279657693962	1	1	0.492368478251539	0.998503926676964	0.318053640026771
3694;	GO:0038044	transforming growth factor-beta secretion	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
1277;	GO:0038063	collagen-activated tyrosine kinase receptor signaling pathway	1	9	11.1111111111111	0.0474371850266357	0.131627504398233	1	1	0.996425232574142	0.998503926676964	0.921560237013758
55359;	GO:0038083	peptidyl-tyrosine autophosphorylation	1	49	2.04081632653061	0.215910939303833	0.296216344345571	1	1	0.998503926676964	0.998503926676964	1
4486;	GO:0038145	macrophage colony-stimulating factor signaling pathway	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
23624;	GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	1	32	3.125	0.148254208227766	0.226050970961149	1	1	0.998503926676964	0.998503926676964	1
3853;	GO:0042060	wound healing	1	78	1.28205128205128	0.319262950371965	0.381875684328408	1	1	0.998503926676964	0.998503926676964	1
10563; 55359;	GO:0042127	regulation of cell proliferation	2	197	1.01522842639594	0.251101640782651	0.326894680324795	1	1	0.998503926676964	0.998503926676964	1
255738;	GO:0042157	lipoprotein metabolic process	1	19	5.26315789473684	0.0926455249139971	0.177787050925303	1	1	0.998503926676964	0.998503926676964	1
4060;	GO:0042340	keratan sulfate catabolic process	1	12	8.33333333333333	0.0612289019715984	0.144509592392738	1	1	0.998503926676964	0.998503926676964	1
2524;	GO:0042355	L-fucose catabolic process	1	9	11.1111111111111	0.0474371850266357	0.131627504398233	1	1	0.996425232574142	0.998503926676964	0.921560237013758
3169;	GO:0042445	hormone metabolic process	1	16	6.25	0.0793107862791833	0.15965831486267	1	1	0.998503926676964	0.998503926676964	1
1301;	GO:0042472	inner ear morphogenesis	1	53	1.88679245283019	0.231040412431932	0.309393247952326	1	1	0.998503926676964	0.998503926676964	1
1277; 374;	GO:0042542	response to hydrogen peroxide	2	45	4.44444444444444	0.0218246625398212	0.107147723662873	1	1	0.932474293065804	0.998503926676964	0.750170582247759
195814;	GO:0042572	retinol metabolic process	1	30	3.33333333333333	0.139924021913819	0.220442960355275	1	1	0.998503926676964	0.998503926676964	1
195814;	GO:0042574	retinal metabolic process	1	13	7.69230769230769	0.065782064732448	0.147889605383898	1	1	0.998503926676964	0.998503926676964	1
3169;	GO:0042593	glucose homeostasis	1	100	1	0.388561550339369	0.439181495429452	1	1	0.998503926676964	0.998503926676964	1
255738;	GO:0042632	cholesterol homeostasis	1	74	1.35135135135135	0.305852787818102	0.372342524300298	1	1	0.998503926676964	0.998503926676964	1
3868;	GO:0042633	hair cycle	1	15	6.66666666666667	0.0748229031998671	0.155712528280804	1	1	0.998503926676964	0.998503926676964	1
79977;	GO:0042733	embryonic digit morphogenesis	1	57	1.75438596491228	0.245880816677305	0.324331013004753	1	1	0.998503926676964	0.998503926676964	1
10563; 57402;	GO:0042742	defense response to bacterium	2	200	1	0.256487118282507	0.330279796398675	1	1	0.998503926676964	0.998503926676964	1
56938;	GO:0042753	positive regulation of circadian rhythm	1	8	12.5	0.0427955184494293	0.126740573869464	1	1	0.992486792919698	0.998503926676964	0.887345496888195
79370;	GO:0042981	regulation of apoptotic process	1	273	0.366300366300366	0.738216245997505	0.749161791654799	1	1	0.998503926676964	0.998503926676964	1
79977;	GO:0043010	camera-type eye development	1	39	2.56410256410256	0.176785747420046	0.256235342142937	1	1	0.998503926676964	0.998503926676964	1
