Genes	Process	name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
1277; 2260; 1301;	GO:0007605	sensory perception of sound	3	136	2.20588235294118	0.0301357200929631	0.0757337468304831	1	1	0.8855758114244	0.907423808073593	0.563812729711273
3776;	GO:0007613	memory	1	72	1.38888888888889	0.299049964679206	0.321127478850154	1	1	0.907423808073593	0.907423808073593	1
5176;	GO:0007614	short-term memory	1	9	11.1111111111111	0.0474371850266357	0.0912619190893193	1	1	0.907423808073593	0.907423808073593	0.679414843103045
348;	GO:0007616	long-term memory	1	35	2.85714285714286	0.160599945882917	0.194666601070202	1	1	0.907423808073593	0.907423808073593	1
633; 5157; 57124;	GO:0008150	biological_process	3	611	0.490998363338789	0.575294799907466	0.583808676438866	1	1	0.907423808073593	0.907423808073593	1
348;	GO:0008203	cholesterol metabolic process	1	64	1.5625	0.271172341972617	0.295153569494005	1	1	0.907423808073593	0.907423808073593	1
2099;	GO:0008209	androgen metabolic process	1	15	6.66666666666667	0.0748229031998671	0.116001512662042	1	1	0.907423808073593	0.907423808073593	0.863592945573081
1278; 59;	GO:0008217	regulation of blood pressure	2	65	3.07692307692308	0.0419482268192972	0.087226534419219	1	1	0.907423808073593	0.907423808073593	0.649372737152881
26471; 5176; 23194;	GO:0008283	cell proliferation	3	365	0.821917808219178	0.2643397641185	0.290350312990572	1	1	0.907423808073593	0.907423808073593	1
2335; 7043; 2260; 6422; 6423; 57124;	GO:0008284	positive regulation of cell proliferation	6	477	1.25786163522013	0.0301244983094877	0.0757337468304831	1	1	0.8855758114244	0.907423808073593	0.563812729711273
2737; 7043; 7077; 2625; 4920; 1805; 10457; 6424; 127435; 6422; 6423;	GO:0008285	negative regulation of cell proliferation	11	391	2.81329923273657	4.01827932039467e-06	0.000275539153398492	0.00380531051641375	0.00385754814757888	0.00380129223709336	0.00380531051641375	0.00205129798434067
2335;	GO:0008360	regulation of cell shape	1	159	0.628930817610063	0.5417939057366	0.552733421367838	1	1	0.907423808073593	0.907423808073593	1
2260;	GO:0008543	fibroblast growth factor receptor signaling pathway	1	82	1.21951219512195	0.332416584360569	0.350681231852907	1	1	0.907423808073593	0.907423808073593	1
1382;	GO:0008544	epidermis development	1	82	1.21951219512195	0.332416584360569	0.350681231852907	1	1	0.907423808073593	0.907423808073593	1
26471; 2099; 2625; 6422; 6423;	GO:0008584	male gonad development	5	92	5.43478260869565	0.000109537208073718	0.00389465628706552	0.102307752340852	0.105155719750769	0.0915731059496281	0.102307752340852	0.0289944296221423
6422;	GO:0008585	female gonad development	1	19	5.26315789473684	0.0926455249139971	0.130601621024137	1	1	0.907423808073593	0.907423808073593	0.972285929800287
2619;	GO:0008589	regulation of smoothened signaling pathway	1	18	5.55555555555556	0.0882219949067566	0.127358067835318	1	1	0.907423808073593	0.907423808073593	0.948138747680206
10631;	GO:0008593	regulation of Notch signaling pathway	1	13	7.69230769230769	0.065782064732448	0.107765839834727	1	1	0.907423808073593	0.907423808073593	0.802281081680079
5167;	GO:0009143	nucleoside triphosphate catabolic process	1	6	16.6666666666667	0.0334449061858489	0.078119488901253	1	1	0.903012467017921	0.907423808073593	0.581573791399117
6422;	GO:0009267	cellular response to starvation	1	63	1.58730158730159	0.267611352780174	0.292938310911023	1	1	0.907423808073593	0.907423808073593	1
1281;	GO:0009314	response to radiation	1	29	3.44827586206897	0.135728733985959	0.170549194537331	1	1	0.907423808073593	0.907423808073593	1
2335;	GO:0009611	response to wounding	1	64	1.5625	0.271172341972617	0.295153569494005	1	1	0.907423808073593	0.907423808073593	1
3776; 1281; 1634; 10631;	GO:0009612	response to mechanical stimulus	4	60	6.66666666666667	0.000264148445873191	0.00589726762879683	0.24248827331159	0.253582508038264	0.164564481778998	0.24248827331159	0.0439032095833341
2625; 59; 6363;	GO:0009615	response to virus	3	106	2.83018867924528	0.016016191064703	0.0623065855714132	1	1	0.799020555427036	0.907423808073593	0.463851949232596
6678;	GO:0009629	response to gravity	1	8	12.5	0.0427955184494293	0.087226534419219	1	1	0.907423808073593	0.907423808073593	0.649372737152881
26471;	GO:0009636	response to toxic substance	1	74	1.35135135135135	0.305852787818102	0.325880883801751	1	1	0.907423808073593	0.907423808073593	1
2625;	GO:0009653	anatomical structure morphogenesis	1	139	0.719424460431655	0.494672194454355	0.50627431415371	1	1	0.907423808073593	0.907423808073593	1
7077; 6424;	GO:0009725	response to hormone	2	43	4.65116279069767	0.0201125974456863	0.065451164569013	1	1	0.837706848644703	0.907423808073593	0.487262301190989
1292;	GO:0009749	response to glucose	1	72	1.38888888888889	0.299049964679206	0.321127478850154	1	1	0.907423808073593	0.907423808073593	1
81035;	GO:0009756	carbohydrate mediated signaling	1	2	50	0.014471553911037	0.0581497223322038	1	1	0.776647979875079	0.907423808073593	0.432905475460724
2625;	GO:0009791	post-embryonic development	1	71	1.40845070422535	0.295623843972797	0.318875157543691	1	1	0.907423808073593	0.907423808073593	1
1634; 1311; 2625;	GO:0009887	animal organ morphogenesis	3	91	3.2967032967033	0.0107713064709034	0.0544234432214067	1	1	0.715666622334382	0.907423808073593	0.405164558299618
2625;	GO:0009888	tissue development	1	22	4.54545454545455	0.105789034383918	0.144257774159888	1	1	0.907423808073593	0.907423808073593	1
6422;	GO:0009950	dorsal/ventral axis specification	1	8	12.5	0.0427955184494293	0.087226534419219	1	1	0.907423808073593	0.907423808073593	0.649372737152881
3223; 2737;	GO:0009952	anterior/posterior pattern specification	2	80	2.5	0.0601566552929694	0.103667982174135	1	1	0.907423808073593	0.907423808073593	0.771773884951014
4010;	GO:0009953	dorsal/ventral pattern formation	1	31	3.2258064516129	0.144099148021041	0.178037557400514	1	1	0.907423808073593	0.907423808073593	1
2737;	GO:0009954	proximal/distal pattern formation	1	23	4.34782608695652	0.110128179209321	0.148696275725666	1	1	0.907423808073593	0.907423808073593	1
2625;	GO:0009967	positive regulation of signal transduction	1	59	1.69491525423729	0.253194330840938	0.280030596321775	1	1	0.907423808073593	0.907423808073593	1
2260; 4920;	GO:0009968	negative regulation of signal transduction	2	93	2.1505376344086	0.0777148833792574	0.119945800713966	1	1	0.907423808073593	0.907423808073593	0.892956867290839
7077;	GO:0010033	response to organic substance	1	40	2.5	0.180783679781611	0.213734399741807	1	1	0.907423808073593	0.907423808073593	1
23194;	GO:0010265	SCF complex assembly	1	6	16.6666666666667	0.0334449061858489	0.078119488901253	1	1	0.903012467017921	0.907423808073593	0.581573791399117
6678;	GO:0010288	response to lead ion	1	18	5.55555555555556	0.0882219949067566	0.127358067835318	1	1	0.907423808073593	0.907423808073593	0.948138747680206
2625;	GO:0010332	response to gamma radiation	1	28	3.57142857142857	0.131513187863543	0.167443846616713	1	1	0.907423808073593	0.907423808073593	1
5176;	GO:0010447	response to acidic pH	1	12	8.33333333333333	0.0612289019715984	0.103667982174135	1	1	0.907423808073593	0.907423808073593	0.771773884951014
7043; 7060; 10457; 6423; 6363;	GO:0010469	regulation of signaling receptor activity	5	440	1.13636363636364	0.0653566974104828	0.107765839834727	1	1	0.907423808073593	0.907423808073593	0.802281081680079
1634;	GO:0010508	positive regulation of autophagy	1	41	2.4390243902439	0.184762389447543	0.216307187645904	1	1	0.907423808073593	0.907423808073593	1
2260;	GO:0010518	positive regulation of phospholipase activity	1	7	14.2857142857143	0.0381314611403215	0.0826325117262046	1	1	0.907423808073593	0.907423808073593	0.615171755644577
348;	GO:0010544	negative regulation of platelet activation	1	8	12.5	0.0427955184494293	0.087226534419219	1	1	0.907423808073593	0.907423808073593	0.649372737152881
6363;	GO:0010560	positive regulation of glycoprotein biosynthetic process	1	3	33.3333333333333	0.0192491787224047	0.0638195406695263	1	1	0.832592643219522	0.907423808073593	0.47511540019729
6422;	GO:0010564	regulation of cell cycle process	1	7	14.2857142857143	0.0381314611403215	0.0826325117262046	1	1	0.907423808073593	0.907423808073593	0.615171755644577
23213;	GO:0010575	positive regulation of vascular endothelial growth factor production	1	27	3.7037037037037	0.127277286716657	0.164449791720041	1	1	0.907423808073593	0.907423808073593	1
6678; 2625;	GO:0010595	positive regulation of endothelial cell migration	2	46	4.34782608695652	0.0227026292174961	0.0671828519880796	1	1	0.849794970558768	0.907423808073593	0.500154142036207
1634; 5176;	GO:0010596	negative regulation of endothelial cell migration	2	20	10	0.00504394515129392	0.0410354859766285	1	1	0.569965802096213	0.907423808073593	0.305495638757953
29995;	GO:0010611	regulation of cardiac muscle hypertrophy	1	2	50	0.014471553911037	0.0581497223322038	1	1	0.776647979875079	0.907423808073593	0.432905475460724
2335; 59; 7291; 6424;	GO:0010628	positive regulation of gene expression	4	298	1.34228187919463	0.0593602822036265	0.103667982174135	1	1	0.907423808073593	0.907423808073593	0.771773884951014
348; 2099; 5176; 6422; 6423;	GO:0010629	negative regulation of gene expression	5	160	3.125	0.00125762542625862	0.0158857948580037	1	1	0.355907995631191	0.907423808073593	0.118264495517067
347;	GO:0010642	negative regulation of platelet-derived growth factor receptor signaling pathway	1	8	12.5	0.0427955184494293	0.087226534419219	1	1	0.907423808073593	0.907423808073593	0.649372737152881
6423;	GO:0010667	negative regulation of cardiac muscle cell apoptotic process	1	19	5.26315789473684	0.0926455249139971	0.130601621024137	1	1	0.907423808073593	0.907423808073593	0.972285929800287
2191;	GO:0010710	regulation of collagen catabolic process	1	2	50	0.014471553911037	0.0581497223322038	1	1	0.776647979875079	0.907423808073593	0.432905475460724
2191;	GO:0010716	negative regulation of extracellular matrix disassembly	1	4	25	0.0240038731582409	0.0671828519880796	1	1	0.857008849765549	0.907423808073593	0.500154142036207
1277; 7043; 7291;	GO:0010718	positive regulation of epithelial to mesenchymal transition	3	42	7.14285714285714	0.00135259540269728	0.0166473280331972	1	1	0.367905949533659	0.907423808073593	0.123933858466092
6422; 6423;	GO:0010719	negative regulation of epithelial to mesenchymal transition	2	24	8.33333333333333	0.00700768317153899	0.0507325338260943	1	1	0.641488904430735	0.907423808073593	0.377686956987405
2199; 11117;	GO:0010811	positive regulation of cell-substrate adhesion	2	37	5.40540540540541	0.0153389953185231	0.060598500023795	1	1	0.787245515662849	0.907423808073593	0.451135816524431
1277; 3956;	GO:0010812	negative regulation of cell-substrate adhesion	2	15	13.3333333333333	0.00301677393088262	0.0273217261664841	1	1	0.480696933305943	0.907423808073593	0.203401226732242
7043;	GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	1	48	2.08333333333333	0.212082753283378	0.242380289466718	1	1	0.907423808073593	0.907423808073593	1
2099; 2260;	GO:0010863	positive regulation of phospholipase C activity	2	9	22.2222222222222	0.00124336246840029	0.0158857948580037	1	1	0.354250414713956	0.907423808073593	0.118264495517067
348;	GO:0010873	positive regulation of cholesterol esterification	1	9	11.1111111111111	0.0474371850266357	0.0912619190893193	1	1	0.907423808073593	0.907423808073593	0.679414843103045
348;	GO:0010875	positive regulation of cholesterol efflux	1	15	6.66666666666667	0.0748229031998671	0.116001512662042	1	1	0.907423808073593	0.907423808073593	0.863592945573081
348;	GO:0010877	lipid transport involved in lipid storage	1	1	100	0.00967088926059922	0.0507325338260943	1	1	0.695125100453372	0.907423808073593	0.377686956987405
83987;	GO:0010923	negative regulation of phosphatase activity	1	55	1.81818181818182	0.238496403972345	0.268099002123479	1	1	0.907423808073593	0.907423808073593	1
7043;	GO:0010936	negative regulation of macrophage cytokine production	1	5	20	0.028735746167264	0.0725955692646671	1	1	0.879899043402449	0.907423808073593	0.540450034298067
3776;	GO:0010942	positive regulation of cell death	1	36	2.77777777777778	0.164675692686062	0.198603850475652	1	1	0.907423808073593	0.907423808073593	1
6423;	GO:0010950	positive regulation of endopeptidase activity	1	9	11.1111111111111	0.0474371850266357	0.0912619190893193	1	1	0.907423808073593	0.907423808073593	0.679414843103045
1293; 7077; 5176;	GO:0010951	negative regulation of endopeptidase activity	3	123	2.4390243902439	0.0234190692350867	0.0671828519880796	1	1	0.853289193299553	0.907423808073593	0.500154142036207
2335; 2192; 5118;	GO:0010952	positive regulation of peptidase activity	3	14	21.4285714285714	7.15186286865954e-05	0.00274631534156526	0.0670129550793399	0.0686578835391316	0.0639376540458163	0.0669414364506533	0.0204454105887789
2619;	GO:0010955	negative regulation of protein processing	1	13	7.69230769230769	0.065782064732448	0.107765839834727	1	1	0.907423808073593	0.907423808073593	0.802281081680079
2260;	GO:0010966	regulation of phosphate transport	1	3	33.3333333333333	0.0192491787224047	0.0638195406695263	1	1	0.832592643219522	0.907423808073593	0.47511540019729
23194;	GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	1	59	1.69491525423729	0.253194330840938	0.280030596321775	1	1	0.907423808073593	0.907423808073593	1
2625; 6422; 6423;	GO:0010975	regulation of neuron projection development	3	20	15	0.0001823698125063	0.00514926529429553	0.169239186005846	0.175075020006048	0.131488634817042	0.16905681619334	0.0383345792739219
348; 2260; 5176;	GO:0010976	positive regulation of neuron projection development	3	95	3.15789473684211	0.0120536755465607	0.0581497223322038	1	1	0.741098982758489	0.907423808073593	0.432905475460724
348; 7431; 3956; 146760;	GO:0010977	negative regulation of neuron projection development	4	57	7.01754385964912	0.000219378125008718	0.0053756132843422	0.202924765633064	0.210603000008369	0.147422100005858	0.202705387508055	0.0400196652953295
7431; 4920;	GO:0014002	astrocyte development	2	17	11.7647058823529	0.0037692961461091	0.0323082526809352	1	1	0.513389493554976	0.907423808073593	0.240524269544098
347;	GO:0014012	peripheral nervous system axon regeneration	1	5	20	0.028735746167264	0.0725955692646671	1	1	0.879899043402449	0.907423808073593	0.540450034298067
6422;	GO:0014034	neural crest cell fate commitment	1	2	50	0.014471553911037	0.0581497223322038	1	1	0.776647979875079	0.907423808073593	0.432905475460724
2625;	GO:0014065	phosphatidylinositol 3-kinase signaling	1	31	3.2258064516129	0.144099148021041	0.178037557400514	1	1	0.907423808073593	0.907423808073593	1
7291;	GO:0014067	negative regulation of phosphatidylinositol 3-kinase signaling	1	12	8.33333333333333	0.0612289019715984	0.103667982174135	1	1	0.907423808073593	0.907423808073593	0.771773884951014
1634; 2260;	GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	2	67	2.98507462686567	0.044234861726416	0.0895895933699564	1	1	0.907423808073593	0.907423808073593	0.666964930504494
4060; 6422;	GO:0014070	response to organic cyclic compound	2	43	4.65116279069767	0.0201125974456863	0.065451164569013	1	1	0.837706848644703	0.907423808073593	0.487262301190989
59;	GO:0014829	vascular smooth muscle contraction	1	4	25	0.0240038731582409	0.0671828519880796	1	1	0.857008849765549	0.907423808073593	0.500154142036207
23213;	GO:0014846	esophagus smooth muscle contraction	1	2	50	0.014471553911037	0.0581497223322038	1	1	0.776647979875079	0.907423808073593	0.432905475460724
10631;	GO:0014850	response to muscle activity	1	20	5	0.0970478075547262	0.13502303659788	1	1	0.907423808073593	0.907423808073593	1
10631;	GO:0014911	positive regulation of smooth muscle cell migration	1	18	5.55555555555556	0.0882219949067566	0.127358067835318	1	1	0.907423808073593	0.907423808073593	0.948138747680206
1277;	GO:0015031	protein transport	1	365	0.273972602739726	0.833756435310558	0.836370091847582	1	1	0.907423808073593	0.907423808073593	1
348;	GO:0015909	long-chain fatty acid transport	1	10	10	0.0520565672824588	0.0955531636542264	1	1	0.907423808073593	0.907423808073593	0.711361741457546
7431; 2192; 4240;	GO:0016032	viral process	3	333	0.900900900900901	0.223011552998044	0.253062755175086	1	1	0.907423808073593	0.907423808073593	1
1634;	GO:0016239	positive regulation of macroautophagy	1	30	3.33333333333333	0.139924021913819	0.174905027392274	1	1	0.907423808073593	0.907423808073593	1
11178;	GO:0016242	negative regulation of macroautophagy	1	14	7.14285714285714	0.0703133638315967	0.112689197459654	1	1	0.907423808073593	0.907423808073593	0.838933852974602
2260; 1289; 115908; 57124; 11117;	GO:0016477	cell migration	5	211	2.3696682464455	0.00404375879317675	0.0337565951430407	1	1	0.525688643112978	0.907423808073593	0.251306700775769
2737; 165; 119587;	GO:0016485	protein processing	3	66	4.54545454545455	0.00459244247037771	0.0380064204445052	1	1	0.550271489442329	0.907423808073593	0.282945246395042
1634; 6678; 7060; 5176; 23213;	GO:0016525	negative regulation of angiogenesis	5	76	6.57894736842105	4.6294598312957e-05	0.00222214071902194	0.0435632170124925	0.0444428143804387	0.0421280844647909	0.0435632170124925	0.0165431036628712
23194;	GO:0016567	protein ubiquitination	1	483	0.20703933747412	0.907423808073593	0.907423808073593	1	1	0.907423808073593	0.907423808073593	1
2099; 2625;	GO:0016579	protein deubiquitination	2	270	0.740740740740741	0.380690181622803	0.397674183196834	1	1	0.907423808073593	0.907423808073593	1
348;	GO:0017038	protein import	1	5	20	0.028735746167264	0.0725955692646671	1	1	0.879899043402449	0.907423808073593	0.540450034298067
2260; 4920;	GO:0018108	peptidyl-tyrosine phosphorylation	2	155	1.29032258064516	0.176717114715189	0.209265496329524	1	1	0.907423808073593	0.907423808073593	1
4060;	GO:0018146	keratan sulfate biosynthetic process	1	29	3.44827586206897	0.135728733985959	0.170549194537331	1	1	0.907423808073593	0.907423808073593	1
1281; 2335;	GO:0018149	peptide cross-linking	2	51	3.92156862745098	0.0273054983965404	0.0725955692646671	1	1	0.873775948689293	0.907423808073593	0.540450034298067
4016;	GO:0018277	protein deamination	1	1	100	0.00967088926059922	0.0507325338260943	1	1	0.695125100453372	0.907423808073593	0.377686956987405
348;	GO:0019068	virion assembly	1	11	9.09090909090909	0.0566537711269077	0.0996110261572004	1	1	0.907423808073593	0.907423808073593	0.741571187448853
2335; 1634; 1278; 4313; 7431; 4318; 633; 2625; 7291; 127435; 146760; 131578; 6363;	GO:0019221	cytokine-mediated signaling pathway	13	310	4.19354838709677	5.5930762243861e-09	8.94892195901775e-07	5.34138779428872e-06	5.36935317541065e-06	5.34138779428872e-06	5.34138779428872e-06	6.66217680868275e-06
54898;	GO:0019367	fatty acid elongation, saturated fatty acid	1	7	14.2857142857143	0.0381314611403215	0.0826325117262046	1	1	0.907423808073593	0.907423808073593	0.615171755644577
5740;	GO:0019371	cyclooxygenase pathway	1	11	9.09090909090909	0.0566537711269077	0.0996110261572004	1	1	0.907423808073593	0.907423808073593	0.741571187448853
348;	GO:0019433	triglyceride catabolic process	1	26	3.84615384615385	0.123020933257398	0.160462086857476	1	1	0.907423808073593	0.907423808073593	1
1634; 633;	GO:0019800	peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan	2	6	33.3333333333333	0.000639021504395654	0.0100047299011488	0.57639739696488	0.613460644219828	0.260720773793427	0.575119353956088	0.0744819094744729
348;	GO:0019934	cGMP-mediated signaling	1	9	11.1111111111111	0.0474371850266357	0.0912619190893193	1	1	0.907423808073593	0.907423808073593	0.679414843103045
2737;	GO:0021631	optic nerve morphogenesis	1	5	20	0.028735746167264	0.0725955692646671	1	1	0.879899043402449	0.907423808073593	0.540450034298067
2737;	GO:0021766	hippocampus development	1	57	1.75438596491228	0.245880816677305	0.274471609314201	1	1	0.907423808073593	0.907423808073593	1
2737;	GO:0021775	smoothened signaling pathway involved in ventral spinal cord interneuron specification	1	3	33.3333333333333	0.0192491787224047	0.0638195406695263	1	1	0.832592643219522	0.907423808073593	0.47511540019729
2737;	GO:0021776	smoothened signaling pathway involved in spinal cord motor neuron cell fate specification	1	3	33.3333333333333	0.0192491787224047	0.0638195406695263	1	1	0.832592643219522	0.907423808073593	0.47511540019729
2737;	GO:0021798	forebrain dorsal/ventral pattern formation	1	7	14.2857142857143	0.0381314611403215	0.0826325117262046	1	1	0.907423808073593	0.907423808073593	0.615171755644577
2737;	GO:0021819	layer formation in cerebral cortex	1	12	8.33333333333333	0.0612289019715984	0.103667982174135	1	1	0.907423808073593	0.907423808073593	0.771773884951014
2260;	GO:0021847	ventricular zone neuroblast division	1	3	33.3333333333333	0.0192491787224047	0.0638195406695263	1	1	0.832592643219522	0.907423808073593	0.47511540019729
2737;	GO:0021861	forebrain radial glial cell differentiation	1	7	14.2857142857143	0.0381314611403215	0.0826325117262046	1	1	0.907423808073593	0.907423808073593	0.615171755644577
1281;	GO:0021987	cerebral cortex development	1	59	1.69491525423729	0.253194330840938	0.280030596321775	1	1	0.907423808073593	0.907423808073593	1
2737;	GO:0022018	lateral ganglionic eminence cell proliferation	1	1	100	0.00967088926059922	0.0507325338260943	1	1	0.695125100453372	0.907423808073593	0.377686956987405
146760;	GO:0022038	corpus callosum development	1	9	11.1111111111111	0.0474371850266357	0.0912619190893193	1	1	0.907423808073593	0.907423808073593	0.679414843103045
6678;	GO:0022604	regulation of cell morphogenesis	1	27	3.7037037037037	0.127277286716657	0.164449791720041	1	1	0.907423808073593	0.907423808073593	1
2335; 1634; 4313; 4318; 7077; 4320; 1513;	GO:0022617	extracellular matrix disassembly	7	80	8.75	2.1626030466404e-07	2.59512365596848e-05	0.00020609607034483	0.000207609892477478	0.000205879810040166	0.00020609607034483	0.000193198384292926
7431;	GO:0030049	muscle filament sliding	1	38	2.63157894736842	0.172768500433013	0.205778859076542	1	1	0.907423808073593	0.907423808073593	1
2099;	GO:0030111	regulation of Wnt signaling pathway	1	25	4	0.118744029737539	0.156370738749023	1	1	0.907423808073593	0.907423808073593	1
54898;	GO:0030148	sphingolipid biosynthetic process	1	52	1.92307692307692	0.227285360241388	0.257607964382211	1	1	0.907423808073593	0.907423808073593	1
4256; 6424; 57758; 4920; 2260;	GO:0030154	cell differentiation	5	617	0.810372771474878	0.184244872450763	0.216307187645904	1	1	0.907423808073593	0.907423808073593	1
1277; 1281; 1278;	GO:0030168	platelet activation	3	111	2.7027027027027	0.0180313665050775	0.0638195406695263	1	1	0.826523709605657	0.907423808073593	0.47511540019729
23213; 6422;	GO:0030177	positive regulation of Wnt signaling pathway	2	36	5.55555555555556	0.0145980032104803	0.0581497223322038	1	1	0.776647979875079	0.907423808073593	0.432905475460724
6424; 6422; 6423;	GO:0030178	negative regulation of Wnt signaling pathway	3	49	6.12244897959184	0.00205558384649995	0.0216852801389006	1	1	0.426962280980974	0.907423808073593	0.161439747818551
4010;	GO:0030182	neuron differentiation	1	107	0.934579439252336	0.409110202546929	0.425049561087718	1	1	0.907423808073593	0.907423808073593	1
348;	GO:0030195	negative regulation of blood coagulation	1	14	7.14285714285714	0.0703133638315967	0.112689197459654	1	1	0.907423808073593	0.907423808073593	0.838933852974602
8038; 1277; 1281; 2335; 1290; 1634; 1278; 6678; 1301; 1291; 1292; 1293; 1289; 633; 2192; 7060; 1311; 4060; 4237; 2199; 4016; 8076; 10631; 22801; 11117;	GO:0030198	extracellular matrix organization	25	197	12.6903553299492	1.93955962402015e-13	6.20659079686448e-11	1.8580981198113e-10	1.86197723905934e-10	1.8580981198113e-10	1.8580981198113e-10	4.62060183977656e-10
1277; 1281; 1290; 1278; 1301; 1289; 4320; 4060; 1805; 6423; 1303; 4016;	GO:0030199	collagen fibril organization	12	42	28.5714285714286	0	0	0	0	0	0	0
23213;	GO:0030201	heparan sulfate proteoglycan metabolic process	1	3	33.3333333333333	0.0192491787224047	0.0638195406695263	1	1	0.832592643219522	0.907423808073593	0.47511540019729
1634; 633;	GO:0030203	glycosaminoglycan metabolic process	2	29	6.89655172413793	0.00987009615082413	0.0512177962421144	1	1	0.6989111848785	0.907423808073593	0.38129957538875
1634; 633;	GO:0030206	chondroitin sulfate biosynthetic process	2	25	8	0.00754453822179602	0.0507325338260943	1	1	0.651895927539605	0.907423808073593	0.377686956987405
1634; 633;	GO:0030207	chondroitin sulfate catabolic process	2	14	14.2857142857143	0.00267027330709002	0.0248879842214216	1	1	0.461957282126574	0.907423808073593	0.185282821835018
1634; 633;	GO:0030208	dermatan sulfate biosynthetic process	2	12	16.6666666666667	0.00203778608079697	0.0216852801389006	1	1	0.425897290886566	0.907423808073593	0.161439747818551
2625;	GO:0030218	erythrocyte differentiation	1	41	2.4390243902439	0.184762389447543	0.216307187645904	1	1	0.907423808073593	0.907423808073593	1
4318;	GO:0030225	macrophage differentiation	1	18	5.55555555555556	0.0882219949067566	0.127358067835318	1	1	0.907423808073593	0.907423808073593	0.948138747680206
6422;	GO:0030279	negative regulation of ossification	1	18	5.55555555555556	0.0882219949067566	0.127358067835318	1	1	0.907423808073593	0.907423808073593	0.948138747680206
4920; 10457;	GO:0030282	bone mineralization	2	36	5.55555555555556	0.0145980032104803	0.0581497223322038	1	1	0.776647979875079	0.907423808073593	0.432905475460724
6422; 6423;	GO:0030307	positive regulation of cell growth	2	79	2.53164556962025	0.0588703723550082	0.103130579308044	1	1	0.907423808073593	0.907423808073593	0.767773098121284
5167; 6422; 6423;	GO:0030308	negative regulation of cell growth	3	118	2.54237288135593	0.0210793999091394	0.0671828519880796	1	1	0.843175996365577	0.907423808073593	0.500154142036207
2737;	GO:0030318	melanocyte differentiation	1	17	5.88235294117647	0.083777116024585	0.123923006754394	1	1	0.907423808073593	0.907423808073593	0.92256585255994
3776;	GO:0030322	stabilization of membrane potential	1	16	6.25	0.0793107862791833	0.120092042315483	1	1	0.907423808073593	0.907423808073593	0.894045587709397
6678; 2737; 441376;	GO:0030324	lung development	3	77	3.8961038961039	0.00693092256039951	0.0507325338260943	1	1	0.639578574161436	0.907423808073593	0.377686956987405
2260; 5396;	GO:0030326	embryonic limb morphogenesis	2	38	5.26315789473684	0.0160958679392817	0.0623065855714132	1	1	0.799020555427036	0.907423808073593	0.463851949232596
1277; 4318; 4920; 10457; 131578;	GO:0030335	positive regulation of cell migration	5	190	2.63157894736842	0.00261218935919283	0.0248879842214216	1	1	0.459541310694412	0.907423808073593	0.185282821835018
127435; 23213; 6422; 6423;	GO:0030336	negative regulation of cell migration	4	101	3.96039603960396	0.00170802070239728	0.0199963399305048	1	1	0.404200283317674	0.907423808073593	0.148866145837043
715; 716;	GO:0030449	regulation of complement activation	2	109	1.8348623853211	0.101195498731402	0.13950112622533	1	1	0.907423808073593	0.907423808073593	1
4256; 5167; 7291;	GO:0030500	regulation of bone mineralization	3	17	17.6470588235294	0.000118638539092331	0.00406760705459419	0.110689756973144	0.113892997528637	0.0971649635166187	0.110689756973144	0.0302819909594185
7043;	GO:0030501	positive regulation of bone mineralization	1	34	2.94117647058824	0.156504512363655	0.190907664382603	1	1	0.907423808073593	0.907423808073593	1
5167;	GO:0030505	inorganic diphosphate transport	1	3	33.3333333333333	0.0192491787224047	0.0638195406695263	1	1	0.832592643219522	0.907423808073593	0.47511540019729
7043; 4920;	GO:0030509	BMP signaling pathway	2	91	2.1978021978022	0.0749176435942357	0.116001512662042	1	1	0.907423808073593	0.907423808073593	0.863592945573081
6424;	GO:0030510	regulation of BMP signaling pathway	1	7	14.2857142857143	0.0381314611403215	0.0826325117262046	1	1	0.907423808073593	0.907423808073593	0.615171755644577
7043;	GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	1	64	1.5625	0.271172341972617	0.295153569494005	1	1	0.907423808073593	0.907423808073593	1
23213;	GO:0030513	positive regulation of BMP signaling pathway	1	32	3.125	0.148254208227766	0.18176761162025	1	1	0.907423808073593	0.907423808073593	1
6422; 6423;	GO:0030514	negative regulation of BMP signaling pathway	2	45	4.44444444444444	0.0218246625398212	0.0671828519880796	1	1	0.846506290332147	0.907423808073593	0.500154142036207
348;	GO:0030516	regulation of axon extension	1	13	7.69230769230769	0.065782064732448	0.107765839834727	1	1	0.907423808073593	0.907423808073593	0.802281081680079
2099;	GO:0030518	intracellular steroid hormone receptor signaling pathway	1	16	6.25	0.0793107862791833	0.120092042315483	1	1	0.907423808073593	0.907423808073593	0.894045587709397
2099;	GO:0030520	intracellular estrogen receptor signaling pathway	1	21	4.76190476190476	0.101428943859667	0.13950112622533	1	1	0.907423808073593	0.907423808073593	1
