Genes	Process	name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
11189;	GO:0030575	nuclear body organization	1	2	50	0.014471553911037	0.0855025902328133	1	1	0.951133176548044	0.951133176548044	0.554857662715953
3798;	GO:0030705	cytoskeleton-dependent intracellular transport	1	22	4.54545454545455	0.105789034383918	0.19229632358456	1	1	0.951133176548044	0.951133176548044	1
5992;	GO:0030901	midbrain development	1	32	3.125	0.148254208227766	0.226995032514713	1	1	0.951133176548044	0.951133176548044	1
387597;	GO:0031016	pancreas development	1	22	4.54545454545455	0.105789034383918	0.19229632358456	1	1	0.951133176548044	0.951133176548044	1
2670;	GO:0031102	neuron projection regeneration	1	8	12.5	0.0427955184494293	0.129746208315446	1	1	0.951133176548044	0.951133176548044	0.841970725052227
81551;	GO:0031110	regulation of microtubule polymerization or depolymerization	1	9	11.1111111111111	0.0474371850266357	0.137829301376603	1	1	0.951133176548044	0.951133176548044	0.89442488008095
85300; 81551;	GO:0031175	neuron projection development	2	118	1.69491525423729	0.115161059278976	0.199504370300198	1	1	0.951133176548044	0.951133176548044	1
6860;	GO:0031339	negative regulation of vesicle fusion	1	3	33.3333333333333	0.0192491787224047	0.10004150631785	1	1	0.951133176548044	0.951133176548044	0.649206020764536
2890;	GO:0031623	receptor internalization	1	41	2.4390243902439	0.184762389447543	0.265173530336369	1	1	0.951133176548044	0.951133176548044	1
10814;	GO:0031915	positive regulation of synaptic plasticity	1	9	11.1111111111111	0.0474371850266357	0.137829301376603	1	1	0.951133176548044	0.951133176548044	0.89442488008095
84249;	GO:0032012	regulation of ARF protein signal transduction	1	45	2.22222222222222	0.20048682463311	0.277016426023159	1	1	0.951133176548044	0.951133176548044	1
117;	GO:0032355	response to estradiol	1	89	1.12359550561798	0.354832734353553	0.4223654160531	1	1	0.951133176548044	0.951133176548044	1
85300; 221938;	GO:0032880	regulation of protein localization	2	46	4.34782608695652	0.0227026292174961	0.102993362737104	1	1	0.951133176548044	0.951133176548044	0.668361699545734
117;	GO:0033555	multicellular organismal response to stress	1	6	16.6666666666667	0.0334449061858489	0.119817188180371	1	1	0.951133176548044	0.951133176548044	0.77753767232007
6860;	GO:0033604	negative regulation of catecholamine secretion	1	2	50	0.014471553911037	0.0855025902328133	1	1	0.951133176548044	0.951133176548044	0.554857662715953
84465;	GO:0034109	homotypic cell-cell adhesion	1	6	16.6666666666667	0.0334449061858489	0.119817188180371	1	1	0.951133176548044	0.951133176548044	0.77753767232007
478; 2890; 2891; 2893; 2899;	GO:0034220	ion transmembrane transport	5	234	2.13675213675214	0.00617654901916387	0.0735208576797247	1	1	0.696962337377155	0.951133176548044	0.47710380635216
1016;	GO:0034332	adherens junction organization	1	40	2.5	0.180783679781611	0.262634558422892	1	1	0.951133176548044	0.951133176548044	1
348980; 3765; 6328;	GO:0034765	regulation of ion transmembrane transport	3	117	2.56410256410256	0.0206277268274004	0.102993362737104	1	1	0.951133176548044	0.951133176548044	0.668361699545734
2890; 2891; 2893; 2899;	GO:0035235	ionotropic glutamate receptor signaling pathway	4	23	17.3913043478261	8.37033362088846e-06	0.00154432655305392	0.00308028277248695	0.00308865310610784	0.00308028277248695	0.00308028277248695	0.0100217013234862
2891; 2893; 2899; 2890;	GO:0035249	synaptic transmission, glutamatergic	4	31	12.9032258064516	2.42407211823448e-05	0.00298160870542841	0.00889634467392053	0.00894482611628522	0.00884786323155584	0.00889634467392053	0.0193487522766608
114798;	GO:0035264	multicellular organism growth	1	80	1.25	0.325871527618377	0.394251126856331	1	1	0.951133176548044	0.951133176548044	1
114088;	GO:0035544	negative regulation of SNARE complex assembly	1	3	33.3333333333333	0.0192491787224047	0.10004150631785	1	1	0.951133176548044	0.951133176548044	0.649206020764536
1641; 6000; 79012; 1607;	GO:0035556	intracellular signal transduction	4	424	0.943396226415094	0.154311706708856	0.232412325614563	1	1	0.951133176548044	0.951133176548044	1
7143;	GO:0035641	locomotory exploration behavior	1	13	7.69230769230769	0.065782064732448	0.152664037020587	1	1	0.951133176548044	0.951133176548044	0.990692919727671
3746;	GO:0035690	cellular response to drug	1	56	1.78571428571429	0.242197515010149	0.318045847112971	1	1	0.951133176548044	0.951133176548044	1
348980; 55515; 6328;	GO:0035725	sodium ion transmembrane transport	3	75	4	0.00646248053445109	0.0745204786628891	1	1	0.704553486048383	0.951133176548044	0.483590713483397
3746;	GO:0035864	response to potassium ion	1	6	16.6666666666667	0.0334449061858489	0.119817188180371	1	1	0.951133176548044	0.951133176548044	0.77753767232007
478;	GO:0036376	sodium ion export across plasma membrane	1	14	7.14285714285714	0.0703133638315967	0.155363061400354	1	1	0.951133176548044	0.951133176548044	1
5454;	GO:0040018	positive regulation of multicellular organism growth	1	33	3.03030303030303	0.152389298002329	0.230457585913359	1	1	0.951133176548044	0.951133176548044	1
1826;	GO:0042327	positive regulation of phosphorylation	1	27	3.7037037037037	0.127277286716657	0.211555490083092	1	1	0.951133176548044	0.951133176548044	1
348980; 23620; 2899;	GO:0042391	regulation of membrane potential	3	116	2.58620689655172	0.0201814712119839	0.102993362737104	1	1	0.951133176548044	0.951133176548044	0.668361699545734
23418;	GO:0042462	eye photoreceptor cell development	1	18	5.55555555555556	0.0882219949067566	0.172242942437001	1	1	0.951133176548044	0.951133176548044	1
10215;	GO:0042552	myelination	1	46	2.17391304347826	0.204370784678509	0.278276086886973	1	1	0.951133176548044	0.951133176548044	1
114798;	GO:0042592	homeostatic process	1	12	8.33333333333333	0.0612289019715984	0.150172267565198	1	1	0.951133176548044	0.951133176548044	0.974522913973699
10687;	GO:0043065	positive regulation of apoptotic process	1	315	0.317460317460317	0.787172055107416	0.818215460097567	1	1	0.951133176548044	0.951133176548044	1
5455;	GO:0043066	negative regulation of apoptotic process	1	522	0.191570881226054	0.923767408214368	0.936456520964566	1	1	0.951133176548044	0.951133176548044	1
114088;	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	1	220	0.454545454545455	0.660264742024865	0.700108304043606	1	1	0.951133176548044	0.951133176548044	1
2670;	GO:0043254	regulation of protein complex assembly	1	15	6.66666666666667	0.0748229031998671	0.159593360004341	1	1	0.951133176548044	0.951133176548044	1
10814;	GO:0043303	mast cell degranulation	1	14	7.14285714285714	0.0703133638315967	0.155363061400354	1	1	0.951133176548044	0.951133176548044	1
9283;	GO:0043410	positive regulation of MAPK cascade	1	141	0.709219858156028	0.499592471925217	0.547031519704466	1	1	0.951133176548044	0.951133176548044	1
84530;	GO:0043484	regulation of RNA splicing	1	32	3.125	0.148254208227766	0.226995032514713	1	1	0.951133176548044	0.951133176548044	1
577; 6000;	GO:0043547	positive regulation of GTPase activity	2	330	0.606060606060606	0.480103915957605	0.532007042007075	1	1	0.951133176548044	0.951133176548044	1
29106;	GO:0043687	post-translational protein modification	1	354	0.282485875706215	0.824462450972998	0.852175474535115	1	1	0.951133176548044	0.951133176548044	1
117;	GO:0043950	positive regulation of cAMP-mediated signaling	1	16	6.25	0.0793107862791833	0.164413933354037	1	1	0.951133176548044	0.951133176548044	1
51059;	GO:0044255	cellular lipid metabolic process	1	12	8.33333333333333	0.0612289019715984	0.150172267565198	1	1	0.951133176548044	0.951133176548044	0.974522913973699
29106;	GO:0044267	cellular protein metabolic process	1	192	0.520833333333333	0.610215647422752	0.652665431591291	1	1	0.951133176548044	0.951133176548044	1
1016;	GO:0044331	cell-cell adhesion mediated by cadherin	1	23	4.34782608695652	0.110128179209321	0.196315449894877	1	1	0.951133176548044	0.951133176548044	1
388419;	GO:0045071	negative regulation of viral genome replication	1	41	2.4390243902439	0.184762389447543	0.265173530336369	1	1	0.951133176548044	0.951133176548044	1
2670;	GO:0045109	intermediate filament organization	1	17	5.88235294117647	0.083777116024585	0.168009542462347	1	1	0.951133176548044	0.951133176548044	1
348980;	GO:0045176	apical protein localization	1	11	9.09090909090909	0.0566537711269077	0.147220010886119	1	1	0.951133176548044	0.951133176548044	0.955364637759718
117;	GO:0045471	response to ethanol	1	101	0.99009900990099	0.39153981848192	0.455767170409554	1	1	0.951133176548044	0.951133176548044	1
10297;	GO:0045595	regulation of cell differentiation	1	32	3.125	0.148254208227766	0.226995032514713	1	1	0.951133176548044	0.951133176548044	1
9283; 10215;	GO:0045665	negative regulation of neuron differentiation	2	59	3.38983050847458	0.0353714726932608	0.125500705998204	1	1	0.951133176548044	0.951133176548044	0.814420103645488
221938; 57795;	GO:0045666	positive regulation of neuron differentiation	2	79	2.53164556962025	0.0588703723550082	0.150172267565198	1	1	0.951133176548044	0.951133176548044	0.974522913973699
10297;	GO:0045732	positive regulation of protein catabolic process	1	71	1.40845070422535	0.295623843972797	0.372304431487925	1	1	0.951133176548044	0.951133176548044	1
221938;	GO:0045860	positive regulation of protein kinase activity	1	54	1.85185185185185	0.234777398326665	0.31388717384978	1	1	0.951133176548044	0.951133176548044	1
9283;	GO:0045879	negative regulation of smoothened signaling pathway	1	22	4.54545454545455	0.105789034383918	0.19229632358456	1	1	0.951133176548044	0.951133176548044	1
5455;	GO:0045892	negative regulation of transcription, DNA-templated	1	498	0.200803212851406	0.914084192652073	0.929193022282686	1	1	0.951133176548044	0.951133176548044	1
5455;	GO:0045893	positive regulation of transcription, DNA-templated	1	546	0.183150183150183	0.932368951478445	0.940011319933186	1	1	0.951133176548044	0.951133176548044	1
57795;	GO:0045930	negative regulation of mitotic cell cycle	1	27	3.7037037037037	0.127277286716657	0.211555490083092	1	1	0.951133176548044	0.951133176548044	1
5455; 5454; 10485; 5992;	GO:0045944	positive regulation of transcription by RNA polymerase II	4	1060	0.377358490566038	0.764539539375801	0.801463323947927	1	1	0.951133176548044	0.951133176548044	1
114088; 6860;	GO:0045955	negative regulation of calcium ion-dependent exocytosis	2	8	25	0.0010205192546171	0.0209206447196506	0.361263816134454	0.376571604953711	0.271458121728149	0.35922277762522	0.135761735405314
6860;	GO:0045956	positive regulation of calcium ion-dependent exocytosis	1	16	6.25	0.0793107862791833	0.164413933354037	1	1	0.951133176548044	0.951133176548044	1
347731;	GO:0046426	negative regulation of JAK-STAT cascade	1	44	2.27272727272727	0.196584095084235	0.275815707551645	1	1	0.951133176548044	0.951133176548044	1
1607;	GO:0046486	glycerolipid metabolic process	1	5	20	0.028735746167264	0.109314333357943	1	1	0.951133176548044	0.951133176548044	0.709380795870479
117;	GO:0046545	development of primary female sexual characteristics	1	5	20	0.028735746167264	0.109314333357943	1	1	0.951133176548044	0.951133176548044	0.709380795870479
348980;	GO:0046549	retinal cone cell development	1	10	10	0.0520565672824588	0.138193333289405	1	1	0.951133176548044	0.951133176548044	0.896787216657436
221938;	GO:0046579	positive regulation of Ras protein signal transduction	1	19	5.26315789473684	0.0926455249139971	0.177130563177539	1	1	0.951133176548044	0.951133176548044	1
1607;	GO:0046834	lipid phosphorylation	1	12	8.33333333333333	0.0612289019715984	0.150172267565198	1	1	0.951133176548044	0.951133176548044	0.974522913973699
163404;	GO:0046839	phospholipid dephosphorylation	1	12	8.33333333333333	0.0612289019715984	0.150172267565198	1	1	0.951133176548044	0.951133176548044	0.974522913973699
10814;	GO:0046928	regulation of neurotransmitter secretion	1	18	5.55555555555556	0.0882219949067566	0.172242942437001	1	1	0.951133176548044	0.951133176548044	1
644139;	GO:0048015	phosphatidylinositol-mediated signaling	1	43	2.32558139534884	0.192662506247941	0.271345285517138	1	1	0.951133176548044	0.951133176548044	1
11189;	GO:0048026	positive regulation of mRNA splicing, via spliceosome	1	17	5.88235294117647	0.083777116024585	0.168009542462347	1	1	0.951133176548044	0.951133176548044	1
729956;	GO:0048172	regulation of short-term neuronal synaptic plasticity	1	14	7.14285714285714	0.0703133638315967	0.155363061400354	1	1	0.951133176548044	0.951133176548044	1
6860;	GO:0048174	negative regulation of short-term neuronal synaptic plasticity	1	1	100	0.00967088926059922	0.0758763641594605	1	1	0.807033993109966	0.951133176548044	0.492389551688059
2890;	GO:0048208	COPII vesicle coating	1	63	1.58730158730159	0.267611352780174	0.341690619985759	1	1	0.951133176548044	0.951133176548044	1
644139;	GO:0048266	behavioral response to pain	1	9	11.1111111111111	0.0474371850266357	0.137829301376603	1	1	0.951133176548044	0.951133176548044	0.89442488008095
51617;	GO:0048268	clathrin coat assembly	1	18	5.55555555555556	0.0882219949067566	0.172242942437001	1	1	0.951133176548044	0.951133176548044	1
85300;	GO:0048311	mitochondrion distribution	1	8	12.5	0.0427955184494293	0.129746208315446	1	1	0.951133176548044	0.951133176548044	0.841970725052227
3798;	GO:0048489	synaptic vesicle transport	1	14	7.14285714285714	0.0703133638315967	0.155363061400354	1	1	0.951133176548044	0.951133176548044	1
5454; 10215; 116448;	GO:0048663	neuron fate commitment	3	19	15.7894736842105	0.000159141574805566	0.00961349440211781	0.0579275332292259	0.0587232411032538	0.056813542205587	0.0579275332292259	0.0623854905444129
5454;	GO:0048665	neuron fate specification	1	15	6.66666666666667	0.0748229031998671	0.159593360004341	1	1	0.951133176548044	0.951133176548044	1
5454;	GO:0048666	neuron development	1	54	1.85185185185185	0.234777398326665	0.31388717384978	1	1	0.951133176548044	0.951133176548044	1
7143;	GO:0048692	negative regulation of axon extension involved in regeneration	1	1	100	0.00967088926059922	0.0758763641594605	1	1	0.807033993109966	0.951133176548044	0.492389551688059
116448;	GO:0048709	oligodendrocyte differentiation	1	26	3.84615384615385	0.123020933257398	0.209192278211889	1	1	0.951133176548044	0.951133176548044	1
9283;	GO:0048712	negative regulation of astrocyte differentiation	1	10	10	0.0520565672824588	0.138193333289405	1	1	0.951133176548044	0.951133176548044	0.896787216657436
10215;	GO:0048714	positive regulation of oligodendrocyte differentiation	1	17	5.88235294117647	0.083777116024585	0.168009542462347	1	1	0.951133176548044	0.951133176548044	1
6860; 22895;	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	2	36	5.55555555555556	0.0145980032104803	0.0855025902328133	1	1	0.951133176548044	0.951133176548044	0.554857662715953
1826; 1496;	GO:0048813	dendrite morphogenesis	2	36	5.55555555555556	0.0145980032104803	0.0855025902328133	1	1	0.951133176548044	0.951133176548044	0.554857662715953
577;	GO:0048814	regulation of dendrite morphogenesis	1	23	4.34782608695652	0.110128179209321	0.196315449894877	1	1	0.951133176548044	0.951133176548044	1
1826;	GO:0048842	positive regulation of axon extension involved in axon guidance	1	7	14.2857142857143	0.0381314611403215	0.125629546078381	1	1	0.951133176548044	0.951133176548044	0.81525619417276
1496;	GO:0048854	brain morphogenesis	1	20	5	0.0970478075547262	0.18270735197803	1	1	0.951133176548044	0.951133176548044	1
219287;	GO:0048856	anatomical structure development	1	23	4.34782608695652	0.110128179209321	0.196315449894877	1	1	0.951133176548044	0.951133176548044	1
387597;	GO:0048873	homeostasis of number of cells within a tissue	1	28	3.57142857142857	0.131513187863543	0.216644492507355	1	1	0.951133176548044	0.951133176548044	1
5455;	GO:0048878	chemical homeostasis	1	1	100	0.00967088926059922	0.0758763641594605	1	1	0.807033993109966	0.951133176548044	0.492389551688059
6860;	GO:0050709	negative regulation of protein secretion	1	12	8.33333333333333	0.0612289019715984	0.150172267565198	1	1	0.951133176548044	0.951133176548044	0.974522913973699
5454;	GO:0050770	regulation of axonogenesis	1	24	4.16666666666667	0.114446477946567	0.199504370300198	1	1	0.951133176548044	0.951133176548044	1
4974;	GO:0050771	negative regulation of axonogenesis	1	21	4.76190476190476	0.101428943859667	0.189986194336128	1	1	0.951133176548044	0.951133176548044	1
114798;	GO:0050772	positive regulation of axonogenesis	1	29	3.44827586206897	0.135728733985959	0.218392113804042	1	1	0.951133176548044	0.951133176548044	1
374383;	GO:0050776	regulation of immune response	1	206	0.485436893203883	0.636091027631591	0.678374535248719	1	1	0.951133176548044	0.951133176548044	1
2899; 2893; 2890; 2891;	GO:0050804	modulation of chemical synaptic transmission	4	34	11.7647058823529	3.37947175752529e-05	0.00302836824036505	0.0123688666325426	0.0124702507852683	0.0123350719149673	0.0123688666325426	0.0196521920460759
7143;	GO:0050805	negative regulation of synaptic transmission	1	8	12.5	0.0427955184494293	0.129746208315446	1	1	0.951133176548044	0.951133176548044	0.841970725052227
26045; 7143; 56098;	GO:0050808	synapse organization	3	36	8.33333333333333	0.000889649211352372	0.0209206447196506	0.315825470030092	0.328280558989025	0.248212129967312	0.315825470030092	0.135761735405314
7143;	GO:0050885	neuromuscular process controlling balance	1	42	2.38095238095238	0.188721967914471	0.268874155059614	1	1	0.951133176548044	0.951133176548044	1
117;	GO:0051057	positive regulation of small GTPase mediated signal transduction	1	7	14.2857142857143	0.0381314611403215	0.125629546078381	1	1	0.951133176548044	0.951133176548044	0.81525619417276
1496;	GO:0051149	positive regulation of muscle cell differentiation	1	24	4.16666666666667	0.114446477946567	0.199504370300198	1	1	0.951133176548044	0.951133176548044	1
3746; 386618;	GO:0051260	protein homooligomerization	2	202	0.99009900990099	0.260078895940505	0.333226085423772	1	1	0.951133176548044	0.951133176548044	1
3746;	GO:0051262	protein tetramerization	1	33	3.03030303030303	0.152389298002329	0.230457585913359	1	1	0.951133176548044	0.951133176548044	1
348980;	GO:0051289	protein homotetramerization	1	76	1.31578947368421	0.312590242434654	0.384009046360718	1	1	0.951133176548044	0.951133176548044	1
163404;	GO:0051491	positive regulation of filopodium assembly	1	29	3.44827586206897	0.135728733985959	0.218392113804042	1	1	0.951133176548044	0.951133176548044	1
81551;	GO:0051493	regulation of cytoskeleton organization	1	22	4.54545454545455	0.105789034383918	0.19229632358456	1	1	0.951133176548044	0.951133176548044	1
2670;	GO:0051580	regulation of neurotransmitter uptake	1	1	100	0.00967088926059922	0.0758763641594605	1	1	0.807033993109966	0.951133176548044	0.492389551688059
1496;	GO:0051823	regulation of synapse structural plasticity	1	5	20	0.028735746167264	0.109314333357943	1	1	0.951133176548044	0.951133176548044	0.709380795870479
26045; 577; 347731; 114798;	GO:0051965	positive regulation of synapse assembly	4	63	6.34920634920635	0.000315132854190936	0.0129204470218284	0.113762960362928	0.116284023196455	0.110926764675209	0.113762960362928	0.083845518787871
2899;	GO:0051967	negative regulation of synaptic transmission, glutamatergic	1	15	6.66666666666667	0.0748229031998671	0.159593360004341	1	1	0.951133176548044	0.951133176548044	1
7143; 10368; 59284;	GO:0051968	positive regulation of synaptic transmission, glutamatergic	3	27	11.1111111111111	0.000407914682107546	0.0150520517697685	0.146849285558717	0.150520517697685	0.139098906598673	0.146849285558717	0.0976782836790376
7143;	GO:0051971	positive regulation of transmission of nerve impulse	1	5	20	0.028735746167264	0.109314333357943	1	1	0.951133176548044	0.951133176548044	0.709380795870479
55530; 57709;	GO:0055085	transmembrane transport	2	291	0.687285223367698	0.416489689789596	0.477281663143978	1	1	0.951133176548044	0.951133176548044	1
2670;	GO:0060020	Bergmann glial cell differentiation	1	8	12.5	0.0427955184494293	0.129746208315446	1	1	0.951133176548044	0.951133176548044	0.841970725052227
1826;	GO:0060060	post-embryonic retina morphogenesis in camera-type eye	1	2	50	0.014471553911037	0.0855025902328133	1	1	0.951133176548044	0.951133176548044	0.554857662715953
124925; 23544;	GO:0060074	synapse maturation	2	7	28.5714285714286	0.000819002667354796	0.0209206447196506	0.293202954913017	0.30221198425392	0.235053765530826	0.291564949578307	0.135761735405314
478;	GO:0060075	regulation of resting membrane potential	1	7	14.2857142857143	0.0381314611403215	0.125629546078381	1	1	0.951133176548044	0.951133176548044	0.81525619417276
2890; 2891; 2893; 2899; 124925;	GO:0060079	excitatory postsynaptic potential	5	74	6.75675675675676	4.10348000049465e-05	0.00302836824036505	0.0149777020018055	0.0151418412018253	0.0149777020018055	0.0149777020018055	0.0196521920460759
1496;	GO:0060134	prepulse inhibition	1	13	7.69230769230769	0.065782064732448	0.152664037020587	1	1	0.951133176548044	0.951133176548044	0.990692919727671
1826;	GO:0060219	camera-type eye photoreceptor cell differentiation	1	4	25	0.0240038731582409	0.102993362737104	1	1	0.951133176548044	0.951133176548044	0.668361699545734
5992;	GO:0060271	cilium assembly	1	191	0.523560209424084	0.608299209286297	0.652507000658847	1	1	0.951133176548044	0.951133176548044	1
26045; 2670; 7143;	GO:0060291	long-term synaptic potentiation	3	45	6.66666666666667	0.00163142895508417	0.0286665373536218	0.569368705324375	0.601997284426058	0.355651512208349	0.569368705324375	0.186027673207097
2890;	GO:0060292	long term synaptic depression	1	16	6.25	0.0793107862791833	0.164413933354037	1	1	0.951133176548044	0.951133176548044	1
117;	GO:0060548	negative regulation of cell death	1	59	1.69491525423729	0.253194330840938	0.326673804476595	1	1	0.951133176548044	0.951133176548044	1
117;	GO:0060732	positive regulation of inositol phosphate biosynthetic process	1	8	12.5	0.0427955184494293	0.129746208315446	1	1	0.951133176548044	0.951133176548044	0.841970725052227
219287;	GO:0060828	regulation of canonical Wnt signaling pathway	1	27	3.7037037037037	0.127277286716657	0.211555490083092	1	1	0.951133176548044	0.951133176548044	1
5375;	GO:0061024	membrane organization	1	131	0.763358778625954	0.474507545429751	0.527389410432464	1	1	0.951133176548044	0.951133176548044	1
10368; 59284;	GO:0061337	cardiac conduction	2	44	4.54545454545455	0.0209612653883728	0.102993362737104	1	1	0.951133176548044	0.951133176548044	0.668361699545734
577;	GO:0061743	motor learning	1	5	20	0.028735746167264	0.109314333357943	1	1	0.951133176548044	0.951133176548044	0.709380795870479
6860;	GO:0061782	vesicle fusion with vesicle	1	1	100	0.00967088926059922	0.0758763641594605	1	1	0.807033993109966	0.951133176548044	0.492389551688059
6860;	GO:0061792	secretory granule maturation	1	1	100	0.00967088926059922	0.0758763641594605	1	1	0.807033993109966	0.951133176548044	0.492389551688059
10368; 59284;	GO:0070588	calcium ion transmembrane transport	2	118	1.69491525423729	0.115161059278976	0.199504370300198	1	1	0.951133176548044	0.951133176548044	1
1826;	GO:0070593	dendrite self-avoidance	1	2	50	0.014471553911037	0.0855025902328133	1	1	0.951133176548044	0.951133176548044	0.554857662715953
5992;	GO:0070613	regulation of protein processing	1	8	12.5	0.0427955184494293	0.129746208315446	1	1	0.951133176548044	0.951133176548044	0.841970725052227
57795;	GO:0071300	cellular response to retinoic acid	1	68	1.47058823529412	0.285245695848688	0.360464595096459	1	1	0.951133176548044	0.951133176548044	1
5454;	GO:0071310	cellular response to organic substance	1	26	3.84615384615385	0.123020933257398	0.209192278211889	1	1	0.951133176548044	0.951133176548044	1
348980;	GO:0071320	cellular response to cAMP	1	53	1.88679245283019	0.231040412431932	0.312285392627776	1	1	0.951133176548044	0.951133176548044	1
2785;	GO:0071377	cellular response to glucagon stimulus	1	39	2.56410256410256	0.176785747420046	0.258864844436495	1	1	0.951133176548044	0.951133176548044	1
478;	GO:0071383	cellular response to steroid hormone stimulus	1	13	7.69230769230769	0.065782064732448	0.152664037020587	1	1	0.951133176548044	0.951133176548044	0.990692919727671
3746;	GO:0071774	response to fibroblast growth factor	1	7	14.2857142857143	0.0381314611403215	0.125629546078381	1	1	0.951133176548044	0.951133176548044	0.81525619417276
348980; 3746;	GO:0071805	potassium ion transmembrane transport	2	131	1.52671755725191	0.136125165785717	0.218392113804042	1	1	0.951133176548044	0.951133176548044	1
5455;	GO:0072218	metanephric ascending thin limb development	1	4	25	0.0240038731582409	0.102993362737104	1	1	0.951133176548044	0.951133176548044	0.668361699545734
5455;	GO:0072227	metanephric macula densa development	1	1	100	0.00967088926059922	0.0758763641594605	1	1	0.807033993109966	0.951133176548044	0.492389551688059
5455;	GO:0072233	metanephric thick ascending limb development	1	2	50	0.014471553911037	0.0855025902328133	1	1	0.951133176548044	0.951133176548044	0.554857662715953
5455;	GO:0072236	metanephric loop of Henle development	1	2	50	0.014471553911037	0.0855025902328133	1	1	0.951133176548044	0.951133176548044	0.554857662715953
5455;	GO:0072240	metanephric DCT cell differentiation	1	1	100	0.00967088926059922	0.0758763641594605	1	1	0.807033993109966	0.951133176548044	0.492389551688059
283576;	GO:0072659	protein localization to plasma membrane	1	127	0.78740157480315	0.464128529612763	0.520557530173585	1	1	0.951133176548044	0.951133176548044	1
6328;	GO:0086010	membrane depolarization during action potential	1	30	3.33333333333333	0.139924021913819	0.221596412387121	1	1	0.951133176548044	0.951133176548044	1
478;	GO:0086064	cell communication by electrical coupling involved in cardiac conduction	1	13	7.69230769230769	0.065782064732448	0.152664037020587	1	1	0.951133176548044	0.951133176548044	0.990692919727671
124925; 23544;	GO:0090036	regulation of protein kinase C signaling	2	5	40	0.00048078605576829	0.0161281867798635	0.172602194020816	0.177410054578499	0.159140184459304	0.172602194020816	0.104661718389522
10297; 219287;	GO:0090090	negative regulation of canonical Wnt signaling pathway	2	167	1.19760479041916	0.197670463195649	0.276289397421191	1	1	0.951133176548044	0.951133176548044	1
10297;	GO:0090630	activation of GTPase activity	1	92	1.08695652173913	0.364210017735048	0.43074838635972	1	1	0.951133176548044	0.951133176548044	1
1496;	GO:0098609	cell-cell adhesion	1	103	0.970873786407767	0.397453335718827	0.461195851824677	1	1	0.951133176548044	0.951133176548044	1
11189;	GO:0098781	ncRNA transcription	1	2	50	0.014471553911037	0.0855025902328133	1	1	0.951133176548044	0.951133176548044	0.554857662715953
59284; 10368;	GO:0098943	neurotransmitter receptor transport, postsynaptic endosome to lysosome	2	7	28.5714285714286	0.000819002667354796	0.0209206447196506	0.293202954913017	0.30221198425392	0.235053765530826	0.291564949578307	0.135761735405314
59284; 10368;	GO:0098970	postsynaptic neurotransmitter receptor diffusion trapping	2	8	25	0.0010205192546171	0.0209206447196506	0.361263816134454	0.376571604953711	0.271458121728149	0.35922277762522	0.135761735405314
3798;	GO:0098971	anterograde dendritic transport of neurotransmitter receptor complex	1	4	25	0.0240038731582409	0.102993362737104	1	1	0.951133176548044	0.951133176548044	0.668361699545734
577;	GO:0099558	maintenance of synapse structure	1	2	50	0.014471553911037	0.0855025902328133	1	1	0.951133176548044	0.951133176548044	0.554857662715953
2890;	GO:0099566	regulation of postsynaptic cytosolic calcium ion concentration	1	3	33.3333333333333	0.0192491787224047	0.10004150631785	1	1	0.951133176548044	0.951133176548044	0.649206020764536
10368; 59284;	GO:0099590	neurotransmitter receptor internalization	2	8	25	0.0010205192546171	0.0209206447196506	0.361263816134454	0.376571604953711	0.271458121728149	0.35922277762522	0.135761735405314
124925;	GO:1900006	positive regulation of dendrite development	1	14	7.14285714285714	0.0703133638315967	0.155363061400354	1	1	0.951133176548044	0.951133176548044	1
729956;	GO:1900273	positive regulation of long-term synaptic potentiation	1	18	5.55555555555556	0.0882219949067566	0.172242942437001	1	1	0.951133176548044	0.951133176548044	1
22986;	GO:1900452	regulation of long term synaptic depression	1	5	20	0.028735746167264	0.109314333357943	1	1	0.951133176548044	0.951133176548044	0.709380795870479
347731;	GO:1902004	positive regulation of amyloid-beta formation	1	10	10	0.0520565672824588	0.138193333289405	1	1	0.951133176548044	0.951133176548044	0.896787216657436
9283;	GO:1903206	negative regulation of hydrogen peroxide-induced cell death	1	10	10	0.0520565672824588	0.138193333289405	1	1	0.951133176548044	0.951133176548044	0.896787216657436
478;	GO:1903416	response to glycoside	1	5	20	0.028735746167264	0.109314333357943	1	1	0.951133176548044	0.951133176548044	0.709380795870479
478;	GO:1903779	regulation of cardiac conduction	1	56	1.78571428571429	0.242197515010149	0.318045847112971	1	1	0.951133176548044	0.951133176548044	1
3746;	GO:1903818	positive regulation of voltage-gated potassium channel activity	1	7	14.2857142857143	0.0381314611403215	0.125629546078381	1	1	0.951133176548044	0.951133176548044	0.81525619417276
6860;	GO:1903861	positive regulation of dendrite extension	1	19	5.26315789473684	0.0926455249139971	0.177130563177539	1	1	0.951133176548044	0.951133176548044	1
478;	GO:1904646	cellular response to amyloid-beta	1	29	3.44827586206897	0.135728733985959	0.218392113804042	1	1	0.951133176548044	0.951133176548044	1
