Genes	Process	name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
1475; 6317; 26255;	GO:0010466	negative regulation of peptidase activity	3	16	18.75	0.000101198525180091	0.00769108791368689	0.0608203136332345	0.0615287033094951	0.0607191151080544	0.0608203136332345	0.0537469581572469
3273;	GO:0010468	regulation of gene expression	1	141	0.709219858156028	0.499592471925217	0.537614553859349	1	1	0.973827274141273	0.973827274141273	1
3458; 6375; 246778; 56300; 6846;	GO:0010469	regulation of signaling receptor activity	5	440	1.13636363636364	0.0653566974104828	0.128602878962471	1	1	0.973827274141273	0.973827274141273	0.898704270717922
3458;	GO:0010508	positive regulation of autophagy	1	41	2.4390243902439	0.184762389447543	0.243677945301749	1	1	0.973827274141273	0.973827274141273	1
200315;	GO:0010529	negative regulation of transposition	1	18	5.55555555555556	0.0882219949067566	0.153693332101169	1	1	0.973827274141273	0.973827274141273	1
3273;	GO:0010543	regulation of platelet activation	1	6	16.6666666666667	0.0334449061858489	0.101166681397991	1	1	0.973827274141273	0.973827274141273	0.706974286736349
3273;	GO:0010593	negative regulation of lamellipodium assembly	1	3	33.3333333333333	0.0192491787224047	0.085558556955983	1	1	0.966872914267407	0.973827274141273	0.597901393445814
3458;	GO:0010628	positive regulation of gene expression	1	298	0.335570469798658	0.768556569779764	0.785348562060667	1	1	0.973827274141273	0.973827274141273	1
7015; 3458; 83990;	GO:0010629	negative regulation of gene expression	3	160	1.875	0.0449092965994111	0.113550427150372	1	1	0.973827274141273	0.973827274141273	0.793514535951127
3458;	GO:0010634	positive regulation of epithelial cell migration	1	35	2.85714285714286	0.160599945882917	0.22550754525823	1	1	0.973827274141273	0.973827274141273	1
133522;	GO:0010694	positive regulation of alkaline phosphatase activity	1	6	16.6666666666667	0.0334449061858489	0.101166681397991	1	1	0.973827274141273	0.973827274141273	0.706974286736349
83990;	GO:0010705	meiotic DNA double-strand break processing involved in reciprocal meiotic recombination	1	1	100	0.00967088926059922	0.0814694886843567	1	1	0.855981326693101	0.973827274141273	0.569326114660336
6317; 8092;	GO:0010718	positive regulation of epithelial to mesenchymal transition	2	42	4.76190476190476	0.0192788195772527	0.085558556955983	1	1	0.966872914267407	0.973827274141273	0.597901393445814
1361;	GO:0010757	negative regulation of plasminogen activation	1	6	16.6666666666667	0.0334449061858489	0.101166681397991	1	1	0.973827274141273	0.973827274141273	0.706974286736349
1369;	GO:0010815	bradykinin catabolic process	1	5	20	0.028735746167264	0.100409963618946	1	1	0.973827274141273	0.973827274141273	0.701686181950184
6278; 6375; 6846;	GO:0010820	positive regulation of T cell chemotaxis	3	11	27.2727272727273	3.86904468803184e-05	0.00336054167189051	0.0232916490219517	0.0235237917032336	0.0232916490219517	0.0232916490219517	0.0234841799563049
133522;	GO:0010822	positive regulation of mitochondrion organization	1	5	20	0.028735746167264	0.100409963618946	1	1	0.973827274141273	0.973827274141273	0.701686181950184
3458;	GO:0010835	regulation of protein ADP-ribosylation	1	6	16.6666666666667	0.0334449061858489	0.101166681397991	1	1	0.973827274141273	0.973827274141273	0.706974286736349
57082; 9088;	GO:0010923	negative regulation of phosphatase activity	2	55	3.63636363636364	0.0312341858554649	0.101166681397991	1	1	0.973827274141273	0.973827274141273	0.706974286736349
6317;	GO:0010950	positive regulation of endopeptidase activity	1	9	11.1111111111111	0.0474371850266357	0.113550427150372	1	1	0.973827274141273	0.973827274141273	0.793514535951127
1475; 3273; 5055; 6317; 5275;	GO:0010951	negative regulation of endopeptidase activity	5	123	4.0650406504065	0.000399520754706062	0.0220826017146623	0.238913411314225	0.242908618861286	0.184189781250854	0.238913411314225	0.154317917527503
4102;	GO:0010955	negative regulation of protein processing	1	13	7.69230769230769	0.065782064732448	0.128602878962471	1	1	0.973827274141273	0.973827274141273	0.898704270717922
383;	GO:0010963	regulation of L-arginine import	1	1	100	0.00967088926059922	0.0814694886843567	1	1	0.855981326693101	0.973827274141273	0.569326114660336
383;	GO:0014075	response to amine	1	10	10	0.0520565672824588	0.119435444934849	1	1	0.973827274141273	0.973827274141273	0.834640291912651
1244;	GO:0015694	mercury ion transport	1	1	100	0.00967088926059922	0.0814694886843567	1	1	0.855981326693101	0.973827274141273	0.569326114660336
51458;	GO:0015695	organic cation transport	1	17	5.88235294117647	0.083777116024585	0.150255122545568	1	1	0.973827274141273	0.973827274141273	1
51458;	GO:0015696	ammonium transport	1	5	20	0.028735746167264	0.100409963618946	1	1	0.973827274141273	0.973827274141273	0.701686181950184
1244;	GO:0015722	canalicular bile acid transport	1	4	25	0.0240038731582409	0.0900886103716697	1	1	0.971612487376561	0.973827274141273	0.629558370211054
1244;	GO:0015723	bilirubin transport	1	1	100	0.00967088926059922	0.0814694886843567	1	1	0.855981326693101	0.973827274141273	0.569326114660336
1244;	GO:0015732	prostaglandin transport	1	3	33.3333333333333	0.0192491787224047	0.085558556955983	1	1	0.966872914267407	0.973827274141273	0.597901393445814
55117;	GO:0015804	neutral amino acid transport	1	14	7.14285714285714	0.0703133638315967	0.134435613866701	1	1	0.973827274141273	0.973827274141273	0.939464662792245
55117;	GO:0015820	leucine transport	1	2	50	0.014471553911037	0.0814694886843567	1	1	0.927889063145253	0.973827274141273	0.569326114660336
55117;	GO:0015824	proline transport	1	6	16.6666666666667	0.0334449061858489	0.101166681397991	1	1	0.973827274141273	0.973827274141273	0.706974286736349
51458;	GO:0015837	amine transport	1	3	33.3333333333333	0.0192491787224047	0.085558556955983	1	1	0.966872914267407	0.973827274141273	0.597901393445814
3273;	GO:0015886	heme transport	1	9	11.1111111111111	0.0474371850266357	0.113550427150372	1	1	0.973827274141273	0.973827274141273	0.793514535951127
5148;	GO:0016056	rhodopsin mediated signaling pathway	1	12	8.33333333333333	0.0612289019715984	0.126193804741464	1	1	0.973827274141273	0.973827274141273	0.88186914767587
1828;	GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	1	45	2.22222222222222	0.20048682463311	0.257708222784209	1	1	0.973827274141273	0.973827274141273	1
10721; 9156;	GO:0016446	somatic hypermutation of immunoglobulin genes	2	16	12.5	0.00338318060702891	0.0791143772720607	1	1	0.566959722463745	0.973827274141273	0.552868095202897
1369;	GO:0016485	protein processing	1	66	1.51515151515152	0.27824297669269	0.333015216199125	1	1	0.973827274141273	0.973827274141273	1
57016;	GO:0016488	farnesol catabolic process	1	2	50	0.014471553911037	0.0814694886843567	1	1	0.927889063145253	0.973827274141273	0.569326114660336
3273;	GO:0016525	negative regulation of angiogenesis	1	76	1.31578947368421	0.312590242434654	0.361321040684924	1	1	0.973827274141273	0.973827274141273	1
200315;	GO:0016554	cytidine to uridine editing	1	12	8.33333333333333	0.0612289019715984	0.126193804741464	1	1	0.973827274141273	0.973827274141273	0.88186914767587
286151;	GO:0016567	protein ubiquitination	1	483	0.20703933747412	0.907423808073593	0.916467899183961	1	1	0.973827274141273	0.973827274141273	1
9212;	GO:0016570	histone modification	1	4	25	0.0240038731582409	0.0900886103716697	1	1	0.971612487376561	0.973827274141273	0.629558370211054
63967;	GO:0016579	protein deubiquitination	1	270	0.37037037037037	0.734320524606803	0.754167025271852	1	1	0.973827274141273	0.973827274141273	1
9212;	GO:0016925	protein sumoylation	1	76	1.31578947368421	0.312590242434654	0.361321040684924	1	1	0.973827274141273	0.973827274141273	1
63967;	GO:0018105	peptidyl-serine phosphorylation	1	153	0.65359477124183	0.528133732728095	0.565326249117398	1	1	0.973827274141273	0.973827274141273	1
3595;	GO:0018108	peptidyl-tyrosine phosphorylation	1	155	0.645161290322581	0.532731335378836	0.5690762566098	1	1	0.973827274141273	0.973827274141273	1
1475; 6699; 6704; 6703; 6698; 6700;	GO:0018149	peptide cross-linking	6	51	11.7647058823529	3.31116742913196e-07	5.03297449228057e-05	0.000200325629462483	0.000201318979691223	0.000200325629462483	0.000200325629462483	0.000351714962146911
56300;	GO:0019221	cytokine-mediated signaling pathway	1	310	0.32258064516129	0.781856402811943	0.797598478036345	1	1	0.973827274141273	0.973827274141273	1
383;	GO:0019547	arginine catabolic process to ornithine	1	2	50	0.014471553911037	0.0814694886843567	1	1	0.927889063145253	0.973827274141273	0.569326114660336
6278;	GO:0019730	antimicrobial humoral response	1	52	1.92307692307692	0.227285360241388	0.283175202923697	1	1	0.973827274141273	0.973827274141273	1
8320;	GO:0019827	stem cell population maintenance	1	46	2.17391304347826	0.204370784678509	0.261045035891876	1	1	0.973827274141273	0.973827274141273	1
497189;	GO:0021559	trigeminal nerve development	1	7	14.2857142857143	0.0381314611403215	0.104432109789709	1	1	0.973827274141273	0.973827274141273	0.729793794861182
497189;	GO:0021650	vestibulocochlear nerve formation	1	5	20	0.028735746167264	0.100409963618946	1	1	0.973827274141273	0.973827274141273	0.701686181950184
9928;	GO:0021685	cerebellar granular layer structural organization	1	1	100	0.00967088926059922	0.0814694886843567	1	1	0.855981326693101	0.973827274141273	0.569326114660336
9928;	GO:0021693	cerebellar Purkinje cell layer structural organization	1	2	50	0.014471553911037	0.0814694886843567	1	1	0.927889063145253	0.973827274141273	0.569326114660336
9928;	GO:0021695	cerebellar cortex development	1	6	16.6666666666667	0.0334449061858489	0.101166681397991	1	1	0.973827274141273	0.973827274141273	0.706974286736349
9928;	GO:0021766	hippocampus development	1	57	1.75438596491228	0.245880816677305	0.303852716544312	1	1	0.973827274141273	0.973827274141273	1
8320; 9928;	GO:0021772	olfactory bulb development	2	16	12.5	0.00338318060702891	0.0791143772720607	1	1	0.566959722463745	0.973827274141273	0.552868095202897
8320;	GO:0021796	cerebral cortex regionalization	1	7	14.2857142857143	0.0381314611403215	0.104432109789709	1	1	0.973827274141273	0.973827274141273	0.729793794861182
9928;	GO:0021846	cell proliferation in forebrain	1	11	9.09090909090909	0.0566537711269077	0.123904650522158	1	1	0.973827274141273	0.973827274141273	0.865872051111473
8320;	GO:0021895	cerebral cortex neuron differentiation	1	10	10	0.0520565672824588	0.119435444934849	1	1	0.973827274141273	0.973827274141273	0.834640291912651
284403; 9928;	GO:0021987	cerebral cortex development	2	59	3.38983050847458	0.0353714726932608	0.104432109789709	1	1	0.973827274141273	0.973827274141273	0.729793794861182
284403;	GO:0022008	neurogenesis	1	50	2	0.219720710746885	0.276012793665509	1	1	0.973827274141273	0.973827274141273	1
5148;	GO:0022400	regulation of rhodopsin mediated signaling pathway	1	26	3.84615384615385	0.123020933257398	0.186991818551246	1	1	0.973827274141273	0.973827274141273	1
55423;	GO:0022409	positive regulation of cell-cell adhesion	1	13	7.69230769230769	0.065782064732448	0.128602878962471	1	1	0.973827274141273	0.973827274141273	0.898704270717922
7015;	GO:0022616	DNA strand elongation	1	1	100	0.00967088926059922	0.0814694886843567	1	1	0.855981326693101	0.973827274141273	0.569326114660336
84290;	GO:0022617	extracellular matrix disassembly	1	80	1.25	0.325871527618377	0.369645314910398	1	1	0.973827274141273	0.973827274141273	1
1369;	GO:0030070	insulin processing	1	6	16.6666666666667	0.0334449061858489	0.101166681397991	1	1	0.973827274141273	0.973827274141273	0.706974286736349
57823;	GO:0030101	natural killer cell activation	1	21	4.76190476190476	0.101428943859667	0.164889833868122	1	1	0.973827274141273	0.973827274141273	1
204219;	GO:0030148	sphingolipid biosynthetic process	1	52	1.92307692307692	0.227285360241388	0.283175202923697	1	1	0.973827274141273	0.973827274141273	1
3853; 23532; 84824;	GO:0030154	cell differentiation	3	617	0.486223662884927	0.581941701838992	0.611089040963916	1	1	0.973827274141273	0.973827274141273	1
9928;	GO:0030155	regulation of cell adhesion	1	42	2.38095238095238	0.188721967914471	0.246759046219352	1	1	0.973827274141273	0.973827274141273	1
5275;	GO:0030162	regulation of proteolysis	1	22	4.54545454545455	0.105789034383918	0.170158023559318	1	1	0.973827274141273	0.973827274141273	1
3273;	GO:0030168	platelet activation	1	111	0.900900900900901	0.420543767519137	0.462370001178364	1	1	0.973827274141273	0.973827274141273	1
90381;	GO:0030174	regulation of DNA-dependent DNA replication initiation	1	5	20	0.028735746167264	0.100409963618946	1	1	0.973827274141273	0.973827274141273	0.701686181950184
7015;	GO:0030177	positive regulation of Wnt signaling pathway	1	36	2.77777777777778	0.164675692686062	0.22911400721539	1	1	0.973827274141273	0.973827274141273	1
3273;	GO:0030193	regulation of blood coagulation	1	7	14.2857142857143	0.0381314611403215	0.104432109789709	1	1	0.973827274141273	0.973827274141273	0.729793794861182
1475; 6699; 6704; 6703; 6278; 6698; 6700; 204219; 6706;	GO:0030216	keratinocyte differentiation	9	72	12.5	1.99948502199732e-10	6.07843446687184e-08	1.21368740835237e-07	1.21568689337437e-07	1.21368740835237e-07	1.21368740835237e-07	4.24773928758694e-07
3273;	GO:0030308	negative regulation of cell growth	1	118	0.847457627118644	0.440027880042395	0.482918684234254	1	1	0.973827274141273	0.973827274141273	1
383;	GO:0030324	lung development	1	77	1.2987012987013	0.315934651102408	0.364493866926498	1	1	0.973827274141273	0.973827274141273	1
8092;	GO:0030326	embryonic limb morphogenesis	1	38	2.63157894736842	0.172768500433013	0.234996081125888	1	1	0.973827274141273	0.973827274141273	1
9928;	GO:0030334	regulation of cell migration	1	80	1.25	0.325871527618377	0.369645314910398	1	1	0.973827274141273	0.973827274141273	1
6317;	GO:0030335	positive regulation of cell migration	1	190	0.526315789473684	0.60637344335366	0.634552587881283	1	1	0.973827274141273	0.973827274141273	1
7015;	GO:0030422	production of siRNA involved in RNA interference	1	9	11.1111111111111	0.0474371850266357	0.113550427150372	1	1	0.973827274141273	0.973827274141273	0.793514535951127
497189;	GO:0030432	peristalsis	1	10	10	0.0520565672824588	0.119435444934849	1	1	0.973827274141273	0.973827274141273	0.834640291912651
1369; 1361;	GO:0030449	regulation of complement activation	2	109	1.8348623853211	0.101195498731402	0.164889833868122	1	1	0.973827274141273	0.973827274141273	1
133522;	GO:0030520	intracellular estrogen receptor signaling pathway	1	21	4.76190476190476	0.101428943859667	0.164889833868122	1	1	0.973827274141273	0.973827274141273	1
6375; 6846;	GO:0030593	neutrophil chemotaxis	2	63	3.17460317460317	0.0397080444606224	0.10826229162358	1	1	0.973827274141273	0.973827274141273	0.756559920157106
1244;	GO:0030644	cellular chloride ion homeostasis	1	4	25	0.0240038731582409	0.0900886103716697	1	1	0.971612487376561	0.973827274141273	0.629558370211054
9928;	GO:0030705	cytoskeleton-dependent intracellular transport	1	22	4.54545454545455	0.105789034383918	0.170158023559318	1	1	0.973827274141273	0.973827274141273	1
51458;	GO:0030855	epithelial cell differentiation	1	69	1.44927536231884	0.288721789147669	0.343528077889985	1	1	0.973827274141273	0.973827274141273	1
3458;	GO:0030857	negative regulation of epithelial cell differentiation	1	9	11.1111111111111	0.0474371850266357	0.113550427150372	1	1	0.973827274141273	0.973827274141273	0.793514535951127
220134;	GO:0031110	regulation of microtubule polymerization or depolymerization	1	9	11.1111111111111	0.0474371850266357	0.113550427150372	1	1	0.973827274141273	0.973827274141273	0.793514535951127
9212;	GO:0031145	anaphase-promoting complex-dependent catabolic process	1	80	1.25	0.325871527618377	0.369645314910398	1	1	0.973827274141273	0.973827274141273	1
9928;	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	1	73	1.36986301369863	0.302459586409567	0.353645054878878	1	1	0.973827274141273	0.973827274141273	1
497189;	GO:0031223	auditory behavior	1	6	16.6666666666667	0.0334449061858489	0.101166681397991	1	1	0.973827274141273	0.973827274141273	0.706974286736349
3458;	GO:0031334	positive regulation of protein complex assembly	1	24	4.16666666666667	0.114446477946567	0.178419124593622	1	1	0.973827274141273	0.973827274141273	1
3861; 3853; 1830; 286887; 1828;	GO:0031424	keratinization	5	181	2.76243093922652	0.00212869269431959	0.056271528615057	1	1	0.478955856221908	0.973827274141273	0.393237410345498
1244;	GO:0031427	response to methotrexate	1	4	25	0.0240038731582409	0.0900886103716697	1	1	0.971612487376561	0.973827274141273	0.629558370211054
9212;	GO:0031577	spindle checkpoint	1	2	50	0.014471553911037	0.0814694886843567	1	1	0.927889063145253	0.973827274141273	0.569326114660336
3861;	GO:0031581	hemidesmosome assembly	1	11	9.09090909090909	0.0566537711269077	0.123904650522158	1	1	0.973827274141273	0.973827274141273	0.865872051111473
9928;	GO:0031641	regulation of myelination	1	16	6.25	0.0793107862791833	0.143943158381324	1	1	0.973827274141273	0.973827274141273	1
7015;	GO:0031647	regulation of protein stability	1	62	1.61290322580645	0.264033139729474	0.320423451009022	1	1	0.973827274141273	0.973827274141273	1
9212;	GO:0032091	negative regulation of protein binding	1	70	1.42857142857143	0.2921811452629	0.34628876475603	1	1	0.973827274141273	0.973827274141273	1
7015;	GO:0032092	positive regulation of protein binding	1	63	1.58730158730159	0.267611352780174	0.322193470277913	1	1	0.973827274141273	0.973827274141273	1
9928; 63967;	GO:0032147	activation of protein kinase activity	2	90	2.22222222222222	0.0735315384747798	0.138696113248534	1	1	0.973827274141273	0.973827274141273	0.969237938637509
9212;	GO:0032212	positive regulation of telomere maintenance via telomerase	1	34	2.94117647058824	0.156504512363655	0.222324167096033	1	1	0.973827274141273	0.973827274141273	1
4143;	GO:0032259	methylation	1	69	1.44927536231884	0.288721789147669	0.343528077889985	1	1	0.973827274141273	0.973827274141273	1
9212;	GO:0032465	regulation of cytokinesis	1	38	2.63157894736842	0.172768500433013	0.234996081125888	1	1	0.973827274141273	0.973827274141273	1
9212;	GO:0032466	negative regulation of cytokinesis	1	7	14.2857142857143	0.0381314611403215	0.104432109789709	1	1	0.973827274141273	0.973827274141273	0.729793794861182
9928; 9212;	GO:0032467	positive regulation of cytokinesis	2	35	5.71428571428571	0.0138730609680048	0.0814694886843567	1	1	0.923458823586469	0.973827274141273	0.569326114660336
9928;	GO:0032487	regulation of Rap protein signal transduction	1	3	33.3333333333333	0.0192491787224047	0.085558556955983	1	1	0.966872914267407	0.973827274141273	0.597901393445814
6278; 3595;	GO:0032496	response to lipopolysaccharide	2	167	1.19760479041916	0.197670463195649	0.255166967352345	1	1	0.973827274141273	0.973827274141273	1
83990;	GO:0032508	DNA duplex unwinding	1	42	2.38095238095238	0.188721967914471	0.246759046219352	1	1	0.973827274141273	0.973827274141273	1
1828;	GO:0032570	response to progesterone	1	41	2.4390243902439	0.184762389447543	0.243677945301749	1	1	0.973827274141273	0.973827274141273	1
8320; 3595;	GO:0032609	interferon-gamma production	2	8	25	0.0010205192546171	0.0413650471204799	0.607208956497176	0.620475706807198	0.332689277005175	0.606188437242559	0.289067747203948
6375;	GO:0032689	negative regulation of interferon-gamma production	1	25	4	0.118744029737539	0.182775620456769	1	1	0.973827274141273	0.973827274141273	1
5553;	GO:0032693	negative regulation of interleukin-10 production	1	13	7.69230769230769	0.065782064732448	0.128602878962471	1	1	0.973827274141273	0.973827274141273	0.898704270717922
3458;	GO:0032700	negative regulation of interleukin-17 production	1	11	9.09090909090909	0.0566537711269077	0.123904650522158	1	1	0.973827274141273	0.973827274141273	0.865872051111473
6375;	GO:0032703	negative regulation of interleukin-2 production	1	12	8.33333333333333	0.0612289019715984	0.126193804741464	1	1	0.973827274141273	0.973827274141273	0.88186914767587
3595;	GO:0032729	positive regulation of interferon-gamma production	1	43	2.32558139534884	0.192662506247941	0.249762907886456	1	1	0.973827274141273	0.973827274141273	1
6375;	GO:0032733	positive regulation of interleukin-10 production	1	24	4.16666666666667	0.114446477946567	0.178419124593622	1	1	0.973827274141273	0.973827274141273	1
3458;	GO:0032735	positive regulation of interleukin-12 production	1	25	4	0.118744029737539	0.182775620456769	1	1	0.973827274141273	0.973827274141273	1
4063;	GO:0032740	positive regulation of interleukin-17 production	1	13	7.69230769230769	0.065782064732448	0.128602878962471	1	1	0.973827274141273	0.973827274141273	0.898704270717922
3458;	GO:0032747	positive regulation of interleukin-23 production	1	5	20	0.028735746167264	0.100409963618946	1	1	0.973827274141273	0.973827274141273	0.701686181950184
5553;	GO:0032753	positive regulation of interleukin-4 production	1	20	5	0.0970478075547262	0.161216030036266	1	1	0.973827274141273	0.973827274141273	1
7015;	GO:0032774	RNA biosynthetic process	1	2	50	0.014471553911037	0.0814694886843567	1	1	0.927889063145253	0.973827274141273	0.569326114660336
3458;	GO:0032834	positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response	1	2	50	0.014471553911037	0.0814694886843567	1	1	0.927889063145253	0.973827274141273	0.569326114660336
5313;	GO:0032869	cellular response to insulin stimulus	1	85	1.17647058823529	0.342116389181948	0.385197712264119	1	1	0.973827274141273	0.973827274141273	1
1244;	GO:0032870	cellular response to hormone stimulus	1	49	2.04081632653061	0.215910939303833	0.272918609348713	1	1	0.973827274141273	0.973827274141273	1
3273;	GO:0032956	regulation of actin cytoskeleton organization	1	67	1.49253731343284	0.281752785209126	0.336553425161392	1	1	0.973827274141273	0.973827274141273	1
383;	GO:0032964	collagen biosynthetic process	1	8	12.5	0.0427955184494293	0.110722022201077	1	1	0.973827274141273	0.973827274141273	0.7737490405924
3458;	GO:0033141	positive regulation of peptidyl-serine phosphorylation of STAT protein	1	20	5	0.0970478075547262	0.161216030036266	1	1	0.973827274141273	0.973827274141273	1
3458;	GO:0033160	positive regulation of protein import into nucleus, translocation	1	12	8.33333333333333	0.0612289019715984	0.126193804741464	1	1	0.973827274141273	0.973827274141273	0.88186914767587
383;	GO:0033189	response to vitamin A	1	20	5	0.0970478075547262	0.161216030036266	1	1	0.973827274141273	0.973827274141273	1
383;	GO:0033197	response to vitamin E	1	10	10	0.0520565672824588	0.119435444934849	1	1	0.973827274141273	0.973827274141273	0.834640291912651
5313;	GO:0033198	response to ATP	1	18	5.55555555555556	0.0882219949067566	0.153693332101169	1	1	0.973827274141273	0.973827274141273	1
4101;	GO:0033234	negative regulation of protein sumoylation	1	12	8.33333333333333	0.0612289019715984	0.126193804741464	1	1	0.973827274141273	0.973827274141273	0.88186914767587
90381; 63967;	GO:0033314	mitotic DNA replication checkpoint	2	9	22.2222222222222	0.00124336246840029	0.047247773799211	0.737313943761371	0.755964380787375	0.365437269915449	0.737313943761371	0.330177492431228
9928;	GO:0033624	negative regulation of integrin activation	1	2	50	0.014471553911037	0.0814694886843567	1	1	0.927889063145253	0.973827274141273	0.569326114660336
3273;	GO:0033629	negative regulation of cell adhesion mediated by integrin	1	9	11.1111111111111	0.0474371850266357	0.113550427150372	1	1	0.973827274141273	0.973827274141273	0.793514535951127
1244;	GO:0033762	response to glucagon	1	11	9.09090909090909	0.0566537711269077	0.123904650522158	1	1	0.973827274141273	0.973827274141273	0.865872051111473
115362;	GO:0034067	protein localization to Golgi apparatus	1	19	5.26315789473684	0.0926455249139971	0.159119997592402	1	1	0.973827274141273	0.973827274141273	1
57082; 2491;	GO:0034080	CENP-A containing nucleosome assembly	2	30	6.66666666666667	0.0104951125901793	0.0814694886843567	1	1	0.871094344984884	0.973827274141273	0.569326114660336
9635;	GO:0034220	ion transmembrane transport	1	234	0.427350427350427	0.682847642437571	0.704874985742009	1	1	0.973827274141273	0.973827274141273	1
3458;	GO:0034393	positive regulation of smooth muscle cell apoptotic process	1	7	14.2857142857143	0.0381314611403215	0.104432109789709	1	1	0.973827274141273	0.973827274141273	0.729793794861182
9928;	GO:0034446	substrate adhesion-dependent cell spreading	1	41	2.4390243902439	0.184762389447543	0.243677945301749	1	1	0.973827274141273	0.973827274141273	1
57082; 9212;	GO:0034501	protein localization to kinetochore	2	11	18.1818181818182	0.001752200990219	0.0512434196434005	1	1	0.434942952008108	0.973827274141273	0.358099915423775
133522;	GO:0034614	cellular response to reactive oxygen species	1	35	2.85714285714286	0.160599945882917	0.22550754525823	1	1	0.973827274141273	0.973827274141273	1
9212;	GO:0034644	cellular response to UV	1	51	1.96078431372549	0.223512155300974	0.28019668128452	1	1	0.973827274141273	0.973827274141273	1
497189;	GO:0035112	genitalia morphogenesis	1	4	25	0.0240038731582409	0.0900886103716697	1	1	0.971612487376561	0.973827274141273	0.629558370211054
1852;	GO:0035335	peptidyl-tyrosine dephosphorylation	1	98	1.02040816326531	0.382561650545311	0.424447962648812	1	1	0.973827274141273	0.973827274141273	1
6317;	GO:0035425	autocrine signaling	1	3	33.3333333333333	0.0192491787224047	0.085558556955983	1	1	0.966872914267407	0.973827274141273	0.597901393445814
55423;	GO:0035556	intracellular signal transduction	1	424	0.235849056603774	0.875889613299123	0.886091322605436	1	1	0.973827274141273	0.973827274141273	1
3458; 5055; 3595;	GO:0035722	interleukin-12-mediated signaling pathway	3	46	6.52173913043478	0.00173175337932352	0.0512434196434005	1	1	0.43293834483088	0.973827274141273	0.358099915423775
6375;	GO:0035782	mature natural killer cell chemotaxis	1	1	100	0.00967088926059922	0.0814694886843567	1	1	0.855981326693101	0.973827274141273	0.569326114660336
8320;	GO:0035914	skeletal muscle cell differentiation	1	47	2.12765957446809	0.208236064581996	0.265424585463006	1	1	0.973827274141273	0.973827274141273	1
9212;	GO:0036089	cleavage furrow formation	1	7	14.2857142857143	0.0381314611403215	0.104432109789709	1	1	0.973827274141273	0.973827274141273	0.729793794861182
6317;	GO:0038001	paracrine signaling	1	6	16.6666666666667	0.0334449061858489	0.101166681397991	1	1	0.973827274141273	0.973827274141273	0.706974286736349
9700;	GO:0040001	establishment of mitotic spindle localization	1	4	25	0.0240038731582409	0.0900886103716697	1	1	0.971612487376561	0.973827274141273	0.629558370211054
9133;	GO:0040007	growth	1	12	8.33333333333333	0.0612289019715984	0.126193804741464	1	1	0.973827274141273	0.973827274141273	0.88186914767587
3458; 23532;	GO:0040008	regulation of growth	2	55	3.63636363636364	0.0312341858554649	0.101166681397991	1	1	0.973827274141273	0.973827274141273	0.706974286736349
5553;	GO:0042035	regulation of cytokine biosynthetic process	1	8	12.5	0.0427955184494293	0.110722022201077	1	1	0.973827274141273	0.973827274141273	0.7737490405924
3853; 5055;	GO:0042060	wound healing	2	78	2.56410256410256	0.0575938820547067	0.125509248348608	1	1	0.973827274141273	0.973827274141273	0.877085322004393
246778;	GO:0042129	regulation of T cell proliferation	1	7	14.2857142857143	0.0381314611403215	0.104432109789709	1	1	0.973827274141273	0.973827274141273	0.729793794861182
383;	GO:0042130	negative regulation of T cell proliferation	1	39	2.56410256410256	0.176785747420046	0.237275351945668	1	1	0.973827274141273	0.973827274141273	1
84072;	GO:0042138	meiotic DNA double-strand break formation	1	4	25	0.0240038731582409	0.0900886103716697	1	1	0.971612487376561	0.973827274141273	0.629558370211054
57823;	GO:0042267	natural killer cell mediated cytotoxicity	1	20	5	0.0970478075547262	0.161216030036266	1	1	0.973827274141273	0.973827274141273	1
133522;	GO:0042327	positive regulation of phosphorylation	1	27	3.7037037037037	0.127277286716657	0.19154601565279	1	1	0.973827274141273	0.973827274141273	1
497189;	GO:0042472	inner ear morphogenesis	1	53	1.88679245283019	0.231040412431932	0.287264970876512	1	1	0.973827274141273	0.973827274141273	1
1361;	GO:0042493	response to drug	1	190	0.526315789473684	0.60637344335366	0.634552587881283	1	1	0.973827274141273	0.973827274141273	1
3458;	GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	1	63	1.58730158730159	0.267611352780174	0.322193470277913	1	1	0.973827274141273	0.973827274141273	1
131;	GO:0042572	retinol metabolic process	1	30	3.33333333333333	0.139924021913819	0.203040108170888	1	1	0.973827274141273	0.973827274141273	1
131;	GO:0042573	retinoic acid metabolic process	1	15	6.66666666666667	0.0748229031998671	0.138696113248534	1	1	0.973827274141273	0.973827274141273	0.969237938637509
51458;	GO:0042592	homeostatic process	1	12	8.33333333333333	0.0612289019715984	0.126193804741464	1	1	0.973827274141273	0.973827274141273	0.88186914767587
3861;	GO:0042633	hair cycle	1	15	6.66666666666667	0.0748229031998671	0.138696113248534	1	1	0.973827274141273	0.973827274141273	0.969237938637509
